territorio,nome_territorio,anno,ateco,settore,classe_addetti,indicatore,valore
017029,Brescia,2019,18,stampa e riproduzione di supporti registrati,50-249,addetti,69.1
017029,Brescia,2019,18,stampa e riproduzione di supporti registrati,totale,addetti,291.9
017029,Brescia,2019,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,0-9,addetti,2.0
017029,Brescia,2019,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,10-49,addetti,14.0
017029,Brescia,2019,19,fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,totale,addetti,16.0
017029,Brescia,2019,20,fabbricazione di prodotti chimici,0-9,addetti,56.0
017029,Brescia,2019,20,fabbricazione di prodotti chimici,10-49,addetti,74.8
017029,Brescia,2019,20,fabbricazione di prodotti chimici,250+,addetti,327.5
017029,Brescia,2019,20,fabbricazione di prodotti chimici,50-249,addetti,113.6
017029,Brescia,2019,20,fabbricazione di prodotti chimici,totale,addetti,571.9
017029,Brescia,2019,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,50-249,addetti,215.2
017029,Brescia,2019,21,fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,totale,addetti,215.2
017029,Brescia,2019,22,fabbricazione di articoli in gomma e materie plastiche,0-9,addetti,59.6
017029,Brescia,2019,22,fabbricazione di articoli in gomma e materie plastiche,10-49,addetti,214.9
017029,Brescia,2019,22,fabbricazione di articoli in gomma e materie plastiche,totale,addetti,274.5
017029,Brescia,2019,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,0-9,addetti,64.6
017029,Brescia,2019,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,10-49,addetti,53.7
017029,Brescia,2019,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,50-249,addetti,65.8
017029,Brescia,2019,23,fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,totale,addetti,184.1
017029,Brescia,2019,24,metallurgia,0-9,addetti,25.1
017029,Brescia,2019,24,metallurgia,10-49,addetti,113.9
017029,Brescia,2019,24,metallurgia,250+,addetti,1402.7
017029,Brescia,2019,24,metallurgia,50-249,addetti,200.6
017029,Brescia,2019,24,metallurgia,totale,addetti,1742.3
017029,Brescia,2019,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),0-9,addetti,486.2
017029,Brescia,2019,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),10-49,addetti,843.9
017029,Brescia,2019,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),50-249,addetti,424.4
017029,Brescia,2019,25,fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),totale,addetti,1754.5
017029,Brescia,2019,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",0-9,addetti,46.5
017029,Brescia,2019,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",10-49,addetti,52.4
017029,Brescia,2019,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",50-249,addetti,50.5
017029,Brescia,2019,26,"fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",totale,addetti,149.4
017029,Brescia,2019,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,0-9,addetti,64.0
017029,Brescia,2019,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,10-49,addetti,130.6
017029,Brescia,2019,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,250+,addetti,430.0
017029,Brescia,2019,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,50-249,addetti,133.6
017029,Brescia,2019,27,fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,totale,addetti,758.2
017029,Brescia,2019,28,fabbricazione di macchinari ed apparecchiature nca,0-9,addetti,247.3
017029,Brescia,2019,28,fabbricazione di macchinari ed apparecchiature nca,10-49,addetti,554.1
017029,Brescia,2019,28,fabbricazione di macchinari ed apparecchiature nca,250+,addetti,617.4
017029,Brescia,2019,28,fabbricazione di macchinari ed apparecchiature nca,50-249,addetti,1577.4
017029,Brescia,2019,28,fabbricazione di macchinari ed apparecchiature nca,totale,addetti,2996.2
017029,Brescia,2019,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",0-9,addetti,21.3
017029,Brescia,2019,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",10-49,addetti,103.4
017029,Brescia,2019,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",250+,addetti,1842.3
017029,Brescia,2019,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",50-249,addetti,239.1
017029,Brescia,2019,29,"fabbricazione di autoveicoli, rimorchi e semirimorchi",totale,addetti,2206.0
017029,Brescia,2019,30,fabbricazione di altri mezzi di trasporto,0-9,addetti,20.5
017029,Brescia,2019,30,fabbricazione di altri mezzi di trasporto,totale,addetti,20.5
017029,Brescia,2019,31,fabbricazione di mobili,0-9,addetti,67.8
017029,Brescia,2019,31,fabbricazione di mobili,10-49,addetti,24.2
017029,Brescia,2019,31,fabbricazione di mobili,totale,addetti,92.1
017029,Brescia,2019,32,altre industrie manifatturiere,0-9,addetti,240.3
017029,Brescia,2019,32,altre industrie manifatturiere,10-49,addetti,116.5
017029,Brescia,2019,32,altre industrie manifatturiere,50-249,addetti,52.5
017029,Brescia,2019,32,altre industrie manifatturiere,totale,addetti,409.2
017029,Brescia,2019,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",0-9,addetti,315.4
017029,Brescia,2019,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",10-49,addetti,278.1
017029,Brescia,2019,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",50-249,addetti,170.3
017029,Brescia,2019,33,"riparazione, manutenzione ed installazione di macchine ed apparecchiature",totale,addetti,763.8
017029,Brescia,2019,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",0-9,addetti,53.6
017029,Brescia,2019,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",10-49,addetti,152.0
017029,Brescia,2019,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",250+,addetti,353.8
017029,Brescia,2019,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",50-249,addetti,618.3
017029,Brescia,2019,35,"fornitura di energia elettrica, gas, vapore e aria condizionata",totale,addetti,1177.7
017029,Brescia,2019,36,"raccolta, trattamento e fornitura di acqua",0-9,addetti,0.0
017029,Brescia,2019,36,"raccolta, trattamento e fornitura di acqua",10-49,addetti,51.6
017029,Brescia,2019,36,"raccolta, trattamento e fornitura di acqua",50-249,addetti,136.5
017029,Brescia,2019,36,"raccolta, trattamento e fornitura di acqua",totale,addetti,188.1
017029,Brescia,2019,37,gestione delle reti fognarie,0-9,addetti,4.2
017029,Brescia,2019,37,gestione delle reti fognarie,10-49,addetti,12.2
017029,Brescia,2019,37,gestione delle reti fognarie,totale,addetti,16.4
017029,Brescia,2019,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",0-9,addetti,74.5
017029,Brescia,2019,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",10-49,addetti,190.6
017029,Brescia,2019,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",250+,addetti,771.3
017029,Brescia,2019,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",50-249,addetti,163.9
017029,Brescia,2019,38,"attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",totale,addetti,1200.3
017029,Brescia,2019,39,attività di risanamento e altri servizi di gestione dei rifiuti,0-9,addetti,23.9
017029,Brescia,2019,39,attività di risanamento e altri servizi di gestione dei rifiuti,totale,addetti,23.9
017029,Brescia,2019,41,costruzione di edifici,0-9,addetti,484.8
017029,Brescia,2019,41,costruzione di edifici,10-49,addetti,436.1
017029,Brescia,2019,41,costruzione di edifici,50-249,addetti,188.2
017029,Brescia,2019,41,costruzione di edifici,totale,addetti,1109.2
017029,Brescia,2019,42,ingegneria civile,0-9,addetti,34.0
017029,Brescia,2019,42,ingegneria civile,10-49,addetti,22.0
017029,Brescia,2019,42,ingegneria civile,50-249,addetti,163.3
017029,Brescia,2019,42,ingegneria civile,totale,addetti,219.3
017029,Brescia,2019,43,lavori di costruzione specializzati,0-9,addetti,1572.7
017029,Brescia,2019,43,lavori di costruzione specializzati,10-49,addetti,856.8
017029,Brescia,2019,43,lavori di costruzione specializzati,50-249,addetti,258.1
017029,Brescia,2019,43,lavori di costruzione specializzati,totale,addetti,2687.6
017029,Brescia,2019,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,0-9,addetti,1147.1
017029,Brescia,2019,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,10-49,addetti,598.2
017029,Brescia,2019,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,50-249,addetti,405.9
017029,Brescia,2019,45,commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,totale,addetti,2151.2
017029,Brescia,2019,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),0-9,addetti,3284.8
017029,Brescia,2019,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),10-49,addetti,2088.1
017029,Brescia,2019,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),250+,addetti,267.0
017029,Brescia,2019,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),50-249,addetti,934.8
017029,Brescia,2019,46,commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),totale,addetti,6574.6
017029,Brescia,2019,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),0-9,addetti,4515.9
017029,Brescia,2019,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),10-49,addetti,1867.3
017029,Brescia,2019,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),50-249,addetti,996.8
017029,Brescia,2019,47,commercio al dettaglio (escluso quello di autoveicoli e di motocicli),totale,addetti,7380.1
017029,Brescia,2019,49,trasporto terrestre e trasporto mediante condotte,0-9,addetti,775.6
017029,Brescia,2019,49,trasporto terrestre e trasporto mediante condotte,10-49,addetti,688.4
017029,Brescia,2019,49,trasporto terrestre e trasporto mediante condotte,250+,addetti,874.2
017029,Brescia,2019,49,trasporto terrestre e trasporto mediante condotte,50-249,addetti,165.6
017029,Brescia,2019,49,trasporto terrestre e trasporto mediante condotte,totale,addetti,2503.8
017029,Brescia,2019,50,trasporto marittimo e per vie d'acqua,0-9,addetti,0.0
017029,Brescia,2019,50,trasporto marittimo e per vie d'acqua,totale,addetti,0.0
017029,Brescia,2019,51,trasporto aereo,50-249,addetti,116.3
017029,Brescia,2019,51,trasporto aereo,totale,addetti,116.3
017029,Brescia,2019,52,magazzinaggio e attività di supporto ai trasporti,0-9,addetti,296.2
017029,Brescia,2019,52,magazzinaggio e attività di supporto ai trasporti,10-49,addetti,602.5
017029,Brescia,2019,52,magazzinaggio e attività di supporto ai trasporti,250+,addetti,730.4
017029,Brescia,2019,52,magazzinaggio e attività di supporto ai trasporti,50-249,addetti,554.4
017029,Brescia,2019,52,magazzinaggio e attività di supporto ai trasporti,totale,addetti,2183.6
017029,Brescia,2019,53,servizi postali e attività di corriere,0-9,addetti,115.0
017029,Brescia,2019,53,servizi postali e attività di corriere,10-49,addetti,115.2
017029,Brescia,2019,53,servizi postali e attività di corriere,250+,addetti,390.6
017029,Brescia,2019,53,servizi postali e attività di corriere,50-249,addetti,115.7
017029,Brescia,2019,53,servizi postali e attività di corriere,totale,addetti,736.6
017029,Brescia,2019,55,alloggio,0-9,addetti,184.9
017029,Brescia,2019,55,alloggio,10-49,addetti,267.2
017029,Brescia,2019,55,alloggio,totale,addetti,452.1
017029,Brescia,2019,56,attività dei servizi di ristorazione,0-9,addetti,3558.3
017029,Brescia,2019,56,attività dei servizi di ristorazione,10-49,addetti,2824.4
017029,Brescia,2019,56,attività dei servizi di ristorazione,50-249,addetti,221.7
017029,Brescia,2019,56,attività dei servizi di ristorazione,totale,addetti,6604.4
017029,Brescia,2019,58,attività editoriali,0-9,addetti,44.6
017029,Brescia,2019,58,attività editoriali,10-49,addetti,68.1
017029,Brescia,2019,58,attività editoriali,50-249,addetti,106.8
017029,Brescia,2019,58,attività editoriali,totale,addetti,219.4
017029,Brescia,2019,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",0-9,addetti,63.3
017029,Brescia,2019,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",10-49,addetti,82.2
017029,Brescia,2019,59,"attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",totale,addetti,145.5
017029,Brescia,2019,60,attività di programmazione e trasmissione,0-9,addetti,4.8
017029,Brescia,2019,60,attività di programmazione e trasmissione,10-49,addetti,22.7
017029,Brescia,2019,60,attività di programmazione e trasmissione,totale,addetti,27.4
017029,Brescia,2019,61,telecomunicazioni,0-9,addetti,77.0
017029,Brescia,2019,61,telecomunicazioni,10-49,addetti,203.4
017029,Brescia,2019,61,telecomunicazioni,50-249,addetti,283.8
017029,Brescia,2019,61,telecomunicazioni,totale,addetti,564.2
017029,Brescia,2019,62,"produzione di software, consulenza informatica e attività connesse",0-9,addetti,637.1
017029,Brescia,2019,62,"produzione di software, consulenza informatica e attività connesse",10-49,addetti,786.6
017029,Brescia,2019,62,"produzione di software, consulenza informatica e attività connesse",250+,addetti,617.8
017029,Brescia,2019,62,"produzione di software, consulenza informatica e attività connesse",50-249,addetti,239.5
017029,Brescia,2019,62,"produzione di software, consulenza informatica e attività connesse",totale,addetti,2281.1
017029,Brescia,2019,63,attività dei servizi d'informazione e altri servizi informatici,0-9,addetti,730.0
017029,Brescia,2019,63,attività dei servizi d'informazione e altri servizi informatici,10-49,addetti,284.2
017029,Brescia,2019,63,attività dei servizi d'informazione e altri servizi informatici,50-249,addetti,156.9
017029,Brescia,2019,63,attività dei servizi d'informazione e altri servizi informatici,totale,addetti,1171.2
017029,Brescia,2019,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),0-9,addetti,669.4
017029,Brescia,2019,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),10-49,addetti,855.5
017029,Brescia,2019,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),250+,addetti,755.6
017029,Brescia,2019,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),50-249,addetti,1334.0
017029,Brescia,2019,64,attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),totale,addetti,3614.4
017029,Brescia,2019,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",0-9,addetti,20.7
017029,Brescia,2019,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",10-49,addetti,116.5
017029,Brescia,2019,65,"assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",totale,addetti,137.2
