codice_nuts3,codice_provincia,territorio,regione,livello,anno,tipologia,residenza,indicatore,valore,stato
IT,,Italia,,italia,2009,alloggi in affitto,totale,presenze,33092128,osservato
IT,,Italia,,italia,2010,alloggi in affitto,totale,presenze,33359340,osservato
IT,,Italia,,italia,2011,alloggi in affitto,totale,presenze,34046334,osservato
IT,,Italia,,italia,2012,alloggi in affitto,totale,presenze,33488493,osservato
IT,,Italia,,italia,2013,alloggi in affitto,totale,presenze,33171370,osservato
IT,,Italia,,italia,2014,alloggi in affitto,totale,presenze,33320418,osservato
IT,,Italia,,italia,2015,alloggi in affitto,totale,presenze,36362000,osservato
IT,,Italia,,italia,2016,alloggi in affitto,totale,presenze,38597787,osservato
IT,,Italia,,italia,2017,alloggi in affitto,totale,presenze,43786705,osservato
IT,,Italia,,italia,2018,alloggi in affitto,totale,presenze,47010565,osservato
IT,,Italia,,italia,2019,alloggi in affitto,totale,presenze,51415529,osservato
IT,,Italia,,italia,2020,alloggi in affitto,totale,presenze,28006362,osservato
IT,,Italia,,italia,2021,alloggi in affitto,totale,presenze,38752117,osservato
IT,,Italia,,italia,2022,alloggi in affitto,totale,presenze,54077204,osservato
IT,,Italia,,italia,2023,alloggi in affitto,totale,presenze,62912721,osservato
IT,,Italia,,italia,2024,alloggi in affitto,totale,presenze,71807175,osservato
IT,,Italia,,italia,2025,alloggi in affitto,totale,presenze,134708707,definizione_cambiata
IT,,Italia,,italia,2008,campeggi e villaggi,Italia,presenze,37544839,osservato
IT,,Italia,,italia,2009,campeggi e villaggi,Italia,presenze,38680566,osservato
IT,,Italia,,italia,2010,campeggi e villaggi,Italia,presenze,37645243,osservato
IT,,Italia,,italia,2011,campeggi e villaggi,Italia,presenze,36967939,osservato
IT,,Italia,,italia,2012,campeggi e villaggi,Italia,presenze,34683868,osservato
IT,,Italia,,italia,2013,campeggi e villaggi,Italia,presenze,31661640,osservato
IT,,Italia,,italia,2014,campeggi e villaggi,Italia,presenze,31482358,osservato
IT,,Italia,,italia,2015,campeggi e villaggi,Italia,presenze,32689519,osservato
IT,,Italia,,italia,2016,campeggi e villaggi,Italia,presenze,32208716,osservato
IT,,Italia,,italia,2017,campeggi e villaggi,Italia,presenze,33304631,osservato
IT,,Italia,,italia,2018,campeggi e villaggi,Italia,presenze,32902721,osservato
IT,,Italia,,italia,2019,campeggi e villaggi,Italia,presenze,33701935,osservato
IT,,Italia,,italia,2020,campeggi e villaggi,Italia,presenze,25131902,osservato
IT,,Italia,,italia,2021,campeggi e villaggi,Italia,presenze,30231962,osservato
IT,,Italia,,italia,2022,campeggi e villaggi,Italia,presenze,32147150,osservato
IT,,Italia,,italia,2023,campeggi e villaggi,Italia,presenze,31573526,osservato
IT,,Italia,,italia,2024,campeggi e villaggi,Italia,presenze,30768472,osservato
IT,,Italia,,italia,2025,campeggi e villaggi,Italia,presenze,31549186,osservato
IT,,Italia,,italia,2008,campeggi e villaggi,estero,presenze,27678297,osservato
IT,,Italia,,italia,2009,campeggi e villaggi,estero,presenze,28766432,osservato
IT,,Italia,,italia,2010,campeggi e villaggi,estero,presenze,28650150,osservato
IT,,Italia,,italia,2011,campeggi e villaggi,estero,presenze,29894519,osservato
IT,,Italia,,italia,2012,campeggi e villaggi,estero,presenze,29914157,osservato
IT,,Italia,,italia,2013,campeggi e villaggi,estero,presenze,29327588,osservato
IT,,Italia,,italia,2014,campeggi e villaggi,estero,presenze,29373129,osservato
IT,,Italia,,italia,2015,campeggi e villaggi,estero,presenze,29829409,osservato
IT,,Italia,,italia,2016,campeggi e villaggi,estero,presenze,31938005,osservato
IT,,Italia,,italia,2017,campeggi e villaggi,estero,presenze,34363264,osservato
IT,,Italia,,italia,2018,campeggi e villaggi,estero,presenze,33871674,osservato
IT,,Italia,,italia,2019,campeggi e villaggi,estero,presenze,33142449,osservato
IT,,Italia,,italia,2020,campeggi e villaggi,estero,presenze,12384748,osservato
IT,,Italia,,italia,2021,campeggi e villaggi,estero,presenze,24386072,osservato
IT,,Italia,,italia,2022,campeggi e villaggi,estero,presenze,35111622,osservato
IT,,Italia,,italia,2023,campeggi e villaggi,estero,presenze,36653942,osservato
IT,,Italia,,italia,2024,campeggi e villaggi,estero,presenze,37823292,osservato
IT,,Italia,,italia,2025,campeggi e villaggi,estero,presenze,37935176,osservato
IT,,Italia,,italia,2008,campeggi e villaggi,totale,presenze,65223136,osservato
IT,,Italia,,italia,2009,campeggi e villaggi,totale,presenze,67446998,osservato
IT,,Italia,,italia,2010,campeggi e villaggi,totale,presenze,66295393,osservato
IT,,Italia,,italia,2011,campeggi e villaggi,totale,presenze,66862458,osservato
IT,,Italia,,italia,2012,campeggi e villaggi,totale,presenze,64598025,osservato
IT,,Italia,,italia,2013,campeggi e villaggi,totale,presenze,60989228,osservato
IT,,Italia,,italia,2014,campeggi e villaggi,totale,presenze,60855487,osservato
IT,,Italia,,italia,2015,campeggi e villaggi,totale,presenze,62518928,osservato
IT,,Italia,,italia,2016,campeggi e villaggi,totale,presenze,64146721,osservato
IT,,Italia,,italia,2017,campeggi e villaggi,totale,presenze,67667895,osservato
IT,,Italia,,italia,2018,campeggi e villaggi,totale,presenze,66774395,osservato
IT,,Italia,,italia,2019,campeggi e villaggi,totale,presenze,66844384,osservato
IT,,Italia,,italia,2020,campeggi e villaggi,totale,presenze,37516650,osservato
IT,,Italia,,italia,2021,campeggi e villaggi,totale,presenze,54618034,osservato
IT,,Italia,,italia,2022,campeggi e villaggi,totale,presenze,67258772,osservato
IT,,Italia,,italia,2023,campeggi e villaggi,totale,presenze,68227468,osservato
IT,,Italia,,italia,2024,campeggi e villaggi,totale,presenze,68591764,osservato
IT,,Italia,,italia,2025,campeggi e villaggi,totale,presenze,69484362,osservato
IT,,Italia,,italia,2008,extra-alberghiero,Italia,presenze,70682680,osservato
IT,,Italia,,italia,2009,extra-alberghiero,Italia,presenze,71478983,osservato
IT,,Italia,,italia,2010,extra-alberghiero,Italia,presenze,70793102,osservato
IT,,Italia,,italia,2011,extra-alberghiero,Italia,presenze,70523845,osservato
IT,,Italia,,italia,2012,extra-alberghiero,Italia,presenze,67206695,osservato
IT,,Italia,,italia,2013,extra-alberghiero,Italia,presenze,63563173,osservato
IT,,Italia,,italia,2014,extra-alberghiero,Italia,presenze,63410604,osservato
IT,,Italia,,italia,2015,extra-alberghiero,Italia,presenze,66930881,osservato
IT,,Italia,,italia,2016,extra-alberghiero,Italia,presenze,67853793,osservato
IT,,Italia,,italia,2017,extra-alberghiero,Italia,presenze,70950918,osservato
IT,,Italia,,italia,2018,extra-alberghiero,Italia,presenze,72140588,osservato
IT,,Italia,,italia,2019,extra-alberghiero,Italia,presenze,75699821,osservato
IT,,Italia,,italia,2020,extra-alberghiero,Italia,presenze,57369006,osservato
IT,,Italia,,italia,2021,extra-alberghiero,Italia,presenze,70058195,osservato
IT,,Italia,,italia,2022,extra-alberghiero,Italia,presenze,75814126,osservato
IT,,Italia,,italia,2023,extra-alberghiero,Italia,presenze,76870276,osservato
IT,,Italia,,italia,2024,extra-alberghiero,Italia,presenze,77491808,osservato
IT,,Italia,,italia,2025,extra-alberghiero,Italia,presenze,100143644,definizione_cambiata
IT,,Italia,,italia,2008,extra-alberghiero,estero,presenze,51305725,osservato
IT,,Italia,,italia,2009,extra-alberghiero,estero,presenze,52665287,osservato
IT,,Italia,,italia,2010,extra-alberghiero,estero,presenze,53650972,osservato
IT,,Italia,,italia,2011,extra-alberghiero,estero,presenze,56460035,osservato
IT,,Italia,,italia,2012,extra-alberghiero,estero,presenze,57894645,osservato
IT,,Italia,,italia,2013,extra-alberghiero,estero,presenze,58463094,osservato
IT,,Italia,,italia,2014,extra-alberghiero,estero,presenze,59418767,osservato
IT,,Italia,,italia,2015,extra-alberghiero,estero,presenze,62933235,osservato
IT,,Italia,,italia,2016,extra-alberghiero,estero,presenze,67433107,osservato
IT,,Italia,,italia,2017,extra-alberghiero,estero,presenze,74544690,osservato
IT,,Italia,,italia,2018,extra-alberghiero,estero,presenze,77234113,osservato
IT,,Italia,,italia,2019,extra-alberghiero,estero,presenze,80101553,osservato
IT,,Italia,,italia,2020,extra-alberghiero,estero,presenze,27811935,osservato
IT,,Italia,,italia,2021,extra-alberghiero,estero,presenze,49583719,osservato
IT,,Italia,,italia,2022,extra-alberghiero,estero,presenze,83530566,osservato
IT,,Italia,,italia,2023,extra-alberghiero,estero,presenze,94938777,osservato
IT,,Italia,,italia,2024,extra-alberghiero,estero,presenze,104755520,osservato
IT,,Italia,,italia,2025,extra-alberghiero,estero,presenze,147137723,definizione_cambiata
IT,,Italia,,italia,2008,extra-alberghiero,totale,presenze,121988405,osservato
IT,,Italia,,italia,2009,extra-alberghiero,totale,presenze,124144270,osservato
IT,,Italia,,italia,2010,extra-alberghiero,totale,presenze,124444074,osservato
IT,,Italia,,italia,2011,extra-alberghiero,totale,presenze,126983880,osservato
IT,,Italia,,italia,2012,extra-alberghiero,totale,presenze,125101340,osservato
IT,,Italia,,italia,2013,extra-alberghiero,totale,presenze,122026267,osservato
IT,,Italia,,italia,2014,extra-alberghiero,totale,presenze,122829371,osservato
IT,,Italia,,italia,2015,extra-alberghiero,totale,presenze,129864116,osservato
IT,,Italia,,italia,2016,extra-alberghiero,totale,presenze,135286900,osservato
IT,,Italia,,italia,2017,extra-alberghiero,totale,presenze,145495608,osservato
IT,,Italia,,italia,2018,extra-alberghiero,totale,presenze,149374701,osservato
IT,,Italia,,italia,2019,extra-alberghiero,totale,presenze,155801374,osservato
IT,,Italia,,italia,2020,extra-alberghiero,totale,presenze,85180941,osservato
IT,,Italia,,italia,2021,extra-alberghiero,totale,presenze,119641914,osservato
IT,,Italia,,italia,2022,extra-alberghiero,totale,presenze,159344692,osservato
IT,,Italia,,italia,2023,extra-alberghiero,totale,presenze,171809053,osservato
IT,,Italia,,italia,2024,extra-alberghiero,totale,presenze,182247328,osservato
IT,,Italia,,italia,2025,extra-alberghiero,totale,presenze,247281367,definizione_cambiata
IT,,Italia,,italia,2008,totale,Italia,presenze,211869278,osservato
IT,,Italia,,italia,2009,totale,Italia,presenze,211268511,osservato
IT,,Italia,,italia,2010,totale,Italia,presenze,210340052,osservato
IT,,Italia,,italia,2011,totale,Italia,presenze,210420670,osservato
IT,,Italia,,italia,2012,totale,Italia,presenze,200116495,osservato
IT,,Italia,,italia,2013,totale,Italia,presenze,191992233,osservato
IT,,Italia,,italia,2014,totale,Italia,presenze,190978299,osservato
IT,,Italia,,italia,2015,totale,Italia,presenze,200249044,osservato
IT,,Italia,,italia,2016,totale,Italia,presenze,203540299,osservato
IT,,Italia,,italia,2017,totale,Italia,presenze,209970369,osservato
IT,,Italia,,italia,2018,totale,Italia,presenze,212334391,osservato
IT,,Italia,,italia,2019,totale,Italia,presenze,216076587,osservato
IT,,Italia,,italia,2020,totale,Italia,presenze,143003478,osservato
IT,,Italia,,italia,2021,totale,Italia,presenze,183054967,osservato
IT,,Italia,,italia,2022,totale,Italia,presenze,210939098,osservato
IT,,Italia,,italia,2023,totale,Italia,presenze,212987794,osservato
IT,,Italia,,italia,2024,totale,Italia,presenze,212209602,osservato
IT,,Italia,,italia,2025,totale,Italia,presenze,233843634,definizione_cambiata
IT,,Italia,,italia,2008,totale,estero,presenze,161797434,osservato
IT,,Italia,,italia,2009,totale,estero,presenze,159493866,osservato
IT,,Italia,,italia,2010,totale,estero,presenze,165202498,osservato
IT,,Italia,,italia,2011,totale,estero,presenze,176474062,osservato
IT,,Italia,,italia,2012,totale,estero,presenze,180594988,osservato
IT,,Italia,,italia,2013,totale,estero,presenze,184793382,osservato
IT,,Italia,,italia,2014,totale,estero,presenze,186792507,osservato
IT,,Italia,,italia,2015,totale,estero,presenze,192625026,osservato
IT,,Italia,,italia,2016,totale,estero,presenze,199421814,osservato
IT,,Italia,,italia,2017,totale,estero,presenze,210658786,osservato
IT,,Italia,,italia,2018,totale,estero,presenze,216510546,osservato
IT,,Italia,,italia,2019,totale,estero,presenze,220662684,osservato
IT,,Italia,,italia,2020,totale,estero,presenze,65443607,osservato
IT,,Italia,,italia,2021,totale,estero,presenze,106123175,osservato
IT,,Italia,,italia,2022,totale,estero,presenze,201069434,osservato
IT,,Italia,,italia,2023,totale,estero,presenze,234182255,osservato
IT,,Italia,,italia,2024,totale,estero,presenze,253948443,osservato
IT,,Italia,,italia,2025,totale,estero,presenze,301619611,definizione_cambiata
IT,,Italia,,italia,2008,totale,totale,presenze,373666712,osservato
IT,,Italia,,italia,2009,totale,totale,presenze,370762377,osservato
IT,,Italia,,italia,2010,totale,totale,presenze,375542550,osservato
IT,,Italia,,italia,2011,totale,totale,presenze,386894732,osservato
IT,,Italia,,italia,2012,totale,totale,presenze,380711483,osservato
IT,,Italia,,italia,2013,totale,totale,presenze,376785615,osservato
IT,,Italia,,italia,2014,totale,totale,presenze,377770806,osservato
IT,,Italia,,italia,2015,totale,totale,presenze,392874070,osservato
IT,,Italia,,italia,2016,totale,totale,presenze,402962113,osservato
IT,,Italia,,italia,2017,totale,totale,presenze,420629155,osservato
IT,,Italia,,italia,2018,totale,totale,presenze,428844937,osservato
IT,,Italia,,italia,2019,totale,totale,presenze,436739271,osservato
IT,,Italia,,italia,2020,totale,totale,presenze,208447085,osservato
IT,,Italia,,italia,2021,totale,totale,presenze,289178142,osservato
IT,,Italia,,italia,2022,totale,totale,presenze,412008532,osservato
IT,,Italia,,italia,2023,totale,totale,presenze,447170049,osservato
IT,,Italia,,italia,2024,totale,totale,presenze,466158045,osservato
IT,,Italia,,italia,2025,totale,totale,presenze,535463245,definizione_cambiata
IT108,108,Monza e della Brianza,Lombardia,provincia,2010,alberghiero,Italia,arrivi,329855,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2011,alberghiero,Italia,arrivi,341586,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2012,alberghiero,Italia,arrivi,344211,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2013,alberghiero,Italia,arrivi,284523,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2014,alberghiero,Italia,arrivi,289830,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2015,alberghiero,Italia,arrivi,331913,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2016,alberghiero,Italia,arrivi,278711,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2017,alberghiero,Italia,arrivi,305525,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2018,alberghiero,Italia,arrivi,332919,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2019,alberghiero,Italia,arrivi,395552,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2020,alberghiero,Italia,arrivi,183832,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2021,alberghiero,Italia,arrivi,240402,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2022,alberghiero,Italia,arrivi,322746,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2023,alberghiero,Italia,arrivi,350561,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2024,alberghiero,Italia,arrivi,328351,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2025,alberghiero,Italia,arrivi,326046,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2010,alberghiero,estero,arrivi,95199,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2011,alberghiero,estero,arrivi,110470,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2012,alberghiero,estero,arrivi,142382,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2013,alberghiero,estero,arrivi,137353,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2014,alberghiero,estero,arrivi,168492,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2015,alberghiero,estero,arrivi,208549,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2016,alberghiero,estero,arrivi,175191,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2017,alberghiero,estero,arrivi,186795,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2018,alberghiero,estero,arrivi,171086,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2019,alberghiero,estero,arrivi,185726,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2020,alberghiero,estero,arrivi,42881,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2021,alberghiero,estero,arrivi,56013,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2022,alberghiero,estero,arrivi,107555,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2023,alberghiero,estero,arrivi,146690,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2024,alberghiero,estero,arrivi,152495,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2025,alberghiero,estero,arrivi,168255,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2010,alberghiero,totale,arrivi,425054,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2011,alberghiero,totale,arrivi,452056,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2012,alberghiero,totale,arrivi,486593,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2013,alberghiero,totale,arrivi,421876,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2014,alberghiero,totale,arrivi,458322,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2015,alberghiero,totale,arrivi,540462,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2016,alberghiero,totale,arrivi,453902,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2017,alberghiero,totale,arrivi,492320,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2018,alberghiero,totale,arrivi,504005,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2019,alberghiero,totale,arrivi,581278,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2020,alberghiero,totale,arrivi,226713,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2021,alberghiero,totale,arrivi,296415,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2022,alberghiero,totale,arrivi,430301,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2023,alberghiero,totale,arrivi,497251,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2024,alberghiero,totale,arrivi,480846,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2025,alberghiero,totale,arrivi,494301,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2010,alloggi in affitto,Italia,arrivi,868,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2011,alloggi in affitto,Italia,arrivi,1086,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2012,alloggi in affitto,Italia,arrivi,1210,osservato
IT108,108,Monza e della Brianza,Lombardia,provincia,2013,alloggi in affitto,Italia,arrivi,3339,osservato
