codice_istat,comune,anno,tipo_struttura,cittadinanza,arrivi,presenze,permanenza_media,stato
017011,Barbariga,2020,Totale,Totale,,,,riservato
017011,Barbariga,2021,Es. Alberghieri,Italiani,,,,riservato
017011,Barbariga,2021,Es. Alberghieri,Stranieri,,,,riservato
017011,Barbariga,2021,Es. Alberghieri,Totale,,,,riservato
017011,Barbariga,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017011,Barbariga,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017011,Barbariga,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017011,Barbariga,2021,Totale,Italiani,,,,riservato
017011,Barbariga,2021,Totale,Stranieri,,,,riservato
017011,Barbariga,2021,Totale,Totale,,,,riservato
017011,Barbariga,2022,Es. Alberghieri,Italiani,,,,riservato
017011,Barbariga,2022,Es. Alberghieri,Stranieri,,,,riservato
017011,Barbariga,2022,Es. Alberghieri,Totale,,,,riservato
017011,Barbariga,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017011,Barbariga,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017011,Barbariga,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017011,Barbariga,2022,Totale,Italiani,,,,riservato
017011,Barbariga,2022,Totale,Stranieri,,,,riservato
017011,Barbariga,2022,Totale,Totale,,,,riservato
017011,Barbariga,2023,Es. Alberghieri,Italiani,,,,riservato
017011,Barbariga,2023,Es. Alberghieri,Stranieri,,,,riservato
017011,Barbariga,2023,Es. Alberghieri,Totale,,,,riservato
017011,Barbariga,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017011,Barbariga,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017011,Barbariga,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017011,Barbariga,2023,Totale,Italiani,,,,riservato
017011,Barbariga,2023,Totale,Stranieri,,,,riservato
017011,Barbariga,2023,Totale,Totale,,,,riservato
017011,Barbariga,2024,Es. Alberghieri,Italiani,,,,riservato
017011,Barbariga,2024,Es. Alberghieri,Stranieri,,,,riservato
017011,Barbariga,2024,Es. Alberghieri,Totale,,,,riservato
017011,Barbariga,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017011,Barbariga,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017011,Barbariga,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017011,Barbariga,2024,Totale,Italiani,,,,riservato
017011,Barbariga,2024,Totale,Stranieri,,,,riservato
017011,Barbariga,2024,Totale,Totale,,,,riservato
017012,Barghe,2019,Es. Alberghieri,Italiani,,,,riservato
017012,Barghe,2019,Es. Alberghieri,Stranieri,,,,riservato
017012,Barghe,2019,Es. Alberghieri,Totale,,,,riservato
017012,Barghe,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017012,Barghe,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017012,Barghe,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017012,Barghe,2019,Totale,Italiani,,,,riservato
017012,Barghe,2019,Totale,Stranieri,,,,riservato
017012,Barghe,2019,Totale,Totale,,,,riservato
017012,Barghe,2020,Es. Alberghieri,Italiani,,,,riservato
017012,Barghe,2020,Es. Alberghieri,Stranieri,,,,riservato
017012,Barghe,2020,Es. Alberghieri,Totale,,,,riservato
017012,Barghe,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017012,Barghe,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017012,Barghe,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017012,Barghe,2020,Totale,Italiani,,,,riservato
017012,Barghe,2020,Totale,Stranieri,,,,riservato
017012,Barghe,2020,Totale,Totale,,,,riservato
017012,Barghe,2021,Es. Alberghieri,Italiani,,,,riservato
017012,Barghe,2021,Es. Alberghieri,Stranieri,,,,riservato
017012,Barghe,2021,Es. Alberghieri,Totale,,,,riservato
017012,Barghe,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017012,Barghe,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017012,Barghe,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017012,Barghe,2021,Totale,Italiani,,,,riservato
017012,Barghe,2021,Totale,Stranieri,,,,riservato
017012,Barghe,2021,Totale,Totale,,,,riservato
017012,Barghe,2022,Es. Alberghieri,Italiani,,,,riservato
017012,Barghe,2022,Es. Alberghieri,Stranieri,,,,riservato
017012,Barghe,2022,Es. Alberghieri,Totale,,,,riservato
017012,Barghe,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017012,Barghe,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017012,Barghe,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017012,Barghe,2022,Totale,Italiani,,,,riservato
017012,Barghe,2022,Totale,Stranieri,,,,riservato
017012,Barghe,2022,Totale,Totale,,,,riservato
017012,Barghe,2023,Es. Alberghieri,Italiani,,,,riservato
017012,Barghe,2023,Es. Alberghieri,Stranieri,,,,riservato
017012,Barghe,2023,Es. Alberghieri,Totale,,,,riservato
017012,Barghe,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017012,Barghe,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017012,Barghe,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017012,Barghe,2023,Totale,Italiani,,,,riservato
017012,Barghe,2023,Totale,Stranieri,,,,riservato
017012,Barghe,2023,Totale,Totale,,,,riservato
017012,Barghe,2024,Es. Alberghieri,Italiani,,,,riservato
017012,Barghe,2024,Es. Alberghieri,Stranieri,,,,riservato
017012,Barghe,2024,Es. Alberghieri,Totale,,,,riservato
017012,Barghe,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017012,Barghe,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017012,Barghe,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017012,Barghe,2024,Totale,Italiani,,,,riservato
017012,Barghe,2024,Totale,Stranieri,,,,riservato
017012,Barghe,2024,Totale,Totale,,,,riservato
017013,Bassano Bresciano,2019,Es. Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2019,Es. Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2019,Es. Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2019,Totale,Italiani,,,,riservato
017013,Bassano Bresciano,2019,Totale,Stranieri,,,,riservato
017013,Bassano Bresciano,2019,Totale,Totale,,,,riservato
017013,Bassano Bresciano,2020,Es. Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2020,Es. Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2020,Es. Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2020,Totale,Italiani,,,,riservato
017013,Bassano Bresciano,2020,Totale,Stranieri,,,,riservato
017013,Bassano Bresciano,2020,Totale,Totale,,,,riservato
017013,Bassano Bresciano,2021,Es. Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2021,Es. Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2021,Es. Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2021,Totale,Italiani,,,,riservato
017013,Bassano Bresciano,2021,Totale,Stranieri,,,,riservato
017013,Bassano Bresciano,2021,Totale,Totale,,,,riservato
017013,Bassano Bresciano,2022,Es. Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2022,Es. Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2022,Es. Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2022,Totale,Italiani,,,,riservato
017013,Bassano Bresciano,2022,Totale,Stranieri,,,,riservato
017013,Bassano Bresciano,2022,Totale,Totale,,,,riservato
017013,Bassano Bresciano,2023,Es. Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2023,Es. Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2023,Es. Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2023,Totale,Italiani,,,,riservato
017013,Bassano Bresciano,2023,Totale,Stranieri,,,,riservato
017013,Bassano Bresciano,2023,Totale,Totale,,,,riservato
017013,Bassano Bresciano,2024,Es. Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2024,Es. Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2024,Es. Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017013,Bassano Bresciano,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017013,Bassano Bresciano,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017013,Bassano Bresciano,2024,Totale,Italiani,,,,riservato
017013,Bassano Bresciano,2024,Totale,Stranieri,,,,riservato
017013,Bassano Bresciano,2024,Totale,Totale,,,,riservato
017014,Bedizzole,2019,Es. Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2019,Es. Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2019,Es. Alberghieri,Totale,,,,riservato
017014,Bedizzole,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017014,Bedizzole,2019,Totale,Italiani,2852,8850,3.10,osservato
017014,Bedizzole,2019,Totale,Stranieri,1613,5146,3.20,osservato
017014,Bedizzole,2019,Totale,Totale,4465,13996,3.10,osservato
017014,Bedizzole,2020,Es. Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2020,Es. Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2020,Es. Alberghieri,Totale,,,,riservato
017014,Bedizzole,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017014,Bedizzole,2020,Totale,Italiani,995,4412,4.40,osservato
017014,Bedizzole,2020,Totale,Stranieri,211,925,4.40,osservato
017014,Bedizzole,2020,Totale,Totale,1206,5337,4.40,osservato
017014,Bedizzole,2021,Es. Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2021,Es. Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2021,Es. Alberghieri,Totale,,,,riservato
017014,Bedizzole,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017014,Bedizzole,2021,Totale,Italiani,1764,6525,3.70,osservato
017014,Bedizzole,2021,Totale,Stranieri,948,4147,4.40,osservato
017014,Bedizzole,2021,Totale,Totale,2712,10672,3.90,osservato
017014,Bedizzole,2022,Es. Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2022,Es. Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2022,Es. Alberghieri,Totale,,,,riservato
017014,Bedizzole,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017014,Bedizzole,2022,Totale,Italiani,3594,9082,2.50,osservato
017014,Bedizzole,2022,Totale,Stranieri,1823,6986,3.80,osservato
017014,Bedizzole,2022,Totale,Totale,5417,16068,3.00,osservato
017014,Bedizzole,2023,Es. Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2023,Es. Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2023,Es. Alberghieri,Totale,,,,riservato
017014,Bedizzole,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017014,Bedizzole,2023,Totale,Italiani,4543,11666,2.60,osservato
017014,Bedizzole,2023,Totale,Stranieri,1844,6285,3.40,osservato
017014,Bedizzole,2023,Totale,Totale,6387,17951,2.80,osservato
017014,Bedizzole,2024,Es. Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2024,Es. Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2024,Es. Alberghieri,Totale,,,,riservato
017014,Bedizzole,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017014,Bedizzole,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017014,Bedizzole,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017014,Bedizzole,2024,Totale,Italiani,4069,13302,3.27,osservato
017014,Bedizzole,2024,Totale,Stranieri,2007,6962,3.47,osservato
017014,Bedizzole,2024,Totale,Totale,6076,20264,3.34,osservato
017016,Berzo Demo,2019,Es. Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2019,Es. Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2019,Es. Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2019,Totale,Italiani,89,151,1.70,osservato
017016,Berzo Demo,2019,Totale,Stranieri,45,53,1.20,osservato
017016,Berzo Demo,2019,Totale,Totale,134,204,1.50,osservato
017016,Berzo Demo,2020,Es. Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2020,Es. Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2020,Es. Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2020,Totale,Italiani,148,220,1.50,osservato
017016,Berzo Demo,2020,Totale,Stranieri,34,50,1.50,osservato
017016,Berzo Demo,2020,Totale,Totale,182,270,1.50,osservato
017016,Berzo Demo,2021,Es. Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2021,Es. Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2021,Es. Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2021,Totale,Italiani,108,152,1.40,osservato
017016,Berzo Demo,2021,Totale,Stranieri,58,70,1.20,osservato
017016,Berzo Demo,2021,Totale,Totale,166,222,1.30,osservato
017016,Berzo Demo,2022,Es. Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2022,Es. Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2022,Es. Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2022,Totale,Italiani,205,320,1.60,osservato
017016,Berzo Demo,2022,Totale,Stranieri,140,169,1.20,osservato
017016,Berzo Demo,2022,Totale,Totale,345,489,1.40,osservato
017016,Berzo Demo,2023,Es. Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2023,Es. Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2023,Es. Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2023,Totale,Italiani,244,344,1.40,osservato
017016,Berzo Demo,2023,Totale,Stranieri,98,107,1.10,osservato
017016,Berzo Demo,2023,Totale,Totale,342,451,1.30,osservato
017016,Berzo Demo,2024,Es. Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2024,Es. Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2024,Es. Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017016,Berzo Demo,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017016,Berzo Demo,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017016,Berzo Demo,2024,Totale,Italiani,215,308,1.43,osservato
017016,Berzo Demo,2024,Totale,Stranieri,119,149,1.25,osservato
017016,Berzo Demo,2024,Totale,Totale,334,457,1.37,osservato
017017,Berzo Inferiore,2024,Es. Alberghieri,Italiani,,,,riservato
017017,Berzo Inferiore,2024,Es. Alberghieri,Stranieri,,,,riservato
017017,Berzo Inferiore,2024,Es. Alberghieri,Totale,,,,riservato
017017,Berzo Inferiore,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017017,Berzo Inferiore,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017017,Berzo Inferiore,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017017,Berzo Inferiore,2024,Totale,Italiani,,,,riservato
017017,Berzo Inferiore,2024,Totale,Stranieri,,,,riservato
017017,Berzo Inferiore,2024,Totale,Totale,,,,riservato
017018,Bienno,2019,Es. Alberghieri,Italiani,,,,riservato
017018,Bienno,2019,Es. Alberghieri,Stranieri,,,,riservato
017018,Bienno,2019,Es. Alberghieri,Totale,,,,riservato
017018,Bienno,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017018,Bienno,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017018,Bienno,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017018,Bienno,2019,Totale,Italiani,394,898,2.30,osservato
017018,Bienno,2019,Totale,Stranieri,702,3167,4.50,osservato
017018,Bienno,2019,Totale,Totale,1096,4065,3.70,osservato
017018,Bienno,2020,Es. Alberghieri,Italiani,,,,riservato
017018,Bienno,2020,Es. Alberghieri,Stranieri,,,,riservato
017018,Bienno,2020,Es. Alberghieri,Totale,,,,riservato
017018,Bienno,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017018,Bienno,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017018,Bienno,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017018,Bienno,2020,Totale,Italiani,294,688,2.30,osservato
017018,Bienno,2020,Totale,Stranieri,137,643,4.70,osservato
017018,Bienno,2020,Totale,Totale,431,1331,3.10,osservato
017018,Bienno,2021,Es. Alberghieri,Italiani,,,,riservato
017018,Bienno,2021,Es. Alberghieri,Stranieri,,,,riservato
017018,Bienno,2021,Es. Alberghieri,Totale,,,,riservato
017018,Bienno,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017018,Bienno,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017018,Bienno,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017018,Bienno,2021,Totale,Italiani,484,964,2.00,osservato
017018,Bienno,2021,Totale,Stranieri,350,1202,3.40,osservato
017018,Bienno,2021,Totale,Totale,834,2166,2.60,osservato
017018,Bienno,2022,Es. Alberghieri,Italiani,,,,riservato
017018,Bienno,2022,Es. Alberghieri,Stranieri,,,,riservato
017018,Bienno,2022,Es. Alberghieri,Totale,,,,riservato
017018,Bienno,2022,Es. Extra-Alberghieri,Italiani,,,,riservato
017018,Bienno,2022,Es. Extra-Alberghieri,Stranieri,,,,riservato
017018,Bienno,2022,Es. Extra-Alberghieri,Totale,,,,riservato
017018,Bienno,2022,Totale,Italiani,572,1404,2.50,osservato
017018,Bienno,2022,Totale,Stranieri,497,1761,3.50,osservato
017018,Bienno,2022,Totale,Totale,1069,3165,3.00,osservato
017018,Bienno,2023,Es. Alberghieri,Italiani,,,,riservato
017018,Bienno,2023,Es. Alberghieri,Stranieri,,,,riservato
017018,Bienno,2023,Es. Alberghieri,Totale,,,,riservato
017018,Bienno,2023,Es. Extra-Alberghieri,Italiani,,,,riservato
017018,Bienno,2023,Es. Extra-Alberghieri,Stranieri,,,,riservato
017018,Bienno,2023,Es. Extra-Alberghieri,Totale,,,,riservato
017018,Bienno,2023,Totale,Italiani,724,1272,1.80,osservato
017018,Bienno,2023,Totale,Stranieri,819,2862,3.50,osservato
017018,Bienno,2023,Totale,Totale,1543,4134,2.70,osservato
017018,Bienno,2024,Es. Alberghieri,Italiani,,,,riservato
017018,Bienno,2024,Es. Alberghieri,Stranieri,,,,riservato
017018,Bienno,2024,Es. Alberghieri,Totale,,,,riservato
017018,Bienno,2024,Es. Extra-Alberghieri,Italiani,,,,riservato
017018,Bienno,2024,Es. Extra-Alberghieri,Stranieri,,,,riservato
017018,Bienno,2024,Es. Extra-Alberghieri,Totale,,,,riservato
017018,Bienno,2024,Totale,Italiani,861,1408,1.64,osservato
017018,Bienno,2024,Totale,Stranieri,803,2481,3.09,osservato
017018,Bienno,2024,Totale,Totale,1664,3889,2.34,osservato
017020,Borgo San Giacomo,2019,Es. Alberghieri,Italiani,,,,riservato
017020,Borgo San Giacomo,2019,Es. Alberghieri,Stranieri,,,,riservato
017020,Borgo San Giacomo,2019,Es. Alberghieri,Totale,,,,riservato
017020,Borgo San Giacomo,2019,Es. Extra-Alberghieri,Italiani,,,,riservato
017020,Borgo San Giacomo,2019,Es. Extra-Alberghieri,Stranieri,,,,riservato
017020,Borgo San Giacomo,2019,Es. Extra-Alberghieri,Totale,,,,riservato
017020,Borgo San Giacomo,2019,Totale,Italiani,,,,riservato
017020,Borgo San Giacomo,2019,Totale,Stranieri,,,,riservato
017020,Borgo San Giacomo,2019,Totale,Totale,,,,riservato
017020,Borgo San Giacomo,2020,Es. Alberghieri,Italiani,,,,riservato
017020,Borgo San Giacomo,2020,Es. Alberghieri,Stranieri,,,,riservato
017020,Borgo San Giacomo,2020,Es. Alberghieri,Totale,,,,riservato
017020,Borgo San Giacomo,2020,Es. Extra-Alberghieri,Italiani,,,,riservato
017020,Borgo San Giacomo,2020,Es. Extra-Alberghieri,Stranieri,,,,riservato
017020,Borgo San Giacomo,2020,Es. Extra-Alberghieri,Totale,,,,riservato
017020,Borgo San Giacomo,2020,Totale,Italiani,,,,riservato
017020,Borgo San Giacomo,2020,Totale,Stranieri,,,,riservato
017020,Borgo San Giacomo,2020,Totale,Totale,,,,riservato
017020,Borgo San Giacomo,2021,Es. Alberghieri,Italiani,,,,riservato
017020,Borgo San Giacomo,2021,Es. Alberghieri,Stranieri,,,,riservato
017020,Borgo San Giacomo,2021,Es. Alberghieri,Totale,,,,riservato
017020,Borgo San Giacomo,2021,Es. Extra-Alberghieri,Italiani,,,,riservato
017020,Borgo San Giacomo,2021,Es. Extra-Alberghieri,Stranieri,,,,riservato
017020,Borgo San Giacomo,2021,Es. Extra-Alberghieri,Totale,,,,riservato
017020,Borgo San Giacomo,2021,Totale,Italiani,,,,riservato
017020,Borgo San Giacomo,2021,Totale,Stranieri,,,,riservato
017020,Borgo San Giacomo,2021,Totale,Totale,,,,riservato
017020,Borgo San Giacomo,2022,Es. Alberghieri,Italiani,,,,riservato
017020,Borgo San Giacomo,2022,Es. Alberghieri,Stranieri,,,,riservato
