codice_provincia,provincia,regione,ambito,anno,trimestre,comparto,segmento,ntn,stato
100,Prato,Toscana,resto_provincia,2024,2,residenziale,totale,164.64,definitivo
100,Prato,Toscana,resto_provincia,2024,3,pertinenze,box,84.18,definitivo
100,Prato,Toscana,resto_provincia,2024,3,pertinenze,depositi_pertinenziali,17.00,definitivo
100,Prato,Toscana,resto_provincia,2024,3,residenziale,totale,137.34,definitivo
100,Prato,Toscana,resto_provincia,2024,4,pertinenze,box,147.31,definitivo
100,Prato,Toscana,resto_provincia,2024,4,pertinenze,depositi_pertinenziali,40.50,definitivo
100,Prato,Toscana,resto_provincia,2024,4,residenziale,totale,200.31,definitivo
100,Prato,Toscana,resto_provincia,2025,1,pertinenze,box,93.59,provvisorio
100,Prato,Toscana,resto_provincia,2025,1,pertinenze,depositi_pertinenziali,16.01,provvisorio
100,Prato,Toscana,resto_provincia,2025,1,residenziale,totale,159.80,provvisorio
100,Prato,Toscana,resto_provincia,2025,2,pertinenze,box,122.60,provvisorio
100,Prato,Toscana,resto_provincia,2025,2,pertinenze,depositi_pertinenziali,19.17,provvisorio
100,Prato,Toscana,resto_provincia,2025,2,residenziale,totale,195.17,provvisorio
100,Prato,Toscana,resto_provincia,2025,3,pertinenze,box,119.48,provvisorio
100,Prato,Toscana,resto_provincia,2025,3,pertinenze,depositi_pertinenziali,36.10,provvisorio
100,Prato,Toscana,resto_provincia,2025,3,residenziale,totale,190.76,provvisorio
100,Prato,Toscana,resto_provincia,2025,4,pertinenze,box,124.11,provvisorio
100,Prato,Toscana,resto_provincia,2025,4,pertinenze,depositi_pertinenziali,29.20,provvisorio
100,Prato,Toscana,resto_provincia,2025,4,residenziale,totale,197.30,provvisorio
100,Prato,Toscana,resto_provincia,2026,1,pertinenze,box,110.67,provvisorio
100,Prato,Toscana,resto_provincia,2026,1,pertinenze,depositi_pertinenziali,34.78,provvisorio
100,Prato,Toscana,resto_provincia,2026,1,residenziale,totale,182.73,provvisorio
101,Crotone,Calabria,capoluogo,2011,1,pertinenze,box,30.50,definitivo
101,Crotone,Calabria,capoluogo,2011,1,pertinenze,depositi_pertinenziali,12.94,definitivo
101,Crotone,Calabria,capoluogo,2011,1,residenziale,totale,106.76,definitivo
101,Crotone,Calabria,capoluogo,2011,2,pertinenze,box,31.50,definitivo
101,Crotone,Calabria,capoluogo,2011,2,pertinenze,depositi_pertinenziali,6.00,definitivo
101,Crotone,Calabria,capoluogo,2011,2,residenziale,totale,121.72,definitivo
101,Crotone,Calabria,capoluogo,2011,3,pertinenze,box,21.25,definitivo
101,Crotone,Calabria,capoluogo,2011,3,pertinenze,depositi_pertinenziali,6.00,definitivo
101,Crotone,Calabria,capoluogo,2011,3,residenziale,totale,81.84,definitivo
101,Crotone,Calabria,capoluogo,2011,4,pertinenze,box,31.50,definitivo
101,Crotone,Calabria,capoluogo,2011,4,pertinenze,depositi_pertinenziali,6.00,definitivo
101,Crotone,Calabria,capoluogo,2011,4,residenziale,totale,90.86,definitivo
101,Crotone,Calabria,capoluogo,2012,1,pertinenze,box,20.00,definitivo
101,Crotone,Calabria,capoluogo,2012,1,pertinenze,depositi_pertinenziali,9.00,definitivo
101,Crotone,Calabria,capoluogo,2012,1,residenziale,totale,80.63,definitivo
101,Crotone,Calabria,capoluogo,2012,2,pertinenze,box,31.11,definitivo
101,Crotone,Calabria,capoluogo,2012,2,pertinenze,depositi_pertinenziali,6.18,definitivo
101,Crotone,Calabria,capoluogo,2012,2,residenziale,totale,106.90,definitivo
101,Crotone,Calabria,capoluogo,2012,3,pertinenze,box,22.00,definitivo
101,Crotone,Calabria,capoluogo,2012,3,pertinenze,depositi_pertinenziali,6.08,definitivo
101,Crotone,Calabria,capoluogo,2012,3,residenziale,totale,90.66,definitivo
101,Crotone,Calabria,capoluogo,2012,4,pertinenze,box,38.50,definitivo
101,Crotone,Calabria,capoluogo,2012,4,pertinenze,depositi_pertinenziali,2.84,definitivo
101,Crotone,Calabria,capoluogo,2012,4,residenziale,totale,77.00,definitivo
101,Crotone,Calabria,capoluogo,2013,1,pertinenze,box,22.11,definitivo
101,Crotone,Calabria,capoluogo,2013,1,pertinenze,depositi_pertinenziali,7.00,definitivo
101,Crotone,Calabria,capoluogo,2013,1,residenziale,totale,51.73,definitivo
101,Crotone,Calabria,capoluogo,2013,2,pertinenze,box,51.00,definitivo
101,Crotone,Calabria,capoluogo,2013,2,pertinenze,depositi_pertinenziali,10.14,definitivo
101,Crotone,Calabria,capoluogo,2013,2,residenziale,totale,106.86,definitivo
101,Crotone,Calabria,capoluogo,2013,3,pertinenze,box,18.00,definitivo
101,Crotone,Calabria,capoluogo,2013,3,pertinenze,depositi_pertinenziali,6.00,definitivo
101,Crotone,Calabria,capoluogo,2013,3,residenziale,totale,97.08,definitivo
101,Crotone,Calabria,capoluogo,2013,4,pertinenze,box,18.00,definitivo
101,Crotone,Calabria,capoluogo,2013,4,pertinenze,depositi_pertinenziali,10.50,definitivo
101,Crotone,Calabria,capoluogo,2013,4,residenziale,totale,69.46,definitivo
101,Crotone,Calabria,capoluogo,2014,1,pertinenze,box,45.00,definitivo
101,Crotone,Calabria,capoluogo,2014,1,pertinenze,depositi_pertinenziali,6.74,definitivo
101,Crotone,Calabria,capoluogo,2014,1,residenziale,totale,95.09,definitivo
101,Crotone,Calabria,capoluogo,2014,2,pertinenze,box,8.00,definitivo
101,Crotone,Calabria,capoluogo,2014,2,pertinenze,depositi_pertinenziali,4.00,definitivo
101,Crotone,Calabria,capoluogo,2014,2,residenziale,totale,50.37,definitivo
101,Crotone,Calabria,capoluogo,2014,3,pertinenze,box,16.73,definitivo
101,Crotone,Calabria,capoluogo,2014,3,pertinenze,depositi_pertinenziali,4.67,definitivo
101,Crotone,Calabria,capoluogo,2014,3,residenziale,totale,63.59,definitivo
101,Crotone,Calabria,capoluogo,2014,4,pertinenze,box,13.55,definitivo
101,Crotone,Calabria,capoluogo,2014,4,pertinenze,depositi_pertinenziali,8.83,definitivo
101,Crotone,Calabria,capoluogo,2014,4,residenziale,totale,59.99,definitivo
101,Crotone,Calabria,capoluogo,2015,1,pertinenze,box,10.75,definitivo
101,Crotone,Calabria,capoluogo,2015,1,pertinenze,depositi_pertinenziali,9.30,definitivo
101,Crotone,Calabria,capoluogo,2015,1,residenziale,totale,61.57,definitivo
101,Crotone,Calabria,capoluogo,2015,2,pertinenze,box,17.00,definitivo
101,Crotone,Calabria,capoluogo,2015,2,pertinenze,depositi_pertinenziali,5.00,definitivo
101,Crotone,Calabria,capoluogo,2015,2,residenziale,totale,64.32,definitivo
101,Crotone,Calabria,capoluogo,2015,3,pertinenze,box,11.89,definitivo
101,Crotone,Calabria,capoluogo,2015,3,pertinenze,depositi_pertinenziali,4.00,definitivo
101,Crotone,Calabria,capoluogo,2015,3,residenziale,totale,61.81,definitivo
101,Crotone,Calabria,capoluogo,2015,4,pertinenze,box,16.50,definitivo
101,Crotone,Calabria,capoluogo,2015,4,pertinenze,depositi_pertinenziali,10.00,definitivo
101,Crotone,Calabria,capoluogo,2015,4,residenziale,totale,89.77,definitivo
101,Crotone,Calabria,capoluogo,2016,1,pertinenze,box,17.00,definitivo
101,Crotone,Calabria,capoluogo,2016,1,pertinenze,depositi_pertinenziali,9.00,definitivo
101,Crotone,Calabria,capoluogo,2016,1,residenziale,totale,95.72,definitivo
101,Crotone,Calabria,capoluogo,2016,2,pertinenze,box,33.00,definitivo
101,Crotone,Calabria,capoluogo,2016,2,pertinenze,depositi_pertinenziali,9.35,definitivo
101,Crotone,Calabria,capoluogo,2016,2,residenziale,totale,93.50,definitivo
101,Crotone,Calabria,capoluogo,2016,3,pertinenze,box,17.53,definitivo
101,Crotone,Calabria,capoluogo,2016,3,pertinenze,depositi_pertinenziali,14.00,definitivo
101,Crotone,Calabria,capoluogo,2016,3,residenziale,totale,70.94,definitivo
101,Crotone,Calabria,capoluogo,2016,4,pertinenze,box,24.00,definitivo
101,Crotone,Calabria,capoluogo,2016,4,pertinenze,depositi_pertinenziali,5.50,definitivo
101,Crotone,Calabria,capoluogo,2016,4,residenziale,totale,99.00,definitivo
101,Crotone,Calabria,capoluogo,2017,1,pertinenze,box,19.00,definitivo
101,Crotone,Calabria,capoluogo,2017,1,pertinenze,depositi_pertinenziali,8.67,definitivo
101,Crotone,Calabria,capoluogo,2017,1,residenziale,totale,61.53,definitivo
101,Crotone,Calabria,capoluogo,2017,2,pertinenze,box,25.00,definitivo
101,Crotone,Calabria,capoluogo,2017,2,pertinenze,depositi_pertinenziali,2.96,definitivo
101,Crotone,Calabria,capoluogo,2017,2,residenziale,totale,82.73,definitivo
101,Crotone,Calabria,capoluogo,2017,3,pertinenze,box,22.00,definitivo
101,Crotone,Calabria,capoluogo,2017,3,pertinenze,depositi_pertinenziali,7.00,definitivo
101,Crotone,Calabria,capoluogo,2017,3,residenziale,totale,90.23,definitivo
101,Crotone,Calabria,capoluogo,2017,4,pertinenze,box,46.33,definitivo
101,Crotone,Calabria,capoluogo,2017,4,pertinenze,depositi_pertinenziali,19.00,definitivo
101,Crotone,Calabria,capoluogo,2017,4,residenziale,totale,113.20,definitivo
101,Crotone,Calabria,capoluogo,2018,1,pertinenze,box,40.00,definitivo
101,Crotone,Calabria,capoluogo,2018,1,pertinenze,depositi_pertinenziali,18.83,definitivo
101,Crotone,Calabria,capoluogo,2018,1,residenziale,totale,106.25,definitivo
101,Crotone,Calabria,capoluogo,2018,2,pertinenze,box,20.75,definitivo
101,Crotone,Calabria,capoluogo,2018,2,pertinenze,depositi_pertinenziali,8.00,definitivo
101,Crotone,Calabria,capoluogo,2018,2,residenziale,totale,87.58,definitivo
101,Crotone,Calabria,capoluogo,2018,3,pertinenze,box,13.75,definitivo
101,Crotone,Calabria,capoluogo,2018,3,pertinenze,depositi_pertinenziali,4.10,definitivo
101,Crotone,Calabria,capoluogo,2018,3,residenziale,totale,79.34,definitivo
101,Crotone,Calabria,capoluogo,2018,4,pertinenze,box,28.75,definitivo
101,Crotone,Calabria,capoluogo,2018,4,pertinenze,depositi_pertinenziali,3.00,definitivo
101,Crotone,Calabria,capoluogo,2018,4,residenziale,totale,93.29,definitivo
101,Crotone,Calabria,capoluogo,2019,1,pertinenze,box,20.75,definitivo
101,Crotone,Calabria,capoluogo,2019,1,pertinenze,depositi_pertinenziali,7.00,definitivo
101,Crotone,Calabria,capoluogo,2019,1,residenziale,totale,99.43,definitivo
101,Crotone,Calabria,capoluogo,2019,2,pertinenze,box,21.50,definitivo
101,Crotone,Calabria,capoluogo,2019,2,pertinenze,depositi_pertinenziali,11.93,definitivo
101,Crotone,Calabria,capoluogo,2019,2,residenziale,totale,102.98,definitivo
101,Crotone,Calabria,capoluogo,2019,3,pertinenze,box,33.83,definitivo
101,Crotone,Calabria,capoluogo,2019,3,pertinenze,depositi_pertinenziali,24.00,definitivo
101,Crotone,Calabria,capoluogo,2019,3,residenziale,totale,109.31,definitivo
101,Crotone,Calabria,capoluogo,2019,4,pertinenze,box,27.50,definitivo
101,Crotone,Calabria,capoluogo,2019,4,pertinenze,depositi_pertinenziali,20.58,definitivo
101,Crotone,Calabria,capoluogo,2019,4,residenziale,totale,117.22,definitivo
101,Crotone,Calabria,capoluogo,2020,1,pertinenze,box,26.15,definitivo
101,Crotone,Calabria,capoluogo,2020,1,pertinenze,depositi_pertinenziali,6.00,definitivo
101,Crotone,Calabria,capoluogo,2020,1,residenziale,totale,95.23,definitivo
101,Crotone,Calabria,capoluogo,2020,2,pertinenze,box,17.00,definitivo
101,Crotone,Calabria,capoluogo,2020,2,pertinenze,depositi_pertinenziali,5.67,definitivo
101,Crotone,Calabria,capoluogo,2020,2,residenziale,totale,62.34,definitivo
101,Crotone,Calabria,capoluogo,2020,3,pertinenze,box,15.00,definitivo
101,Crotone,Calabria,capoluogo,2020,3,pertinenze,depositi_pertinenziali,14.00,definitivo
101,Crotone,Calabria,capoluogo,2020,3,residenziale,totale,96.50,definitivo
101,Crotone,Calabria,capoluogo,2020,4,pertinenze,box,18.00,definitivo
101,Crotone,Calabria,capoluogo,2020,4,pertinenze,depositi_pertinenziali,8.57,definitivo
101,Crotone,Calabria,capoluogo,2020,4,residenziale,totale,84.06,definitivo
101,Crotone,Calabria,capoluogo,2021,1,pertinenze,box,21.07,definitivo
101,Crotone,Calabria,capoluogo,2021,1,pertinenze,depositi_pertinenziali,8.80,definitivo
101,Crotone,Calabria,capoluogo,2021,1,residenziale,totale,130.25,definitivo
101,Crotone,Calabria,capoluogo,2021,2,pertinenze,box,28.66,definitivo
101,Crotone,Calabria,capoluogo,2021,2,pertinenze,depositi_pertinenziali,12.38,definitivo
101,Crotone,Calabria,capoluogo,2021,2,residenziale,totale,116.82,definitivo
101,Crotone,Calabria,capoluogo,2021,3,pertinenze,box,19.33,definitivo
101,Crotone,Calabria,capoluogo,2021,3,pertinenze,depositi_pertinenziali,9.10,definitivo
101,Crotone,Calabria,capoluogo,2021,3,residenziale,totale,114.52,definitivo
101,Crotone,Calabria,capoluogo,2021,4,pertinenze,box,41.14,definitivo
101,Crotone,Calabria,capoluogo,2021,4,pertinenze,depositi_pertinenziali,9.17,definitivo
101,Crotone,Calabria,capoluogo,2021,4,residenziale,totale,122.59,definitivo
101,Crotone,Calabria,capoluogo,2022,1,pertinenze,box,35.43,definitivo
101,Crotone,Calabria,capoluogo,2022,1,pertinenze,depositi_pertinenziali,15.67,definitivo
101,Crotone,Calabria,capoluogo,2022,1,residenziale,totale,119.07,definitivo
101,Crotone,Calabria,capoluogo,2022,2,pertinenze,box,27.36,definitivo
101,Crotone,Calabria,capoluogo,2022,2,pertinenze,depositi_pertinenziali,14.92,definitivo
101,Crotone,Calabria,capoluogo,2022,2,residenziale,totale,102.84,definitivo
101,Crotone,Calabria,capoluogo,2022,3,pertinenze,box,35.36,definitivo
101,Crotone,Calabria,capoluogo,2022,3,pertinenze,depositi_pertinenziali,11.67,definitivo
101,Crotone,Calabria,capoluogo,2022,3,residenziale,totale,127.10,definitivo
101,Crotone,Calabria,capoluogo,2022,4,pertinenze,box,33.03,definitivo
101,Crotone,Calabria,capoluogo,2022,4,pertinenze,depositi_pertinenziali,7.66,definitivo
101,Crotone,Calabria,capoluogo,2022,4,residenziale,totale,118.88,definitivo
101,Crotone,Calabria,capoluogo,2023,1,pertinenze,box,23.39,definitivo
101,Crotone,Calabria,capoluogo,2023,1,pertinenze,depositi_pertinenziali,9.00,definitivo
101,Crotone,Calabria,capoluogo,2023,1,residenziale,totale,107.96,definitivo
101,Crotone,Calabria,capoluogo,2023,2,pertinenze,box,22.71,definitivo
101,Crotone,Calabria,capoluogo,2023,2,pertinenze,depositi_pertinenziali,9.00,definitivo
101,Crotone,Calabria,capoluogo,2023,2,residenziale,totale,133.07,definitivo
101,Crotone,Calabria,capoluogo,2023,3,pertinenze,box,20.53,definitivo
101,Crotone,Calabria,capoluogo,2023,3,pertinenze,depositi_pertinenziali,9.13,definitivo
101,Crotone,Calabria,capoluogo,2023,3,residenziale,totale,111.42,definitivo
101,Crotone,Calabria,capoluogo,2023,4,pertinenze,box,29.22,definitivo
101,Crotone,Calabria,capoluogo,2023,4,pertinenze,depositi_pertinenziali,18.00,definitivo
101,Crotone,Calabria,capoluogo,2023,4,residenziale,totale,133.53,definitivo
101,Crotone,Calabria,capoluogo,2024,1,pertinenze,box,33.03,definitivo
101,Crotone,Calabria,capoluogo,2024,1,pertinenze,depositi_pertinenziali,7.00,definitivo
101,Crotone,Calabria,capoluogo,2024,1,residenziale,totale,145.32,definitivo
101,Crotone,Calabria,capoluogo,2024,2,pertinenze,box,37.50,definitivo
101,Crotone,Calabria,capoluogo,2024,2,pertinenze,depositi_pertinenziali,8.05,definitivo
101,Crotone,Calabria,capoluogo,2024,2,residenziale,totale,122.34,definitivo
101,Crotone,Calabria,capoluogo,2024,3,pertinenze,box,27.00,definitivo
101,Crotone,Calabria,capoluogo,2024,3,pertinenze,depositi_pertinenziali,7.00,definitivo
101,Crotone,Calabria,capoluogo,2024,3,residenziale,totale,98.79,definitivo
101,Crotone,Calabria,capoluogo,2024,4,pertinenze,box,29.17,definitivo
101,Crotone,Calabria,capoluogo,2024,4,pertinenze,depositi_pertinenziali,9.00,definitivo
101,Crotone,Calabria,capoluogo,2024,4,residenziale,totale,115.59,definitivo
101,Crotone,Calabria,capoluogo,2025,1,pertinenze,box,30.03,provvisorio
101,Crotone,Calabria,capoluogo,2025,1,pertinenze,depositi_pertinenziali,12.69,provvisorio
101,Crotone,Calabria,capoluogo,2025,1,residenziale,totale,118.80,provvisorio
101,Crotone,Calabria,capoluogo,2025,2,pertinenze,box,17.00,provvisorio
101,Crotone,Calabria,capoluogo,2025,2,pertinenze,depositi_pertinenziali,12.00,provvisorio
101,Crotone,Calabria,capoluogo,2025,2,residenziale,totale,122.03,provvisorio
101,Crotone,Calabria,capoluogo,2025,3,pertinenze,box,29.50,provvisorio
101,Crotone,Calabria,capoluogo,2025,3,pertinenze,depositi_pertinenziali,14.38,provvisorio
101,Crotone,Calabria,capoluogo,2025,3,residenziale,totale,99.98,provvisorio
101,Crotone,Calabria,capoluogo,2025,4,pertinenze,box,15.83,provvisorio
101,Crotone,Calabria,capoluogo,2025,4,pertinenze,depositi_pertinenziali,6.14,provvisorio
101,Crotone,Calabria,capoluogo,2025,4,residenziale,totale,134.11,provvisorio
101,Crotone,Calabria,capoluogo,2026,1,pertinenze,box,27.92,provvisorio
101,Crotone,Calabria,capoluogo,2026,1,pertinenze,depositi_pertinenziali,14.04,provvisorio
101,Crotone,Calabria,capoluogo,2026,1,residenziale,totale,125.97,provvisorio
101,Crotone,Calabria,resto_provincia,2011,1,pertinenze,box,12.67,definitivo
101,Crotone,Calabria,resto_provincia,2011,1,pertinenze,depositi_pertinenziali,15.92,definitivo
101,Crotone,Calabria,resto_provincia,2011,1,residenziale,totale,131.64,definitivo
101,Crotone,Calabria,resto_provincia,2011,2,pertinenze,box,7.00,definitivo
101,Crotone,Calabria,resto_provincia,2011,2,pertinenze,depositi_pertinenziali,24.00,definitivo
101,Crotone,Calabria,resto_provincia,2011,2,residenziale,totale,145.65,definitivo
101,Crotone,Calabria,resto_provincia,2011,3,pertinenze,box,8.00,definitivo
101,Crotone,Calabria,resto_provincia,2011,3,pertinenze,depositi_pertinenziali,18.00,definitivo
101,Crotone,Calabria,resto_provincia,2011,3,residenziale,totale,164.10,definitivo
101,Crotone,Calabria,resto_provincia,2011,4,pertinenze,box,15.00,definitivo
101,Crotone,Calabria,resto_provincia,2011,4,pertinenze,depositi_pertinenziali,29.03,definitivo
101,Crotone,Calabria,resto_provincia,2011,4,residenziale,totale,153.89,definitivo
101,Crotone,Calabria,resto_provincia,2012,1,pertinenze,box,7.00,definitivo
101,Crotone,Calabria,resto_provincia,2012,1,pertinenze,depositi_pertinenziali,26.40,definitivo
101,Crotone,Calabria,resto_provincia,2012,1,residenziale,totale,106.88,definitivo
101,Crotone,Calabria,resto_provincia,2012,2,pertinenze,box,17.53,definitivo
101,Crotone,Calabria,resto_provincia,2012,2,pertinenze,depositi_pertinenziali,9.53,definitivo
101,Crotone,Calabria,resto_provincia,2012,2,residenziale,totale,112.91,definitivo
101,Crotone,Calabria,resto_provincia,2012,3,pertinenze,box,16.33,definitivo
101,Crotone,Calabria,resto_provincia,2012,3,pertinenze,depositi_pertinenziali,19.41,definitivo
101,Crotone,Calabria,resto_provincia,2012,3,residenziale,totale,141.69,definitivo
101,Crotone,Calabria,resto_provincia,2012,4,pertinenze,box,18.00,definitivo
101,Crotone,Calabria,resto_provincia,2012,4,pertinenze,depositi_pertinenziali,19.00,definitivo
101,Crotone,Calabria,resto_provincia,2012,4,residenziale,totale,125.78,definitivo
101,Crotone,Calabria,resto_provincia,2013,1,pertinenze,box,9.00,definitivo
101,Crotone,Calabria,resto_provincia,2013,1,pertinenze,depositi_pertinenziali,18.13,definitivo
101,Crotone,Calabria,resto_provincia,2013,1,residenziale,totale,114.38,definitivo
101,Crotone,Calabria,resto_provincia,2013,2,pertinenze,box,7.00,definitivo
101,Crotone,Calabria,resto_provincia,2013,2,pertinenze,depositi_pertinenziali,12.50,definitivo
101,Crotone,Calabria,resto_provincia,2013,2,residenziale,totale,96.36,definitivo
101,Crotone,Calabria,resto_provincia,2013,3,pertinenze,box,8.00,definitivo
101,Crotone,Calabria,resto_provincia,2013,3,pertinenze,depositi_pertinenziali,18.00,definitivo
101,Crotone,Calabria,resto_provincia,2013,3,residenziale,totale,102.21,definitivo
101,Crotone,Calabria,resto_provincia,2013,4,pertinenze,box,12.00,definitivo
101,Crotone,Calabria,resto_provincia,2013,4,pertinenze,depositi_pertinenziali,17.53,definitivo
101,Crotone,Calabria,resto_provincia,2013,4,residenziale,totale,144.79,definitivo
101,Crotone,Calabria,resto_provincia,2014,1,pertinenze,box,11.80,definitivo
101,Crotone,Calabria,resto_provincia,2014,1,pertinenze,depositi_pertinenziali,16.50,definitivo
101,Crotone,Calabria,resto_provincia,2014,1,residenziale,totale,96.39,definitivo
101,Crotone,Calabria,resto_provincia,2014,2,pertinenze,box,8.00,definitivo
101,Crotone,Calabria,resto_provincia,2014,2,pertinenze,depositi_pertinenziali,17.06,definitivo
101,Crotone,Calabria,resto_provincia,2014,2,residenziale,totale,110.23,definitivo
101,Crotone,Calabria,resto_provincia,2014,3,pertinenze,box,20.00,definitivo
101,Crotone,Calabria,resto_provincia,2014,3,pertinenze,depositi_pertinenziali,15.72,definitivo
101,Crotone,Calabria,resto_provincia,2014,3,residenziale,totale,137.63,definitivo
101,Crotone,Calabria,resto_provincia,2014,4,pertinenze,box,6.00,definitivo
101,Crotone,Calabria,resto_provincia,2014,4,pertinenze,depositi_pertinenziali,11.94,definitivo
101,Crotone,Calabria,resto_provincia,2014,4,residenziale,totale,133.11,definitivo
101,Crotone,Calabria,resto_provincia,2015,1,pertinenze,box,7.00,definitivo
101,Crotone,Calabria,resto_provincia,2015,1,pertinenze,depositi_pertinenziali,10.00,definitivo
101,Crotone,Calabria,resto_provincia,2015,1,residenziale,totale,80.40,definitivo
101,Crotone,Calabria,resto_provincia,2015,2,pertinenze,box,9.00,definitivo
101,Crotone,Calabria,resto_provincia,2015,2,pertinenze,depositi_pertinenziali,10.00,definitivo
101,Crotone,Calabria,resto_provincia,2015,2,residenziale,totale,84.40,definitivo
101,Crotone,Calabria,resto_provincia,2015,3,pertinenze,box,10.00,definitivo
101,Crotone,Calabria,resto_provincia,2015,3,pertinenze,depositi_pertinenziali,26.00,definitivo
101,Crotone,Calabria,resto_provincia,2015,3,residenziale,totale,143.38,definitivo
101,Crotone,Calabria,resto_provincia,2015,4,pertinenze,box,14.00,definitivo
101,Crotone,Calabria,resto_provincia,2015,4,pertinenze,depositi_pertinenziali,14.00,definitivo
101,Crotone,Calabria,resto_provincia,2015,4,residenziale,totale,142.78,definitivo
101,Crotone,Calabria,resto_provincia,2016,1,pertinenze,box,9.25,definitivo
101,Crotone,Calabria,resto_provincia,2016,1,pertinenze,depositi_pertinenziali,15.50,definitivo
101,Crotone,Calabria,resto_provincia,2016,1,residenziale,totale,99.08,definitivo
101,Crotone,Calabria,resto_provincia,2016,2,pertinenze,box,10.00,definitivo
101,Crotone,Calabria,resto_provincia,2016,2,pertinenze,depositi_pertinenziali,16.00,definitivo
101,Crotone,Calabria,resto_provincia,2016,2,residenziale,totale,109.03,definitivo
101,Crotone,Calabria,resto_provincia,2016,3,pertinenze,box,10.00,definitivo
101,Crotone,Calabria,resto_provincia,2016,3,pertinenze,depositi_pertinenziali,22.03,definitivo
101,Crotone,Calabria,resto_provincia,2016,3,residenziale,totale,104.46,definitivo
101,Crotone,Calabria,resto_provincia,2016,4,pertinenze,box,5.00,definitivo
101,Crotone,Calabria,resto_provincia,2016,4,pertinenze,depositi_pertinenziali,16.00,definitivo
101,Crotone,Calabria,resto_provincia,2016,4,residenziale,totale,114.51,definitivo
101,Crotone,Calabria,resto_provincia,2017,1,pertinenze,box,3.50,definitivo
101,Crotone,Calabria,resto_provincia,2017,1,pertinenze,depositi_pertinenziali,14.00,definitivo
101,Crotone,Calabria,resto_provincia,2017,1,residenziale,totale,85.69,definitivo
101,Crotone,Calabria,resto_provincia,2017,2,pertinenze,box,19.00,definitivo
101,Crotone,Calabria,resto_provincia,2017,2,pertinenze,depositi_pertinenziali,18.00,definitivo
101,Crotone,Calabria,resto_provincia,2017,2,residenziale,totale,128.71,definitivo
101,Crotone,Calabria,resto_provincia,2017,3,pertinenze,box,13.74,definitivo
101,Crotone,Calabria,resto_provincia,2017,3,pertinenze,depositi_pertinenziali,18.65,definitivo
101,Crotone,Calabria,resto_provincia,2017,3,residenziale,totale,143.54,definitivo
101,Crotone,Calabria,resto_provincia,2017,4,pertinenze,box,16.20,definitivo
101,Crotone,Calabria,resto_provincia,2017,4,pertinenze,depositi_pertinenziali,16.00,definitivo
101,Crotone,Calabria,resto_provincia,2017,4,residenziale,totale,119.85,definitivo
101,Crotone,Calabria,resto_provincia,2018,1,pertinenze,box,7.24,definitivo
101,Crotone,Calabria,resto_provincia,2018,1,pertinenze,depositi_pertinenziali,27.94,definitivo
101,Crotone,Calabria,resto_provincia,2018,1,residenziale,totale,107.01,definitivo
101,Crotone,Calabria,resto_provincia,2018,2,pertinenze,box,16.00,definitivo
101,Crotone,Calabria,resto_provincia,2018,2,pertinenze,depositi_pertinenziali,17.28,definitivo
101,Crotone,Calabria,resto_provincia,2018,2,residenziale,totale,119.24,definitivo
101,Crotone,Calabria,resto_provincia,2018,3,pertinenze,box,16.00,definitivo
101,Crotone,Calabria,resto_provincia,2018,3,pertinenze,depositi_pertinenziali,17.94,definitivo
101,Crotone,Calabria,resto_provincia,2018,3,residenziale,totale,136.75,definitivo
101,Crotone,Calabria,resto_provincia,2018,4,pertinenze,box,16.68,definitivo
101,Crotone,Calabria,resto_provincia,2018,4,pertinenze,depositi_pertinenziali,27.86,definitivo
101,Crotone,Calabria,resto_provincia,2018,4,residenziale,totale,131.60,definitivo
101,Crotone,Calabria,resto_provincia,2019,1,pertinenze,box,15.00,definitivo
101,Crotone,Calabria,resto_provincia,2019,1,pertinenze,depositi_pertinenziali,18.75,definitivo
101,Crotone,Calabria,resto_provincia,2019,1,residenziale,totale,95.69,definitivo
101,Crotone,Calabria,resto_provincia,2019,2,pertinenze,box,20.00,definitivo
101,Crotone,Calabria,resto_provincia,2019,2,pertinenze,depositi_pertinenziali,20.80,definitivo
101,Crotone,Calabria,resto_provincia,2019,2,residenziale,totale,117.05,definitivo
101,Crotone,Calabria,resto_provincia,2019,3,pertinenze,box,9.01,definitivo
101,Crotone,Calabria,resto_provincia,2019,3,pertinenze,depositi_pertinenziali,24.46,definitivo
101,Crotone,Calabria,resto_provincia,2019,3,residenziale,totale,165.13,definitivo
101,Crotone,Calabria,resto_provincia,2019,4,pertinenze,box,12.50,definitivo
101,Crotone,Calabria,resto_provincia,2019,4,pertinenze,depositi_pertinenziali,21.50,definitivo
101,Crotone,Calabria,resto_provincia,2019,4,residenziale,totale,125.37,definitivo
101,Crotone,Calabria,resto_provincia,2020,1,pertinenze,box,11.00,definitivo
101,Crotone,Calabria,resto_provincia,2020,1,pertinenze,depositi_pertinenziali,19.25,definitivo
101,Crotone,Calabria,resto_provincia,2020,1,residenziale,totale,86.74,definitivo
101,Crotone,Calabria,resto_provincia,2020,2,pertinenze,box,7.00,definitivo
101,Crotone,Calabria,resto_provincia,2020,2,pertinenze,depositi_pertinenziali,15.00,definitivo
101,Crotone,Calabria,resto_provincia,2020,2,residenziale,totale,77.71,definitivo
101,Crotone,Calabria,resto_provincia,2020,3,pertinenze,box,18.50,definitivo
101,Crotone,Calabria,resto_provincia,2020,3,pertinenze,depositi_pertinenziali,24.88,definitivo
