codice_istat,comune,anno,sesso,iscritti
017087,Lavenone,2010,F,8
017087,Lavenone,2011,F,7
017087,Lavenone,2011,M,1
017087,Lavenone,2012,F,7
017087,Lavenone,2012,M,1
017087,Lavenone,2013,F,5
017087,Lavenone,2013,M,2
017087,Lavenone,2014,F,5
017087,Lavenone,2014,M,3
017087,Lavenone,2015,F,4
017087,Lavenone,2015,M,3
017087,Lavenone,2016,F,3
017087,Lavenone,2016,M,2
017087,Lavenone,2017,F,3
017087,Lavenone,2017,M,2
017087,Lavenone,2018,F,4
017087,Lavenone,2018,M,1
017087,Lavenone,2019,F,3
017087,Lavenone,2019,M,1
017087,Lavenone,2020,F,2
017087,Lavenone,2020,M,1
017087,Lavenone,2021,F,4
017087,Lavenone,2022,F,4
017087,Lavenone,2022,M,2
017087,Lavenone,2023,F,5
017087,Lavenone,2023,M,2
017087,Lavenone,2024,F,4
017087,Lavenone,2024,M,4
017088,Leno,2010,F,169
017088,Leno,2010,M,113
017088,Leno,2011,F,155
017088,Leno,2011,M,118
017088,Leno,2012,F,163
017088,Leno,2012,M,131
017088,Leno,2013,F,165
017088,Leno,2013,M,124
017088,Leno,2014,F,166
017088,Leno,2014,M,124
017088,Leno,2015,F,160
017088,Leno,2015,M,114
017088,Leno,2016,F,164
017088,Leno,2016,M,127
017088,Leno,2017,F,163
017088,Leno,2017,M,130
017088,Leno,2018,F,158
017088,Leno,2018,M,125
017088,Leno,2019,F,170
017088,Leno,2019,M,125
017088,Leno,2020,F,172
017088,Leno,2020,M,125
017088,Leno,2021,F,189
017088,Leno,2021,M,137
017088,Leno,2022,F,196
017088,Leno,2022,M,128
017088,Leno,2023,F,210
017088,Leno,2023,M,145
017088,Leno,2024,F,216
017088,Leno,2024,M,138
017089,Limone sul Garda,2010,F,7
017089,Limone sul Garda,2010,M,7
017089,Limone sul Garda,2011,F,6
017089,Limone sul Garda,2011,M,6
017089,Limone sul Garda,2012,F,8
017089,Limone sul Garda,2012,M,5
017089,Limone sul Garda,2013,F,9
017089,Limone sul Garda,2013,M,2
017089,Limone sul Garda,2014,F,6
017089,Limone sul Garda,2014,M,4
017089,Limone sul Garda,2015,F,6
017089,Limone sul Garda,2015,M,6
017089,Limone sul Garda,2016,F,7
017089,Limone sul Garda,2016,M,7
017089,Limone sul Garda,2017,F,7
017089,Limone sul Garda,2017,M,7
017089,Limone sul Garda,2018,F,8
017089,Limone sul Garda,2018,M,7
017089,Limone sul Garda,2019,F,8
017089,Limone sul Garda,2019,M,7
017089,Limone sul Garda,2020,F,6
017089,Limone sul Garda,2020,M,11
017089,Limone sul Garda,2021,F,9
017089,Limone sul Garda,2021,M,11
017089,Limone sul Garda,2022,F,6
017089,Limone sul Garda,2022,M,15
017089,Limone sul Garda,2023,F,13
017089,Limone sul Garda,2023,M,15
017089,Limone sul Garda,2024,F,13
017089,Limone sul Garda,2024,M,12
017090,Lodrino,2010,F,16
017090,Lodrino,2010,M,10
017090,Lodrino,2011,F,23
017090,Lodrino,2011,M,13
017090,Lodrino,2012,F,27
017090,Lodrino,2012,M,18
017090,Lodrino,2013,F,28
017090,Lodrino,2013,M,15
017090,Lodrino,2014,F,25
017090,Lodrino,2014,M,19
017090,Lodrino,2015,F,32
017090,Lodrino,2015,M,20
017090,Lodrino,2016,F,29
017090,Lodrino,2016,M,20
017090,Lodrino,2017,F,35
017090,Lodrino,2017,M,22
017090,Lodrino,2018,F,37
017090,Lodrino,2018,M,23
017090,Lodrino,2019,F,34
017090,Lodrino,2019,M,18
017090,Lodrino,2020,F,33
017090,Lodrino,2020,M,15
017090,Lodrino,2021,F,39
017090,Lodrino,2021,M,16
017090,Lodrino,2022,F,38
017090,Lodrino,2022,M,14
017090,Lodrino,2023,F,36
017090,Lodrino,2023,M,16
017090,Lodrino,2024,F,27
017090,Lodrino,2024,M,15
017091,Lograto,2010,F,39
017091,Lograto,2010,M,37
017091,Lograto,2011,F,39
017091,Lograto,2011,M,38
017091,Lograto,2012,F,31
017091,Lograto,2012,M,35
017091,Lograto,2013,F,29
017091,Lograto,2013,M,38
017091,Lograto,2014,F,31
017091,Lograto,2014,M,37
017091,Lograto,2015,F,32
017091,Lograto,2015,M,39
017091,Lograto,2016,F,33
017091,Lograto,2016,M,40
017091,Lograto,2017,F,36
017091,Lograto,2017,M,34
017091,Lograto,2018,F,35
017091,Lograto,2018,M,29
017091,Lograto,2019,F,41
017091,Lograto,2019,M,27
017091,Lograto,2020,F,47
017091,Lograto,2020,M,31
017091,Lograto,2021,F,55
017091,Lograto,2021,M,27
017091,Lograto,2022,F,49
017091,Lograto,2022,M,28
017091,Lograto,2023,F,49
017091,Lograto,2023,M,33
017091,Lograto,2024,F,58
017091,Lograto,2024,M,38
017092,Lonato del Garda,2010,F,149
017092,Lonato del Garda,2010,M,117
017092,Lonato del Garda,2011,F,142
017092,Lonato del Garda,2011,M,114
017092,Lonato del Garda,2012,F,143
017092,Lonato del Garda,2012,M,114
017092,Lonato del Garda,2013,F,136
017092,Lonato del Garda,2013,M,115
017092,Lonato del Garda,2014,F,153
017092,Lonato del Garda,2014,M,127
017092,Lonato del Garda,2015,F,153
017092,Lonato del Garda,2015,M,129
017092,Lonato del Garda,2016,F,171
017092,Lonato del Garda,2016,M,134
017092,Lonato del Garda,2017,F,161
017092,Lonato del Garda,2017,M,138
017092,Lonato del Garda,2018,F,167
017092,Lonato del Garda,2018,M,155
017092,Lonato del Garda,2019,F,168
017092,Lonato del Garda,2019,M,150
017092,Lonato del Garda,2020,F,203
017092,Lonato del Garda,2020,M,154
017092,Lonato del Garda,2021,F,217
017092,Lonato del Garda,2021,M,149
017092,Lonato del Garda,2022,F,233
017092,Lonato del Garda,2022,M,146
017092,Lonato del Garda,2023,F,254
017092,Lonato del Garda,2023,M,162
017092,Lonato del Garda,2024,F,251
017092,Lonato del Garda,2024,M,172
017093,Longhena,2010,F,13
017093,Longhena,2010,M,8
017093,Longhena,2011,F,12
017093,Longhena,2011,M,5
017093,Longhena,2012,F,5
017093,Longhena,2012,M,4
017093,Longhena,2013,F,4
017093,Longhena,2013,M,4
017093,Longhena,2014,F,3
017093,Longhena,2014,M,4
017093,Longhena,2015,F,4
017093,Longhena,2015,M,3
017093,Longhena,2016,F,6
017093,Longhena,2016,M,3
017093,Longhena,2017,F,5
017093,Longhena,2017,M,4
017093,Longhena,2018,F,6
017093,Longhena,2018,M,6
017093,Longhena,2019,F,7
017093,Longhena,2019,M,8
017093,Longhena,2020,F,6
017093,Longhena,2020,M,7
017093,Longhena,2021,F,6
017093,Longhena,2021,M,7
017093,Longhena,2022,F,5
017093,Longhena,2022,M,5
017093,Longhena,2023,F,5
017093,Longhena,2023,M,4
017093,Longhena,2024,F,3
017093,Longhena,2024,M,2
017094,Losine,2010,F,3
017094,Losine,2010,M,6
017094,Losine,2011,F,5
017094,Losine,2011,M,2
017094,Losine,2012,F,7
017094,Losine,2012,M,4
017094,Losine,2013,F,10
017094,Losine,2013,M,1
017094,Losine,2014,F,10
017094,Losine,2014,M,2
017094,Losine,2015,F,11
017094,Losine,2015,M,4
017094,Losine,2016,F,10
017094,Losine,2016,M,4
017094,Losine,2017,F,11
017094,Losine,2017,M,6
017094,Losine,2018,F,11
017094,Losine,2018,M,7
017094,Losine,2019,F,12
017094,Losine,2019,M,9
017094,Losine,2020,F,8
017094,Losine,2020,M,6
017094,Losine,2021,F,5
017094,Losine,2021,M,5
017094,Losine,2022,F,4
017094,Losine,2022,M,6
017094,Losine,2023,F,7
017094,Losine,2023,M,5
017094,Losine,2024,F,11
017094,Losine,2024,M,7
017095,Lozio,2010,F,5
017095,Lozio,2010,M,2
017095,Lozio,2011,F,4
017095,Lozio,2011,M,3
017095,Lozio,2012,F,4
017095,Lozio,2012,M,3
017095,Lozio,2013,F,4
017095,Lozio,2013,M,2
017095,Lozio,2014,F,3
017095,Lozio,2014,M,3
017095,Lozio,2015,F,3
017095,Lozio,2015,M,3
017095,Lozio,2016,F,4
017095,Lozio,2016,M,2
017095,Lozio,2017,F,4
017095,Lozio,2017,M,1
017095,Lozio,2018,F,4
017095,Lozio,2019,F,3
017095,Lozio,2019,M,1
017095,Lozio,2020,F,5
017095,Lozio,2020,M,2
017095,Lozio,2021,F,4
017095,Lozio,2021,M,3
017095,Lozio,2022,F,3
017095,Lozio,2022,M,2
017095,Lozio,2023,F,3
017095,Lozio,2023,M,3
017095,Lozio,2024,F,4
017095,Lozio,2024,M,2
017096,Lumezzane,2010,F,259
017096,Lumezzane,2010,M,178
017096,Lumezzane,2011,F,226
017096,Lumezzane,2011,M,164
017096,Lumezzane,2012,F,219
017096,Lumezzane,2012,M,169
017096,Lumezzane,2013,F,228
017096,Lumezzane,2013,M,166
017096,Lumezzane,2014,F,212
017096,Lumezzane,2014,M,154
017096,Lumezzane,2015,F,224
017096,Lumezzane,2015,M,149
017096,Lumezzane,2016,F,217
017096,Lumezzane,2016,M,145
017096,Lumezzane,2017,F,229
017096,Lumezzane,2017,M,141
017096,Lumezzane,2018,F,232
017096,Lumezzane,2018,M,139
017096,Lumezzane,2019,F,224
017096,Lumezzane,2019,M,139
017096,Lumezzane,2020,F,232
017096,Lumezzane,2020,M,138
017096,Lumezzane,2021,F,237
017096,Lumezzane,2021,M,157
017096,Lumezzane,2022,F,246
017096,Lumezzane,2022,M,157
017096,Lumezzane,2023,F,240
017096,Lumezzane,2023,M,164
017096,Lumezzane,2024,F,245
017096,Lumezzane,2024,M,155
017097,Maclodio,2010,F,18
017097,Maclodio,2010,M,13
017097,Maclodio,2011,F,18
017097,Maclodio,2011,M,11
017097,Maclodio,2012,F,17
017097,Maclodio,2012,M,6
017097,Maclodio,2013,F,17
017097,Maclodio,2013,M,9
017097,Maclodio,2014,F,17
017097,Maclodio,2014,M,8
017097,Maclodio,2015,F,16
017097,Maclodio,2015,M,10
017097,Maclodio,2016,F,11
017097,Maclodio,2016,M,9
017097,Maclodio,2017,F,8
017097,Maclodio,2017,M,7
017097,Maclodio,2018,F,8
017097,Maclodio,2018,M,7
017097,Maclodio,2019,F,7
017097,Maclodio,2019,M,8
017097,Maclodio,2020,F,8
017097,Maclodio,2020,M,9
017097,Maclodio,2021,F,10
017097,Maclodio,2021,M,7
017097,Maclodio,2022,F,18
017097,Maclodio,2022,M,11
017097,Maclodio,2023,F,22
017097,Maclodio,2023,M,16
017097,Maclodio,2024,F,27
017097,Maclodio,2024,M,13
017098,Magasa,2010,M,1
017098,Magasa,2011,F,1
017098,Magasa,2011,M,1
017098,Magasa,2012,F,2
017098,Magasa,2013,F,2
017098,Magasa,2013,M,1
017098,Magasa,2014,F,2
017098,Magasa,2014,M,1
017098,Magasa,2015,F,2
017098,Magasa,2015,M,1
017098,Magasa,2016,F,2
017098,Magasa,2016,M,1
017098,Magasa,2017,F,1
017098,Magasa,2017,M,1
017098,Magasa,2018,F,1
017098,Magasa,2018,M,2
017098,Magasa,2019,M,3
017098,Magasa,2020,M,2
017098,Magasa,2021,M,1
017098,Magasa,2022,F,1
017098,Magasa,2022,M,2
017098,Magasa,2023,M,2
017098,Magasa,2024,M,2
017099,Mairano,2010,F,31
017099,Mairano,2010,M,19
017099,Mairano,2011,F,34
017099,Mairano,2011,M,18
017099,Mairano,2012,F,36
017099,Mairano,2012,M,18
017099,Mairano,2013,F,32
017099,Mairano,2013,M,17
017099,Mairano,2014,F,37
017099,Mairano,2014,M,17
017099,Mairano,2015,F,33
017099,Mairano,2015,M,21
017099,Mairano,2016,F,39
017099,Mairano,2016,M,24
017099,Mairano,2017,F,35
017099,Mairano,2017,M,21
017099,Mairano,2018,F,33
017099,Mairano,2018,M,19
017099,Mairano,2019,F,40
017099,Mairano,2019,M,21
017099,Mairano,2020,F,36
017099,Mairano,2020,M,21
017099,Mairano,2021,F,36
017099,Mairano,2021,M,19
017099,Mairano,2022,F,38
017099,Mairano,2022,M,23
017099,Mairano,2023,F,38
017099,Mairano,2023,M,23
017099,Mairano,2024,F,41
017099,Mairano,2024,M,29
017100,Malegno,2010,F,32
017100,Malegno,2010,M,19
017100,Malegno,2011,F,28
017100,Malegno,2011,M,23
017100,Malegno,2012,F,23
017100,Malegno,2012,M,21
017100,Malegno,2013,F,18
017100,Malegno,2013,M,18
017100,Malegno,2014,F,16
017100,Malegno,2014,M,13
017100,Malegno,2015,F,15
017100,Malegno,2015,M,15
017100,Malegno,2016,F,16
017100,Malegno,2016,M,20
017100,Malegno,2017,F,20
017100,Malegno,2017,M,21
017100,Malegno,2018,F,16
017100,Malegno,2018,M,20
017100,Malegno,2019,F,16
017100,Malegno,2019,M,20
017100,Malegno,2020,F,21
017100,Malegno,2020,M,19
017100,Malegno,2021,F,24
017100,Malegno,2021,M,22
017100,Malegno,2022,F,24
017100,Malegno,2022,M,17
017100,Malegno,2023,F,24
017100,Malegno,2023,M,18
017100,Malegno,2024,F,25
017100,Malegno,2024,M,15
017101,Malonno,2010,F,29
017101,Malonno,2010,M,20
017101,Malonno,2011,F,35
017101,Malonno,2011,M,15
017101,Malonno,2012,F,36
017101,Malonno,2012,M,9
017101,Malonno,2013,F,36
017101,Malonno,2013,M,9
017101,Malonno,2014,F,31
017101,Malonno,2014,M,11
017101,Malonno,2015,F,30
017101,Malonno,2015,M,13
017101,Malonno,2016,F,33
017101,Malonno,2016,M,12
017101,Malonno,2017,F,34
017101,Malonno,2017,M,11
017101,Malonno,2018,F,35
017101,Malonno,2018,M,13
017101,Malonno,2019,F,48
017101,Malonno,2019,M,15
017101,Malonno,2020,F,50
017101,Malonno,2020,M,16
017101,Malonno,2021,F,48
017101,Malonno,2021,M,22
017101,Malonno,2022,F,44
017101,Malonno,2022,M,24
017101,Malonno,2023,F,45
017101,Malonno,2023,M,17
017101,Malonno,2024,F,44
017101,Malonno,2024,M,20
017102,Manerba del Garda,2010,F,41
017102,Manerba del Garda,2010,M,35
017102,Manerba del Garda,2011,F,46
017102,Manerba del Garda,2011,M,32
017102,Manerba del Garda,2012,F,43
017102,Manerba del Garda,2012,M,35
017102,Manerba del Garda,2013,F,45
017102,Manerba del Garda,2013,M,36
017102,Manerba del Garda,2014,F,50
017102,Manerba del Garda,2014,M,39
017102,Manerba del Garda,2015,F,50
017102,Manerba del Garda,2015,M,35
017102,Manerba del Garda,2016,F,47
017102,Manerba del Garda,2016,M,43
017102,Manerba del Garda,2017,F,51
017102,Manerba del Garda,2017,M,48
017102,Manerba del Garda,2018,F,63
017102,Manerba del Garda,2018,M,54
017102,Manerba del Garda,2019,F,69
017102,Manerba del Garda,2019,M,53
017102,Manerba del Garda,2020,F,76
017102,Manerba del Garda,2020,M,51
017102,Manerba del Garda,2021,F,78
017102,Manerba del Garda,2021,M,52
017102,Manerba del Garda,2022,F,73
017102,Manerba del Garda,2022,M,48
017102,Manerba del Garda,2023,F,78
017102,Manerba del Garda,2023,M,53
017102,Manerba del Garda,2024,F,80
017102,Manerba del Garda,2024,M,49
017103,Manerbio,2010,F,169
017103,Manerbio,2010,M,147
017103,Manerbio,2011,F,174
017103,Manerbio,2011,M,135
017103,Manerbio,2012,F,165
017103,Manerbio,2012,M,133
017103,Manerbio,2013,F,159
017103,Manerbio,2013,M,129
017103,Manerbio,2014,F,163
017103,Manerbio,2014,M,127
017103,Manerbio,2015,F,152
017103,Manerbio,2015,M,136
017103,Manerbio,2016,F,160
017103,Manerbio,2016,M,144
017103,Manerbio,2017,F,160
017103,Manerbio,2017,M,141
017103,Manerbio,2018,F,173
017103,Manerbio,2018,M,151
017103,Manerbio,2019,F,183
017103,Manerbio,2019,M,144
017103,Manerbio,2020,F,193
017103,Manerbio,2020,M,139
017103,Manerbio,2021,F,192
017103,Manerbio,2021,M,132
017103,Manerbio,2022,F,175
017103,Manerbio,2022,M,140
017103,Manerbio,2023,F,178
017103,Manerbio,2023,M,156
017103,Manerbio,2024,F,195
017103,Manerbio,2024,M,151
017104,Marcheno,2010,F,49
017104,Marcheno,2010,M,29
017104,Marcheno,2011,F,42
017104,Marcheno,2011,M,32
017104,Marcheno,2012,F,46
017104,Marcheno,2012,M,39
017104,Marcheno,2013,F,46
017104,Marcheno,2013,M,28
017104,Marcheno,2014,F,45
017104,Marcheno,2014,M,24
017104,Marcheno,2015,F,39
017104,Marcheno,2015,M,35
017104,Marcheno,2016,F,45
017104,Marcheno,2016,M,34
017104,Marcheno,2017,F,50
017104,Marcheno,2017,M,39
017104,Marcheno,2018,F,53
017104,Marcheno,2018,M,38
017104,Marcheno,2019,F,50
017104,Marcheno,2019,M,43
017104,Marcheno,2020,F,52
017104,Marcheno,2020,M,37
017104,Marcheno,2021,F,55
017104,Marcheno,2021,M,33
017104,Marcheno,2022,F,59
017104,Marcheno,2022,M,34
017104,Marcheno,2023,F,62
017104,Marcheno,2023,M,33
017104,Marcheno,2024,F,59
017104,Marcheno,2024,M,33
017105,Marmentino,2010,F,8
017105,Marmentino,2010,M,2
017105,Marmentino,2011,F,7
017105,Marmentino,2011,M,5
017105,Marmentino,2012,F,5
017105,Marmentino,2012,M,5
017105,Marmentino,2013,F,5
017105,Marmentino,2013,M,5
017105,Marmentino,2014,F,7
017105,Marmentino,2014,M,7
017105,Marmentino,2015,F,7
017105,Marmentino,2015,M,7
017105,Marmentino,2016,F,6
017105,Marmentino,2016,M,4
017105,Marmentino,2017,F,3
017105,Marmentino,2017,M,3
017105,Marmentino,2018,F,4
017105,Marmentino,2018,M,2
017105,Marmentino,2019,F,7
017105,Marmentino,2019,M,1
017105,Marmentino,2020,F,6
017105,Marmentino,2021,F,4
017105,Marmentino,2022,F,6
017105,Marmentino,2022,M,2
017105,Marmentino,2023,F,5
017105,Marmentino,2023,M,4
017105,Marmentino,2024,F,6
017105,Marmentino,2024,M,4
017106,Marone,2010,F,41
017106,Marone,2010,M,23
017106,Marone,2011,F,39
017106,Marone,2011,M,28
017106,Marone,2012,F,42
017106,Marone,2012,M,26
017106,Marone,2013,F,40
017106,Marone,2013,M,31
017106,Marone,2014,F,41
017106,Marone,2014,M,30
017106,Marone,2015,F,39
017106,Marone,2015,M,31
017106,Marone,2016,F,39
017106,Marone,2016,M,35
017106,Marone,2017,F,41
017106,Marone,2017,M,34
017106,Marone,2018,F,38
017106,Marone,2018,M,32
017106,Marone,2019,F,40
017106,Marone,2019,M,37
017106,Marone,2020,F,42
017106,Marone,2020,M,32
017106,Marone,2021,F,47
017106,Marone,2021,M,23
017106,Marone,2022,F,47
017106,Marone,2022,M,27
017106,Marone,2023,F,50
017106,Marone,2023,M,24
017106,Marone,2024,F,47
017106,Marone,2024,M,25
017107,Mazzano,2010,F,132
017107,Mazzano,2010,M,83
017107,Mazzano,2011,F,131
017107,Mazzano,2011,M,74
017107,Mazzano,2012,F,142
017107,Mazzano,2012,M,83
017107,Mazzano,2013,F,144
017107,Mazzano,2013,M,82
017107,Mazzano,2014,F,137
017107,Mazzano,2014,M,88
017107,Mazzano,2015,F,126
017107,Mazzano,2015,M,82
017107,Mazzano,2016,F,116
017107,Mazzano,2016,M,95
017107,Mazzano,2017,F,128
017107,Mazzano,2017,M,102
017107,Mazzano,2018,F,135
017107,Mazzano,2018,M,105
017107,Mazzano,2019,F,133
017107,Mazzano,2019,M,126
017107,Mazzano,2020,F,136
017107,Mazzano,2020,M,124
017107,Mazzano,2021,F,143
017107,Mazzano,2021,M,131
017107,Mazzano,2022,F,161
017107,Mazzano,2022,M,123
017107,Mazzano,2023,F,177
017107,Mazzano,2023,M,134
017107,Mazzano,2024,F,183
017107,Mazzano,2024,M,141
017108,Milzano,2010,F,14
017108,Milzano,2010,M,17
017108,Milzano,2011,F,16
017108,Milzano,2011,M,13
017108,Milzano,2012,F,19
017108,Milzano,2012,M,13
017108,Milzano,2013,F,16
017108,Milzano,2013,M,14
017108,Milzano,2014,F,21
017108,Milzano,2014,M,14
017108,Milzano,2015,F,16
017108,Milzano,2015,M,10
017108,Milzano,2016,F,20
017108,Milzano,2016,M,8
017108,Milzano,2017,F,18
017108,Milzano,2017,M,12
017108,Milzano,2018,F,17
017108,Milzano,2018,M,10
017108,Milzano,2019,F,17
017108,Milzano,2019,M,11
017108,Milzano,2020,F,13
017108,Milzano,2020,M,11
017108,Milzano,2021,F,19
017108,Milzano,2021,M,11
017108,Milzano,2022,F,21
017108,Milzano,2022,M,8
017108,Milzano,2023,F,20
017108,Milzano,2023,M,9
017108,Milzano,2024,F,17
017108,Milzano,2024,M,10
017109,Moniga del Garda,2010,F,31
017109,Moniga del Garda,2010,M,26
017109,Moniga del Garda,2011,F,28
017109,Moniga del Garda,2011,M,31
017109,Moniga del Garda,2012,F,25
017109,Moniga del Garda,2012,M,24
017109,Moniga del Garda,2013,F,23
017109,Moniga del Garda,2013,M,23
017109,Moniga del Garda,2014,F,23
017109,Moniga del Garda,2014,M,24
017109,Moniga del Garda,2015,F,20
017109,Moniga del Garda,2015,M,24
017109,Moniga del Garda,2016,F,21
017109,Moniga del Garda,2016,M,25
017109,Moniga del Garda,2017,F,21
017109,Moniga del Garda,2017,M,20
017109,Moniga del Garda,2018,F,23
017109,Moniga del Garda,2018,M,26
017109,Moniga del Garda,2019,F,32
017109,Moniga del Garda,2019,M,26
017109,Moniga del Garda,2020,F,33
017109,Moniga del Garda,2020,M,25
017109,Moniga del Garda,2021,F,36
017109,Moniga del Garda,2021,M,26
017109,Moniga del Garda,2022,F,34
017109,Moniga del Garda,2022,M,26
017109,Moniga del Garda,2023,F,35
017109,Moniga del Garda,2023,M,26
017109,Moniga del Garda,2024,F,37
017109,Moniga del Garda,2024,M,23
017110,Monno,2010,F,3
017110,Monno,2010,M,2
017110,Monno,2011,F,3
017110,Monno,2011,M,3
017110,Monno,2012,F,5
017110,Monno,2012,M,2
017110,Monno,2013,F,6
017110,Monno,2013,M,2
017110,Monno,2014,F,6
017110,Monno,2014,M,2
017110,Monno,2015,F,6
017110,Monno,2015,M,2
017110,Monno,2016,F,8
017110,Monno,2016,M,2
017110,Monno,2017,F,9
017110,Monno,2017,M,2
017110,Monno,2018,F,5
017110,Monno,2018,M,2
017110,Monno,2019,F,9
017110,Monno,2019,M,3
017110,Monno,2020,F,9
017110,Monno,2020,M,3
017110,Monno,2021,F,6
017110,Monno,2021,M,4
017110,Monno,2022,F,7
017110,Monno,2022,M,3
017110,Monno,2023,F,7
017110,Monno,2023,M,3
017110,Monno,2024,F,7
017110,Monno,2024,M,3
017111,Monte Isola,2010,F,14
017111,Monte Isola,2010,M,15
017111,Monte Isola,2011,F,22
017111,Monte Isola,2011,M,14
017111,Monte Isola,2012,F,24
017111,Monte Isola,2012,M,12
017111,Monte Isola,2013,F,24
017111,Monte Isola,2013,M,13
017111,Monte Isola,2014,F,18
017111,Monte Isola,2014,M,14
017111,Monte Isola,2015,F,22
017111,Monte Isola,2015,M,13
017111,Monte Isola,2016,F,22
017111,Monte Isola,2016,M,15
017111,Monte Isola,2017,F,24
017111,Monte Isola,2017,M,17
017111,Monte Isola,2018,F,22
017111,Monte Isola,2018,M,17
017111,Monte Isola,2019,F,18
017111,Monte Isola,2019,M,24
017111,Monte Isola,2020,F,26
017111,Monte Isola,2020,M,21
017111,Monte Isola,2021,F,23
017111,Monte Isola,2021,M,23
017111,Monte Isola,2022,F,21
017111,Monte Isola,2022,M,23
017111,Monte Isola,2023,F,16
017111,Monte Isola,2023,M,23
017111,Monte Isola,2024,F,18
017111,Monte Isola,2024,M,24
017112,Monticelli Brusati,2010,F,59
017112,Monticelli Brusati,2010,M,40
017112,Monticelli Brusati,2011,F,67
017112,Monticelli Brusati,2011,M,32
017112,Monticelli Brusati,2012,F,71
017112,Monticelli Brusati,2012,M,36
017112,Monticelli Brusati,2013,F,68
017112,Monticelli Brusati,2013,M,31
017112,Monticelli Brusati,2014,F,60
017112,Monticelli Brusati,2014,M,40
017112,Monticelli Brusati,2015,F,50
017112,Monticelli Brusati,2015,M,42
017112,Monticelli Brusati,2016,F,53
017112,Monticelli Brusati,2016,M,41
017112,Monticelli Brusati,2017,F,58
017112,Monticelli Brusati,2017,M,38
017112,Monticelli Brusati,2018,F,55
017112,Monticelli Brusati,2018,M,37
017112,Monticelli Brusati,2019,F,59
017112,Monticelli Brusati,2019,M,46
017112,Monticelli Brusati,2020,F,70
017112,Monticelli Brusati,2020,M,47
017112,Monticelli Brusati,2021,F,67
017112,Monticelli Brusati,2021,M,44
017112,Monticelli Brusati,2022,F,63
017112,Monticelli Brusati,2022,M,46
017112,Monticelli Brusati,2023,F,72
017112,Monticelli Brusati,2023,M,55
017112,Monticelli Brusati,2024,F,72
017112,Monticelli Brusati,2024,M,58
017113,Montichiari,2010,F,255
017113,Montichiari,2010,M,181
017113,Montichiari,2011,F,248
017113,Montichiari,2011,M,160
017113,Montichiari,2012,F,236
017113,Montichiari,2012,M,161
017113,Montichiari,2013,F,239
017113,Montichiari,2013,M,161
017113,Montichiari,2014,F,228
017113,Montichiari,2014,M,180
017113,Montichiari,2015,F,235
017113,Montichiari,2015,M,189
017113,Montichiari,2016,F,254
017113,Montichiari,2016,M,200
017113,Montichiari,2017,F,292
017113,Montichiari,2017,M,195
017113,Montichiari,2018,F,294
017113,Montichiari,2018,M,196
017113,Montichiari,2019,F,317
017113,Montichiari,2019,M,205
017113,Montichiari,2020,F,339
017113,Montichiari,2020,M,206
017113,Montichiari,2021,F,348
017113,Montichiari,2021,M,215
017113,Montichiari,2022,F,355
017113,Montichiari,2022,M,238
017113,Montichiari,2023,F,379
017113,Montichiari,2023,M,247
017113,Montichiari,2024,F,404
017113,Montichiari,2024,M,258
017114,Montirone,2010,F,42
017114,Montirone,2010,M,51
017114,Montirone,2011,F,41
017114,Montirone,2011,M,45
017114,Montirone,2012,F,41
017114,Montirone,2012,M,39
017114,Montirone,2013,F,37
017114,Montirone,2013,M,40
017114,Montirone,2014,F,38
017114,Montirone,2014,M,35
017114,Montirone,2015,F,44
017114,Montirone,2015,M,32
017114,Montirone,2016,F,49
017114,Montirone,2016,M,33
017114,Montirone,2017,F,63
017114,Montirone,2017,M,31
017114,Montirone,2018,F,62
017114,Montirone,2018,M,34
017114,Montirone,2019,F,64
017114,Montirone,2019,M,33
017114,Montirone,2020,F,65
017114,Montirone,2020,M,41
017114,Montirone,2021,F,63
017114,Montirone,2021,M,41
017114,Montirone,2022,F,65
017114,Montirone,2022,M,47
017114,Montirone,2023,F,70
017114,Montirone,2023,M,48
017114,Montirone,2024,F,73
017114,Montirone,2024,M,51
017115,Mura,2010,F,7
017115,Mura,2010,M,3
017115,Mura,2011,F,7
017115,Mura,2011,M,3
017115,Mura,2012,F,5
017115,Mura,2012,M,3
017115,Mura,2013,F,4
017115,Mura,2013,M,1
017115,Mura,2014,F,3
017115,Mura,2014,M,1
017115,Mura,2015,F,5
017115,Mura,2015,M,2
017115,Mura,2016,F,10
017115,Mura,2016,M,3
017115,Mura,2017,F,10
017115,Mura,2017,M,6
017115,Mura,2018,F,10
017115,Mura,2018,M,4
017115,Mura,2019,F,13
017115,Mura,2019,M,5
017115,Mura,2020,F,9
017115,Mura,2020,M,6
017115,Mura,2021,F,12
017115,Mura,2021,M,9
017115,Mura,2022,F,12
017115,Mura,2022,M,9
017115,Mura,2023,F,12
017115,Mura,2023,M,8
017115,Mura,2024,F,10
017115,Mura,2024,M,8
017116,Muscoline,2010,F,28
017116,Muscoline,2010,M,21
017116,Muscoline,2011,F,31
017116,Muscoline,2011,M,21
017116,Muscoline,2012,F,26
017116,Muscoline,2012,M,21
017116,Muscoline,2013,F,30
017116,Muscoline,2013,M,23
017116,Muscoline,2014,F,39
017116,Muscoline,2014,M,20
017116,Muscoline,2015,F,35
017116,Muscoline,2015,M,17
017116,Muscoline,2016,F,29
017116,Muscoline,2016,M,21
017116,Muscoline,2017,F,31
017116,Muscoline,2017,M,22
017116,Muscoline,2018,F,32
