codice_istat,comune,anno,sezione,nome_sezione,indicatore,valore
017007,Artogne,2018,S,altre attività di servizi,addetti,11.6
017007,Artogne,2019,C,attività manifatturiere,addetti,708.0
017007,Artogne,2019,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,3.2
017007,Artogne,2019,F,costruzioni,addetti,232.8
017007,Artogne,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,127.3
017007,Artogne,2019,H,trasporto e magazzinaggio,addetti,86.2
017007,Artogne,2019,I,attività dei servizi di alloggio e di ristorazione,addetti,85.5
017007,Artogne,2019,J,servizi di informazione e comunicazione,addetti,6.1
017007,Artogne,2019,K,attività finanziarie e assicurative,addetti,13.5
017007,Artogne,2019,L,attività immobiliari,addetti,18.2
017007,Artogne,2019,M,"attività professionali, scientifiche e tecniche",addetti,43.2
017007,Artogne,2019,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,22.1
017007,Artogne,2019,P,istruzione,addetti,19.5
017007,Artogne,2019,Q,sanità e assistenza sociale,addetti,7.0
017007,Artogne,2019,S,altre attività di servizi,addetti,13.7
017007,Artogne,2020,C,attività manifatturiere,addetti,684.4
017007,Artogne,2020,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,4.0
017007,Artogne,2020,F,costruzioni,addetti,215.3
017007,Artogne,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,128.7
017007,Artogne,2020,H,trasporto e magazzinaggio,addetti,85.7
017007,Artogne,2020,I,attività dei servizi di alloggio e di ristorazione,addetti,82.0
017007,Artogne,2020,J,servizi di informazione e comunicazione,addetti,5.0
017007,Artogne,2020,K,attività finanziarie e assicurative,addetti,13.0
017007,Artogne,2020,L,attività immobiliari,addetti,23.0
017007,Artogne,2020,M,"attività professionali, scientifiche e tecniche",addetti,42.5
017007,Artogne,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,42.9
017007,Artogne,2020,P,istruzione,addetti,18.4
017007,Artogne,2020,Q,sanità e assistenza sociale,addetti,6.0
017007,Artogne,2020,S,altre attività di servizi,addetti,13.6
017007,Artogne,2021,C,attività manifatturiere,addetti,576.5
017007,Artogne,2021,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,4.3
017007,Artogne,2021,F,costruzioni,addetti,213.0
017007,Artogne,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,123.3
017007,Artogne,2021,H,trasporto e magazzinaggio,addetti,81.8
017007,Artogne,2021,I,attività dei servizi di alloggio e di ristorazione,addetti,74.9
017007,Artogne,2021,J,servizi di informazione e comunicazione,addetti,4.3
017007,Artogne,2021,K,attività finanziarie e assicurative,addetti,16.0
017007,Artogne,2021,L,attività immobiliari,addetti,21.0
017007,Artogne,2021,M,"attività professionali, scientifiche e tecniche",addetti,68.6
017007,Artogne,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,52.4
017007,Artogne,2021,P,istruzione,addetti,15.3
017007,Artogne,2021,Q,sanità e assistenza sociale,addetti,6.3
017007,Artogne,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,0.2
017007,Artogne,2021,S,altre attività di servizi,addetti,11.9
017007,Artogne,2022,C,attività manifatturiere,addetti,590.1
017007,Artogne,2022,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,2.6
017007,Artogne,2022,F,costruzioni,addetti,213.1
017007,Artogne,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,121.7
017007,Artogne,2022,H,trasporto e magazzinaggio,addetti,84.1
017007,Artogne,2022,I,attività dei servizi di alloggio e di ristorazione,addetti,88.1
017007,Artogne,2022,J,servizi di informazione e comunicazione,addetti,33.2
017007,Artogne,2022,K,attività finanziarie e assicurative,addetti,13.0
017007,Artogne,2022,L,attività immobiliari,addetti,21.1
017007,Artogne,2022,M,"attività professionali, scientifiche e tecniche",addetti,46.8
017007,Artogne,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,49.0
017007,Artogne,2022,P,istruzione,addetti,18.3
017007,Artogne,2022,Q,sanità e assistenza sociale,addetti,8.0
017007,Artogne,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,1.0
017007,Artogne,2022,S,altre attività di servizi,addetti,14.1
017007,Artogne,2023,C,attività manifatturiere,addetti,494.0
017007,Artogne,2023,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",addetti,0.1
017007,Artogne,2023,F,costruzioni,addetti,243.3
017007,Artogne,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,133.2
017007,Artogne,2023,H,trasporto e magazzinaggio,addetti,79.5
017007,Artogne,2023,I,attività dei servizi di alloggio e di ristorazione,addetti,75.3
017007,Artogne,2023,J,servizi di informazione e comunicazione,addetti,32.4
017007,Artogne,2023,K,attività finanziarie e assicurative,addetti,17.1
017007,Artogne,2023,L,attività immobiliari,addetti,18.1
017007,Artogne,2023,M,"attività professionali, scientifiche e tecniche",addetti,52.5
017007,Artogne,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,43.5
017007,Artogne,2023,P,istruzione,addetti,18.1
017007,Artogne,2023,Q,sanità e assistenza sociale,addetti,10.0
017007,Artogne,2023,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,0.1
017007,Artogne,2023,S,altre attività di servizi,addetti,13.6
017007,Artogne,2018,C,attività manifatturiere,unita_locali,39
017007,Artogne,2018,F,costruzioni,unita_locali,47
017007,Artogne,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,50
017007,Artogne,2018,H,trasporto e magazzinaggio,unita_locali,19
017007,Artogne,2018,I,attività dei servizi di alloggio e di ristorazione,unita_locali,30
017007,Artogne,2018,J,servizi di informazione e comunicazione,unita_locali,6
017007,Artogne,2018,K,attività finanziarie e assicurative,unita_locali,7
017007,Artogne,2018,L,attività immobiliari,unita_locali,16
017007,Artogne,2018,M,"attività professionali, scientifiche e tecniche",unita_locali,38
017007,Artogne,2018,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,8
017007,Artogne,2018,P,istruzione,unita_locali,3
017007,Artogne,2018,Q,sanità e assistenza sociale,unita_locali,7
017007,Artogne,2018,S,altre attività di servizi,unita_locali,8
017007,Artogne,2019,C,attività manifatturiere,unita_locali,37
017007,Artogne,2019,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017007,Artogne,2019,F,costruzioni,unita_locali,50
017007,Artogne,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,48
017007,Artogne,2019,H,trasporto e magazzinaggio,unita_locali,20
017007,Artogne,2019,I,attività dei servizi di alloggio e di ristorazione,unita_locali,31
017007,Artogne,2019,J,servizi di informazione e comunicazione,unita_locali,6
017007,Artogne,2019,K,attività finanziarie e assicurative,unita_locali,8
017007,Artogne,2019,L,attività immobiliari,unita_locali,16
017007,Artogne,2019,M,"attività professionali, scientifiche e tecniche",unita_locali,36
017007,Artogne,2019,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,9
017007,Artogne,2019,P,istruzione,unita_locali,3
017007,Artogne,2019,Q,sanità e assistenza sociale,unita_locali,7
017007,Artogne,2019,S,altre attività di servizi,unita_locali,10
017007,Artogne,2020,C,attività manifatturiere,unita_locali,38
017007,Artogne,2020,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017007,Artogne,2020,F,costruzioni,unita_locali,46
017007,Artogne,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,48
017007,Artogne,2020,H,trasporto e magazzinaggio,unita_locali,20
017007,Artogne,2020,I,attività dei servizi di alloggio e di ristorazione,unita_locali,31
017007,Artogne,2020,J,servizi di informazione e comunicazione,unita_locali,5
017007,Artogne,2020,K,attività finanziarie e assicurative,unita_locali,8
017007,Artogne,2020,L,attività immobiliari,unita_locali,18
017007,Artogne,2020,M,"attività professionali, scientifiche e tecniche",unita_locali,36
017007,Artogne,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,9
017007,Artogne,2020,P,istruzione,unita_locali,2
017007,Artogne,2020,Q,sanità e assistenza sociale,unita_locali,6
017007,Artogne,2020,S,altre attività di servizi,unita_locali,10
017007,Artogne,2021,C,attività manifatturiere,unita_locali,39
017007,Artogne,2021,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017007,Artogne,2021,F,costruzioni,unita_locali,49
017007,Artogne,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,47
017007,Artogne,2021,H,trasporto e magazzinaggio,unita_locali,22
017007,Artogne,2021,I,attività dei servizi di alloggio e di ristorazione,unita_locali,26
017007,Artogne,2021,J,servizi di informazione e comunicazione,unita_locali,6
017007,Artogne,2021,K,attività finanziarie e assicurative,unita_locali,8
017007,Artogne,2021,L,attività immobiliari,unita_locali,18
017007,Artogne,2021,M,"attività professionali, scientifiche e tecniche",unita_locali,42
017007,Artogne,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,12
017007,Artogne,2021,P,istruzione,unita_locali,2
017007,Artogne,2021,Q,sanità e assistenza sociale,unita_locali,7
017007,Artogne,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017007,Artogne,2021,S,altre attività di servizi,unita_locali,8
017007,Artogne,2022,C,attività manifatturiere,unita_locali,42
017007,Artogne,2022,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017007,Artogne,2022,F,costruzioni,unita_locali,48
017007,Artogne,2022,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,45
017007,Artogne,2022,H,trasporto e magazzinaggio,unita_locali,21
017007,Artogne,2022,I,attività dei servizi di alloggio e di ristorazione,unita_locali,27
017007,Artogne,2022,J,servizi di informazione e comunicazione,unita_locali,6
017007,Artogne,2022,K,attività finanziarie e assicurative,unita_locali,7
017007,Artogne,2022,L,attività immobiliari,unita_locali,17
017007,Artogne,2022,M,"attività professionali, scientifiche e tecniche",unita_locali,42
017007,Artogne,2022,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,12
017007,Artogne,2022,P,istruzione,unita_locali,2
017007,Artogne,2022,Q,sanità e assistenza sociale,unita_locali,8
017007,Artogne,2022,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017007,Artogne,2022,S,altre attività di servizi,unita_locali,11
017007,Artogne,2023,C,attività manifatturiere,unita_locali,40
017007,Artogne,2023,E,"fornitura di acqua reti fognarie, attività di gestione dei rifiuti e risanamento",unita_locali,1
017007,Artogne,2023,F,costruzioni,unita_locali,53
017007,Artogne,2023,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",unita_locali,46
017007,Artogne,2023,H,trasporto e magazzinaggio,unita_locali,20
017007,Artogne,2023,I,attività dei servizi di alloggio e di ristorazione,unita_locali,25
017007,Artogne,2023,J,servizi di informazione e comunicazione,unita_locali,7
017007,Artogne,2023,K,attività finanziarie e assicurative,unita_locali,9
017007,Artogne,2023,L,attività immobiliari,unita_locali,16
017007,Artogne,2023,M,"attività professionali, scientifiche e tecniche",unita_locali,47
017007,Artogne,2023,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",unita_locali,12
017007,Artogne,2023,P,istruzione,unita_locali,3
017007,Artogne,2023,Q,sanità e assistenza sociale,unita_locali,9
017007,Artogne,2023,R,"attività artistiche, sportive, di intrattenimento e divertimento",unita_locali,1
017007,Artogne,2023,S,altre attività di servizi,unita_locali,12
017008,Azzano Mella,2018,C,attività manifatturiere,addetti,366.5
017008,Azzano Mella,2018,F,costruzioni,addetti,70.9
017008,Azzano Mella,2018,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,188.6
017008,Azzano Mella,2018,H,trasporto e magazzinaggio,addetti,20.1
017008,Azzano Mella,2018,I,attività dei servizi di alloggio e di ristorazione,addetti,60.5
017008,Azzano Mella,2018,J,servizi di informazione e comunicazione,addetti,7.5
017008,Azzano Mella,2018,K,attività finanziarie e assicurative,addetti,8.1
017008,Azzano Mella,2018,L,attività immobiliari,addetti,11.0
017008,Azzano Mella,2018,M,"attività professionali, scientifiche e tecniche",addetti,23.3
017008,Azzano Mella,2018,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,10.4
017008,Azzano Mella,2018,Q,sanità e assistenza sociale,addetti,18.8
017008,Azzano Mella,2018,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,3.1
017008,Azzano Mella,2018,S,altre attività di servizi,addetti,26.0
017008,Azzano Mella,2019,C,attività manifatturiere,addetti,423.8
017008,Azzano Mella,2019,D,"fornitura di energia elettrica, gas, vapore e aria condizionata",addetti,1.0
017008,Azzano Mella,2019,F,costruzioni,addetti,68.8
017008,Azzano Mella,2019,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,196.5
017008,Azzano Mella,2019,H,trasporto e magazzinaggio,addetti,18.6
017008,Azzano Mella,2019,I,attività dei servizi di alloggio e di ristorazione,addetti,60.4
017008,Azzano Mella,2019,J,servizi di informazione e comunicazione,addetti,8.9
017008,Azzano Mella,2019,K,attività finanziarie e assicurative,addetti,12.0
017008,Azzano Mella,2019,L,attività immobiliari,addetti,13.0
017008,Azzano Mella,2019,M,"attività professionali, scientifiche e tecniche",addetti,19.0
017008,Azzano Mella,2019,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,10.1
017008,Azzano Mella,2019,Q,sanità e assistenza sociale,addetti,18.7
017008,Azzano Mella,2019,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,7.1
017008,Azzano Mella,2019,S,altre attività di servizi,addetti,24.8
017008,Azzano Mella,2020,C,attività manifatturiere,addetti,483.8
017008,Azzano Mella,2020,D,"fornitura di energia elettrica, gas, vapore e aria condizionata",addetti,0.0
017008,Azzano Mella,2020,F,costruzioni,addetti,68.5
017008,Azzano Mella,2020,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,200.9
017008,Azzano Mella,2020,H,trasporto e magazzinaggio,addetti,20.7
017008,Azzano Mella,2020,I,attività dei servizi di alloggio e di ristorazione,addetti,59.3
017008,Azzano Mella,2020,J,servizi di informazione e comunicazione,addetti,10.9
017008,Azzano Mella,2020,K,attività finanziarie e assicurative,addetti,10.0
017008,Azzano Mella,2020,L,attività immobiliari,addetti,13.6
017008,Azzano Mella,2020,M,"attività professionali, scientifiche e tecniche",addetti,22.6
017008,Azzano Mella,2020,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,31.9
017008,Azzano Mella,2020,Q,sanità e assistenza sociale,addetti,19.7
017008,Azzano Mella,2020,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,2.2
017008,Azzano Mella,2020,S,altre attività di servizi,addetti,27.2
017008,Azzano Mella,2021,C,attività manifatturiere,addetti,520.6
017008,Azzano Mella,2021,D,"fornitura di energia elettrica, gas, vapore e aria condizionata",addetti,0.0
017008,Azzano Mella,2021,F,costruzioni,addetti,75.9
017008,Azzano Mella,2021,G,"commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",addetti,214.0
017008,Azzano Mella,2021,H,trasporto e magazzinaggio,addetti,22.3
017008,Azzano Mella,2021,I,attività dei servizi di alloggio e di ristorazione,addetti,62.3
017008,Azzano Mella,2021,J,servizi di informazione e comunicazione,addetti,10.6
017008,Azzano Mella,2021,K,attività finanziarie e assicurative,addetti,5.9
017008,Azzano Mella,2021,L,attività immobiliari,addetti,23.4
017008,Azzano Mella,2021,M,"attività professionali, scientifiche e tecniche",addetti,31.5
017008,Azzano Mella,2021,N,"noleggio, agenzie di viaggio, servizi di supporto alle imprese",addetti,31.1
017008,Azzano Mella,2021,Q,sanità e assistenza sociale,addetti,31.4
017008,Azzano Mella,2021,R,"attività artistiche, sportive, di intrattenimento e divertimento",addetti,4.8
