codice_istat,comune,anno,classe_addetti,indicatore,valore
017014,Bedizzole,2018,10-49,addetti,1930.9
017014,Bedizzole,2018,50-249,addetti,649.7
017014,Bedizzole,2018,totale,addetti,4278.1
017014,Bedizzole,2019,0-9,addetti,1761.9
017014,Bedizzole,2019,10-49,addetti,1709.2
017014,Bedizzole,2019,50-249,addetti,911.7
017014,Bedizzole,2019,totale,addetti,4382.8
017014,Bedizzole,2020,0-9,addetti,1819.7
017014,Bedizzole,2020,10-49,addetti,1559.8
017014,Bedizzole,2020,50-249,addetti,1089.2
017014,Bedizzole,2020,totale,addetti,4468.8
017014,Bedizzole,2021,0-9,addetti,1808.6
017014,Bedizzole,2021,10-49,addetti,1744.8
017014,Bedizzole,2021,50-249,addetti,1021.2
017014,Bedizzole,2021,totale,addetti,4574.7
017014,Bedizzole,2022,0-9,addetti,1858.3
017014,Bedizzole,2022,10-49,addetti,1763.8
017014,Bedizzole,2022,50-249,addetti,1049.6
017014,Bedizzole,2022,totale,addetti,4671.7
017014,Bedizzole,2023,0-9,addetti,1921.7
017014,Bedizzole,2023,10-49,addetti,1585.7
017014,Bedizzole,2023,50-249,addetti,1199.0
017014,Bedizzole,2023,totale,addetti,4706.4
017014,Bedizzole,2018,0-9,unita_locali,862
017014,Bedizzole,2018,10-49,unita_locali,96
017014,Bedizzole,2018,50-249,unita_locali,8
017014,Bedizzole,2018,totale,unita_locali,966
017014,Bedizzole,2019,0-9,unita_locali,878
017014,Bedizzole,2019,10-49,unita_locali,86
017014,Bedizzole,2019,50-249,unita_locali,12
017014,Bedizzole,2019,totale,unita_locali,976
017014,Bedizzole,2020,0-9,unita_locali,932
017014,Bedizzole,2020,10-49,unita_locali,81
017014,Bedizzole,2020,50-249,unita_locali,14
017014,Bedizzole,2020,totale,unita_locali,1027
017014,Bedizzole,2021,0-9,unita_locali,944
017014,Bedizzole,2021,10-49,unita_locali,91
017014,Bedizzole,2021,50-249,unita_locali,11
017014,Bedizzole,2021,totale,unita_locali,1046
017014,Bedizzole,2022,0-9,unita_locali,986
017014,Bedizzole,2022,10-49,unita_locali,89
017014,Bedizzole,2022,50-249,unita_locali,11
017014,Bedizzole,2022,totale,unita_locali,1086
017014,Bedizzole,2023,0-9,unita_locali,992
017014,Bedizzole,2023,10-49,unita_locali,78
017014,Bedizzole,2023,50-249,unita_locali,13
017014,Bedizzole,2023,totale,unita_locali,1083
017015,Berlingo,2018,0-9,addetti,385.3
017015,Berlingo,2018,10-49,addetti,288.9
017015,Berlingo,2018,50-249,addetti,86.0
017015,Berlingo,2018,totale,addetti,760.2
017015,Berlingo,2019,0-9,addetti,376.2
017015,Berlingo,2019,10-49,addetti,326.0
017015,Berlingo,2019,50-249,addetti,85.6
017015,Berlingo,2019,totale,addetti,787.7
017015,Berlingo,2020,0-9,addetti,371.6
017015,Berlingo,2020,10-49,addetti,336.7
017015,Berlingo,2020,50-249,addetti,85.4
017015,Berlingo,2020,totale,addetti,793.7
017015,Berlingo,2021,0-9,addetti,362.3
017015,Berlingo,2021,10-49,addetti,305.3
017015,Berlingo,2021,50-249,addetti,155.0
017015,Berlingo,2021,totale,addetti,822.6
017015,Berlingo,2022,0-9,addetti,386.8
017015,Berlingo,2022,10-49,addetti,286.8
017015,Berlingo,2022,50-249,addetti,228.6
017015,Berlingo,2022,totale,addetti,902.2
017015,Berlingo,2023,0-9,addetti,380.5
017015,Berlingo,2023,10-49,addetti,302.7
017015,Berlingo,2023,50-249,addetti,320.7
017015,Berlingo,2023,totale,addetti,1003.9
017015,Berlingo,2018,0-9,unita_locali,189
017015,Berlingo,2018,10-49,unita_locali,13
017015,Berlingo,2018,50-249,unita_locali,1
017015,Berlingo,2018,totale,unita_locali,203
017015,Berlingo,2019,0-9,unita_locali,182
017015,Berlingo,2019,10-49,unita_locali,14
017015,Berlingo,2019,50-249,unita_locali,1
017015,Berlingo,2019,totale,unita_locali,197
017015,Berlingo,2020,0-9,unita_locali,189
017015,Berlingo,2020,10-49,unita_locali,13
017015,Berlingo,2020,50-249,unita_locali,1
017015,Berlingo,2020,totale,unita_locali,203
017015,Berlingo,2021,0-9,unita_locali,202
017015,Berlingo,2021,10-49,unita_locali,13
017015,Berlingo,2021,50-249,unita_locali,2
017015,Berlingo,2021,totale,unita_locali,217
017015,Berlingo,2022,0-9,unita_locali,221
017015,Berlingo,2022,10-49,unita_locali,12
017015,Berlingo,2022,50-249,unita_locali,3
017015,Berlingo,2022,totale,unita_locali,236
017015,Berlingo,2023,0-9,unita_locali,218
017015,Berlingo,2023,10-49,unita_locali,14
017015,Berlingo,2023,50-249,unita_locali,4
017015,Berlingo,2023,totale,unita_locali,236
017016,Berzo Demo,2018,0-9,addetti,223.0
017016,Berzo Demo,2018,10-49,addetti,125.3
017016,Berzo Demo,2018,50-249,addetti,62.3
017016,Berzo Demo,2018,totale,addetti,410.6
017016,Berzo Demo,2019,0-9,addetti,221.6
017016,Berzo Demo,2019,10-49,addetti,115.2
017016,Berzo Demo,2019,50-249,addetti,49.6
017016,Berzo Demo,2019,totale,addetti,386.4
017016,Berzo Demo,2020,0-9,addetti,218.1
017016,Berzo Demo,2020,10-49,addetti,124.8
017016,Berzo Demo,2020,50-249,addetti,51.0
017016,Berzo Demo,2020,totale,addetti,393.9
017016,Berzo Demo,2021,0-9,addetti,216.5
017016,Berzo Demo,2021,10-49,addetti,191.4
017016,Berzo Demo,2021,50-249,addetti,58.5
017016,Berzo Demo,2021,totale,addetti,466.4
017016,Berzo Demo,2022,0-9,addetti,215.3
017016,Berzo Demo,2022,10-49,addetti,222.5
017016,Berzo Demo,2022,totale,addetti,437.8
017016,Berzo Demo,2023,0-9,addetti,231.4
017016,Berzo Demo,2023,10-49,addetti,195.0
017016,Berzo Demo,2023,totale,addetti,426.4
017016,Berzo Demo,2018,0-9,unita_locali,108
017016,Berzo Demo,2018,10-49,unita_locali,6
017016,Berzo Demo,2018,50-249,unita_locali,1
017016,Berzo Demo,2018,totale,unita_locali,115
017016,Berzo Demo,2019,0-9,unita_locali,102
017016,Berzo Demo,2019,10-49,unita_locali,5
017016,Berzo Demo,2019,50-249,unita_locali,1
017016,Berzo Demo,2019,totale,unita_locali,108
017016,Berzo Demo,2020,0-9,unita_locali,108
017016,Berzo Demo,2020,10-49,unita_locali,6
017016,Berzo Demo,2020,50-249,unita_locali,1
017016,Berzo Demo,2020,totale,unita_locali,115
017016,Berzo Demo,2021,0-9,unita_locali,111
017016,Berzo Demo,2021,10-49,unita_locali,8
017016,Berzo Demo,2021,50-249,unita_locali,1
017016,Berzo Demo,2021,totale,unita_locali,120
017016,Berzo Demo,2022,0-9,unita_locali,111
017016,Berzo Demo,2022,10-49,unita_locali,9
017016,Berzo Demo,2022,totale,unita_locali,120
017016,Berzo Demo,2023,0-9,unita_locali,113
017016,Berzo Demo,2023,10-49,unita_locali,8
017016,Berzo Demo,2023,totale,unita_locali,121
017017,Berzo Inferiore,2018,0-9,addetti,422.9
017017,Berzo Inferiore,2018,10-49,addetti,251.1
017017,Berzo Inferiore,2018,50-249,addetti,99.7
017017,Berzo Inferiore,2018,totale,addetti,773.7
017017,Berzo Inferiore,2019,0-9,addetti,455.0
017017,Berzo Inferiore,2019,10-49,addetti,267.0
017017,Berzo Inferiore,2019,50-249,addetti,97.7
017017,Berzo Inferiore,2019,totale,addetti,819.8
017017,Berzo Inferiore,2020,0-9,addetti,453.7
017017,Berzo Inferiore,2020,10-49,addetti,291.4
017017,Berzo Inferiore,2020,50-249,addetti,92.7
017017,Berzo Inferiore,2020,totale,addetti,837.8
017017,Berzo Inferiore,2021,0-9,addetti,458.0
017017,Berzo Inferiore,2021,10-49,addetti,284.2
017017,Berzo Inferiore,2021,50-249,addetti,87.7
017017,Berzo Inferiore,2021,totale,addetti,829.9
017017,Berzo Inferiore,2022,0-9,addetti,461.2
017017,Berzo Inferiore,2022,10-49,addetti,312.0
017017,Berzo Inferiore,2022,50-249,addetti,86.0
017017,Berzo Inferiore,2022,totale,addetti,859.2
017017,Berzo Inferiore,2023,0-9,addetti,460.5
017017,Berzo Inferiore,2023,10-49,addetti,320.1
017017,Berzo Inferiore,2023,50-249,addetti,129.1
017017,Berzo Inferiore,2023,totale,addetti,909.7
017017,Berzo Inferiore,2018,0-9,unita_locali,197
017017,Berzo Inferiore,2018,10-49,unita_locali,14
017017,Berzo Inferiore,2018,50-249,unita_locali,1
017017,Berzo Inferiore,2018,totale,unita_locali,212
017017,Berzo Inferiore,2019,0-9,unita_locali,199
017017,Berzo Inferiore,2019,10-49,unita_locali,15
017017,Berzo Inferiore,2019,50-249,unita_locali,1
017017,Berzo Inferiore,2019,totale,unita_locali,215
017017,Berzo Inferiore,2020,0-9,unita_locali,205
017017,Berzo Inferiore,2020,10-49,unita_locali,17
017017,Berzo Inferiore,2020,50-249,unita_locali,1
017017,Berzo Inferiore,2020,totale,unita_locali,223
017017,Berzo Inferiore,2021,0-9,unita_locali,208
017017,Berzo Inferiore,2021,10-49,unita_locali,16
017017,Berzo Inferiore,2021,50-249,unita_locali,1
017017,Berzo Inferiore,2021,totale,unita_locali,225
017017,Berzo Inferiore,2022,0-9,unita_locali,210
017017,Berzo Inferiore,2022,10-49,unita_locali,17
017017,Berzo Inferiore,2022,50-249,unita_locali,1
017017,Berzo Inferiore,2022,totale,unita_locali,228
017017,Berzo Inferiore,2023,0-9,unita_locali,206
017017,Berzo Inferiore,2023,10-49,unita_locali,19
017017,Berzo Inferiore,2023,50-249,unita_locali,2
017017,Berzo Inferiore,2023,totale,unita_locali,227
017018,Bienno,2018,0-9,addetti,573.2
017018,Bienno,2018,10-49,addetti,219.0
017018,Bienno,2018,50-249,addetti,163.0
017018,Bienno,2018,totale,addetti,955.2
017018,Bienno,2019,0-9,addetti,538.5
017018,Bienno,2019,10-49,addetti,231.9
017018,Bienno,2019,50-249,addetti,172.7
017018,Bienno,2019,totale,addetti,943.1
017018,Bienno,2020,0-9,addetti,568.5
017018,Bienno,2020,10-49,addetti,188.7
017018,Bienno,2020,50-249,addetti,168.8
017018,Bienno,2020,totale,addetti,926.0
017018,Bienno,2021,0-9,addetti,566.4
017018,Bienno,2021,10-49,addetti,210.5
017018,Bienno,2021,50-249,addetti,151.4
017018,Bienno,2021,totale,addetti,928.4
017018,Bienno,2022,0-9,addetti,565.8
017018,Bienno,2022,10-49,addetti,273.7
017018,Bienno,2022,50-249,addetti,107.5
017018,Bienno,2022,totale,addetti,946.9
017018,Bienno,2023,0-9,addetti,542.3
017018,Bienno,2023,10-49,addetti,300.5
017018,Bienno,2023,50-249,addetti,111.1
017018,Bienno,2023,totale,addetti,953.9
017018,Bienno,2018,0-9,unita_locali,294
017018,Bienno,2018,10-49,unita_locali,13
017018,Bienno,2018,50-249,unita_locali,2
017018,Bienno,2018,totale,unita_locali,309
017018,Bienno,2019,0-9,unita_locali,282
017018,Bienno,2019,10-49,unita_locali,14
017018,Bienno,2019,50-249,unita_locali,2
017018,Bienno,2019,totale,unita_locali,298
017018,Bienno,2020,0-9,unita_locali,287
017018,Bienno,2020,10-49,unita_locali,10
017018,Bienno,2020,50-249,unita_locali,2
017018,Bienno,2020,totale,unita_locali,299
017018,Bienno,2021,0-9,unita_locali,289
017018,Bienno,2021,10-49,unita_locali,10
017018,Bienno,2021,50-249,unita_locali,2
017018,Bienno,2021,totale,unita_locali,301
017018,Bienno,2022,0-9,unita_locali,297
017018,Bienno,2022,10-49,unita_locali,14
017018,Bienno,2022,50-249,unita_locali,1
017018,Bienno,2022,totale,unita_locali,312
017018,Bienno,2023,0-9,unita_locali,296
017018,Bienno,2023,10-49,unita_locali,16
017018,Bienno,2023,50-249,unita_locali,1
017018,Bienno,2023,totale,unita_locali,313
017019,Bione,2018,0-9,addetti,184.9
017019,Bione,2018,10-49,addetti,154.1
017019,Bione,2018,50-249,addetti,364.9
017019,Bione,2018,totale,addetti,703.9
017019,Bione,2019,0-9,addetti,198.1
017019,Bione,2019,10-49,addetti,145.3
017019,Bione,2019,50-249,addetti,358.7
017019,Bione,2019,totale,addetti,702.1
017019,Bione,2020,0-9,addetti,190.1
017019,Bione,2020,10-49,addetti,217.1
017019,Bione,2020,50-249,addetti,307.5
017019,Bione,2020,totale,addetti,714.7
017019,Bione,2021,0-9,addetti,193.4
017019,Bione,2021,10-49,addetti,237.2
017019,Bione,2021,50-249,addetti,318.2
017019,Bione,2021,totale,addetti,748.9
017019,Bione,2022,0-9,addetti,201.8
017019,Bione,2022,10-49,addetti,222.7
017019,Bione,2022,50-249,addetti,341.6
017019,Bione,2022,totale,addetti,766.1
017019,Bione,2023,0-9,addetti,211.5
017019,Bione,2023,10-49,addetti,194.4
017019,Bione,2023,50-249,addetti,337.5
017019,Bione,2023,totale,addetti,743.4
017019,Bione,2018,0-9,unita_locali,79
017019,Bione,2018,10-49,unita_locali,10
017019,Bione,2018,50-249,unita_locali,5
017019,Bione,2018,totale,unita_locali,94
017019,Bione,2019,0-9,unita_locali,82
017019,Bione,2019,10-49,unita_locali,10
017019,Bione,2019,50-249,unita_locali,5
017019,Bione,2019,totale,unita_locali,97
017019,Bione,2020,0-9,unita_locali,80
017019,Bione,2020,10-49,unita_locali,12
017019,Bione,2020,50-249,unita_locali,4
017019,Bione,2020,totale,unita_locali,96
017019,Bione,2021,0-9,unita_locali,85
017019,Bione,2021,10-49,unita_locali,13
017019,Bione,2021,50-249,unita_locali,4
017019,Bione,2021,totale,unita_locali,102
017019,Bione,2022,0-9,unita_locali,83
017019,Bione,2022,10-49,unita_locali,12
017019,Bione,2022,50-249,unita_locali,4
017019,Bione,2022,totale,unita_locali,99
017019,Bione,2023,0-9,unita_locali,85
017019,Bione,2023,10-49,unita_locali,10
017019,Bione,2023,50-249,unita_locali,4
017019,Bione,2023,totale,unita_locali,99
017020,Borgo San Giacomo,2018,0-9,addetti,662.7
017020,Borgo San Giacomo,2018,10-49,addetti,438.6
017020,Borgo San Giacomo,2018,totale,addetti,1101.3
017020,Borgo San Giacomo,2019,0-9,addetti,665.9
017020,Borgo San Giacomo,2019,10-49,addetti,426.4
017020,Borgo San Giacomo,2019,totale,addetti,1092.2
017020,Borgo San Giacomo,2020,0-9,addetti,648.7
017020,Borgo San Giacomo,2020,10-49,addetti,479.8
017020,Borgo San Giacomo,2020,totale,addetti,1128.5
017020,Borgo San Giacomo,2021,0-9,addetti,678.4
017020,Borgo San Giacomo,2021,10-49,addetti,435.4
017020,Borgo San Giacomo,2021,totale,addetti,1113.8
017020,Borgo San Giacomo,2022,0-9,addetti,658.4
017020,Borgo San Giacomo,2022,10-49,addetti,432.2
017020,Borgo San Giacomo,2022,totale,addetti,1090.6
017020,Borgo San Giacomo,2023,0-9,addetti,657.7
017020,Borgo San Giacomo,2023,10-49,addetti,448.1
017020,Borgo San Giacomo,2023,50-249,addetti,50.2
017020,Borgo San Giacomo,2023,totale,addetti,1156.0
017020,Borgo San Giacomo,2018,0-9,unita_locali,327
017020,Borgo San Giacomo,2018,10-49,unita_locali,25
017020,Borgo San Giacomo,2018,totale,unita_locali,352
017020,Borgo San Giacomo,2019,0-9,unita_locali,322
017020,Borgo San Giacomo,2019,10-49,unita_locali,23
017020,Borgo San Giacomo,2019,totale,unita_locali,345
017020,Borgo San Giacomo,2020,0-9,unita_locali,308
017020,Borgo San Giacomo,2020,10-49,unita_locali,24
017020,Borgo San Giacomo,2020,totale,unita_locali,332
017020,Borgo San Giacomo,2021,0-9,unita_locali,322
017020,Borgo San Giacomo,2021,10-49,unita_locali,22
017020,Borgo San Giacomo,2021,totale,unita_locali,344
017020,Borgo San Giacomo,2022,0-9,unita_locali,335
017020,Borgo San Giacomo,2022,10-49,unita_locali,23
017020,Borgo San Giacomo,2022,totale,unita_locali,358
017020,Borgo San Giacomo,2023,0-9,unita_locali,328
017020,Borgo San Giacomo,2023,10-49,unita_locali,23
017020,Borgo San Giacomo,2023,50-249,unita_locali,1
017020,Borgo San Giacomo,2023,totale,unita_locali,352
017021,Borgosatollo,2018,0-9,addetti,1263.7
017021,Borgosatollo,2018,10-49,addetti,833.4
017021,Borgosatollo,2018,50-249,addetti,449.0
017021,Borgosatollo,2018,totale,addetti,2546.1
017021,Borgosatollo,2019,0-9,addetti,1281.5
017021,Borgosatollo,2019,10-49,addetti,835.8
017021,Borgosatollo,2019,50-249,addetti,413.0
017021,Borgosatollo,2019,totale,addetti,2530.2
017021,Borgosatollo,2020,0-9,addetti,1287.3
017021,Borgosatollo,2020,10-49,addetti,907.6
017021,Borgosatollo,2020,50-249,addetti,335.4
017021,Borgosatollo,2020,totale,addetti,2530.4
017021,Borgosatollo,2021,0-9,addetti,1329.4
017021,Borgosatollo,2021,10-49,addetti,876.2
017021,Borgosatollo,2021,50-249,addetti,416.9
017021,Borgosatollo,2021,totale,addetti,2622.5
017021,Borgosatollo,2022,0-9,addetti,1322.8
017021,Borgosatollo,2022,10-49,addetti,989.9
017021,Borgosatollo,2022,50-249,addetti,367.0
017021,Borgosatollo,2022,totale,addetti,2679.7
017021,Borgosatollo,2023,0-9,addetti,1351.0
017021,Borgosatollo,2023,10-49,addetti,883.0
017021,Borgosatollo,2023,50-249,addetti,485.7
017021,Borgosatollo,2023,totale,addetti,2719.8
017021,Borgosatollo,2018,0-9,unita_locali,645
017021,Borgosatollo,2018,10-49,unita_locali,49
017021,Borgosatollo,2018,50-249,unita_locali,5
017021,Borgosatollo,2018,totale,unita_locali,699
017021,Borgosatollo,2019,0-9,unita_locali,623
017021,Borgosatollo,2019,10-49,unita_locali,47
017021,Borgosatollo,2019,50-249,unita_locali,4
017021,Borgosatollo,2019,totale,unita_locali,674
017021,Borgosatollo,2020,0-9,unita_locali,653
017021,Borgosatollo,2020,10-49,unita_locali,50
017021,Borgosatollo,2020,50-249,unita_locali,3
017021,Borgosatollo,2020,totale,unita_locali,706
017021,Borgosatollo,2021,0-9,unita_locali,682
017021,Borgosatollo,2021,10-49,unita_locali,50
017021,Borgosatollo,2021,50-249,unita_locali,4
017021,Borgosatollo,2021,totale,unita_locali,736
017021,Borgosatollo,2022,0-9,unita_locali,700
017021,Borgosatollo,2022,10-49,unita_locali,56
017021,Borgosatollo,2022,50-249,unita_locali,3
017021,Borgosatollo,2022,totale,unita_locali,759
017021,Borgosatollo,2023,0-9,unita_locali,720
017021,Borgosatollo,2023,10-49,unita_locali,51
017021,Borgosatollo,2023,50-249,unita_locali,5
017021,Borgosatollo,2023,totale,unita_locali,776
017022,Borno,2018,0-9,addetti,401.6
017022,Borno,2018,10-49,addetti,125.3
017022,Borno,2018,totale,addetti,526.9
017022,Borno,2019,0-9,addetti,400.7
017022,Borno,2019,10-49,addetti,61.4
017022,Borno,2019,50-249,addetti,51.1
017022,Borno,2019,totale,addetti,513.1
017022,Borno,2020,0-9,addetti,388.3
017022,Borno,2020,10-49,addetti,144.2
017022,Borno,2020,totale,addetti,532.5
017022,Borno,2021,0-9,addetti,405.0
017022,Borno,2021,10-49,addetti,135.5
017022,Borno,2021,totale,addetti,540.4
017022,Borno,2022,0-9,addetti,428.4
017022,Borno,2022,10-49,addetti,112.5
017022,Borno,2022,totale,addetti,541.0
017022,Borno,2023,0-9,addetti,409.5
017022,Borno,2023,10-49,addetti,84.7
017022,Borno,2023,50-249,addetti,50.2
017022,Borno,2023,totale,addetti,544.3
017022,Borno,2018,0-9,unita_locali,222
017022,Borno,2018,10-49,unita_locali,6
017022,Borno,2018,totale,unita_locali,228
017022,Borno,2019,0-9,unita_locali,219
017022,Borno,2019,10-49,unita_locali,4
017022,Borno,2019,50-249,unita_locali,1
017022,Borno,2019,totale,unita_locali,224
017022,Borno,2020,0-9,unita_locali,235
017022,Borno,2020,10-49,unita_locali,8
017022,Borno,2020,totale,unita_locali,243
017022,Borno,2021,0-9,unita_locali,234
017022,Borno,2021,10-49,unita_locali,7
017022,Borno,2021,totale,unita_locali,241
017022,Borno,2022,0-9,unita_locali,234
017022,Borno,2022,10-49,unita_locali,5
017022,Borno,2022,totale,unita_locali,239
017022,Borno,2023,0-9,unita_locali,227
017022,Borno,2023,10-49,unita_locali,4
017022,Borno,2023,50-249,unita_locali,1
017022,Borno,2023,totale,unita_locali,232
017023,Botticino,2018,0-9,addetti,1273.9
017023,Botticino,2018,10-49,addetti,686.1
017023,Botticino,2018,50-249,addetti,150.2
017023,Botticino,2018,totale,addetti,2110.2
017023,Botticino,2019,0-9,addetti,1242.1
017023,Botticino,2019,10-49,addetti,705.7
017023,Botticino,2019,50-249,addetti,148.8
017023,Botticino,2019,totale,addetti,2096.6
017023,Botticino,2020,0-9,addetti,1273.7
017023,Botticino,2020,10-49,addetti,626.1
017023,Botticino,2020,50-249,addetti,148.7
017023,Botticino,2020,totale,addetti,2048.6
017023,Botticino,2021,0-9,addetti,1295.9
017023,Botticino,2021,10-49,addetti,613.2
017023,Botticino,2021,50-249,addetti,143.6
017023,Botticino,2021,totale,addetti,2052.8
017023,Botticino,2022,0-9,addetti,1282.1
017023,Botticino,2022,10-49,addetti,599.9
017023,Botticino,2022,50-249,addetti,151.1
017023,Botticino,2022,totale,addetti,2033.1
017023,Botticino,2023,0-9,addetti,1322.2
017023,Botticino,2023,10-49,addetti,593.5
017023,Botticino,2023,50-249,addetti,148.2
017023,Botticino,2023,totale,addetti,2063.8
017023,Botticino,2018,0-9,unita_locali,748
017023,Botticino,2018,10-49,unita_locali,44
017023,Botticino,2018,50-249,unita_locali,2
017023,Botticino,2018,totale,unita_locali,794
017023,Botticino,2019,0-9,unita_locali,713
017023,Botticino,2019,10-49,unita_locali,43
017023,Botticino,2019,50-249,unita_locali,2
017023,Botticino,2019,totale,unita_locali,758
017023,Botticino,2020,0-9,unita_locali,763
017023,Botticino,2020,10-49,unita_locali,40
017023,Botticino,2020,50-249,unita_locali,2
017023,Botticino,2020,totale,unita_locali,805
017023,Botticino,2021,0-9,unita_locali,779
017023,Botticino,2021,10-49,unita_locali,39
017023,Botticino,2021,50-249,unita_locali,2
017023,Botticino,2021,totale,unita_locali,820
017023,Botticino,2022,0-9,unita_locali,808
017023,Botticino,2022,10-49,unita_locali,38
017023,Botticino,2022,50-249,unita_locali,2
017023,Botticino,2022,totale,unita_locali,848
017023,Botticino,2023,0-9,unita_locali,816
017023,Botticino,2023,10-49,unita_locali,35
017023,Botticino,2023,50-249,unita_locali,2
017023,Botticino,2023,totale,unita_locali,853
017024,Bovegno,2018,0-9,addetti,266.1
017024,Bovegno,2018,10-49,addetti,27.4
017024,Bovegno,2018,totale,addetti,293.6
017024,Bovegno,2019,0-9,addetti,250.9
017024,Bovegno,2019,10-49,addetti,27.8
017024,Bovegno,2019,totale,addetti,278.7
017024,Bovegno,2020,0-9,addetti,257.4
017024,Bovegno,2020,10-49,addetti,39.5
017024,Bovegno,2020,totale,addetti,297.0
