codice_istat,comune,mese,arrivi,presenze,permanenza_media
017169,Sale Marasino,2024-05,776,2104,2.70
017169,Sale Marasino,2024-06,841,2608,3.10
017169,Sale Marasino,2024-07,1205,4223,3.50
017169,Sale Marasino,2024-08,1201,4638,3.90
017169,Sale Marasino,2024-09,861,2968,3.40
017169,Sale Marasino,2024-10,474,1143,2.40
017169,Sale Marasino,2024-11,346,646,1.90
017169,Sale Marasino,2024-12,219,429,2.00
017170,Salò,2019-01,1233,3960,3.20
017170,Salò,2019-02,1108,2418,2.20
017170,Salò,2019-03,3503,6859,2.00
017170,Salò,2019-04,6938,19983,2.90
017170,Salò,2019-05,6991,21634,3.10
017170,Salò,2019-06,9245,32223,3.50
017170,Salò,2019-07,10515,41487,3.90
017170,Salò,2019-08,11091,45336,4.10
017170,Salò,2019-09,8593,32146,3.70
017170,Salò,2019-10,5812,19511,3.40
017170,Salò,2019-11,1309,6617,5.10
017170,Salò,2019-12,1483,5943,4.00
017170,Salò,2020-01,1486,3146,2.10
017170,Salò,2020-02,942,1762,1.90
017170,Salò,2020-03,79,350,4.40
017170,Salò,2020-04,7,133,19.00
017170,Salò,2020-05,352,763,2.20
017170,Salò,2020-06,1878,5124,2.70
017170,Salò,2020-07,5732,18978,3.30
017170,Salò,2020-08,8916,32660,3.70
017170,Salò,2020-09,6032,21758,3.60
017170,Salò,2020-10,2098,8802,4.20
017170,Salò,2020-11,223,2661,11.90
017170,Salò,2020-12,143,2581,18.00
017170,Salò,2021-01,213,3255,15.30
017170,Salò,2021-02,763,1387,1.80
017170,Salò,2021-03,249,1422,5.70
017170,Salò,2021-04,390,1305,3.30
017170,Salò,2021-05,3624,9014,2.50
017170,Salò,2021-06,6852,21147,3.10
017170,Salò,2021-07,10569,38071,3.60
017170,Salò,2021-08,12308,52103,4.20
017170,Salò,2021-09,8559,34865,4.10
017170,Salò,2021-10,5541,21065,3.80
017170,Salò,2021-11,1375,11115,8.10
017170,Salò,2021-12,1325,11024,8.30
017170,Salò,2022-01,936,2980,3.20
017170,Salò,2022-02,1026,2277,2.20
017170,Salò,2022-03,2302,5190,2.30
017170,Salò,2022-04,6793,19887,2.90
017170,Salò,2022-05,7916,24006,3.00
017170,Salò,2022-06,11049,39366,3.60
017170,Salò,2022-07,13027,49487,3.80
017170,Salò,2022-08,12303,53922,4.40
017170,Salò,2022-09,9437,36639,3.90
017170,Salò,2022-10,5673,18952,3.30
017170,Salò,2022-11,562,5617,10.00
017170,Salò,2022-12,907,6221,6.90
017170,Salò,2023-01,1205,2543,2.10
017170,Salò,2023-02,1291,2788,2.20
017170,Salò,2023-03,2185,4579,2.10
017170,Salò,2023-04,7602,21037,2.80
017170,Salò,2023-05,7759,24811,3.20
017170,Salò,2023-06,9082,32425,3.60
017170,Salò,2023-07,11876,43493,3.70
017170,Salò,2023-08,11089,47510,4.30
017170,Salò,2023-09,9619,32884,3.40
017170,Salò,2023-10,4909,16563,3.40
017170,Salò,2023-11,1340,2888,2.20
017170,Salò,2023-12,1477,3188,2.20
017170,Salò,2024-01,1218,2703,2.20
017170,Salò,2024-02,1478,3001,2.00
017170,Salò,2024-03,3343,8471,2.50
017170,Salò,2024-04,5983,16157,2.70
017170,Salò,2024-05,8951,28557,3.20
017170,Salò,2024-06,8969,31540,3.50
017170,Salò,2024-07,12367,48321,3.90
017170,Salò,2024-08,12943,55901,4.30
017170,Salò,2024-09,10407,38001,3.70
017170,Salò,2024-10,5734,19824,3.50
017170,Salò,2024-11,2364,5020,2.10
017170,Salò,2024-12,1892,5513,2.90
017171,San Felice del Benaco,2019-01,158,1051,6.70
017171,San Felice del Benaco,2019-02,601,986,1.60
017171,San Felice del Benaco,2019-03,2746,8016,2.90
017171,San Felice del Benaco,2019-04,11696,47808,4.10
017171,San Felice del Benaco,2019-05,10934,52026,4.80
017171,San Felice del Benaco,2019-06,22668,122255,5.40
017171,San Felice del Benaco,2019-07,23875,169337,7.10
017171,San Felice del Benaco,2019-08,24709,179544,7.30
017171,San Felice del Benaco,2019-09,14427,88069,6.10
017171,San Felice del Benaco,2019-10,5516,25033,4.50
017171,San Felice del Benaco,2019-11,1782,4592,2.60
017171,San Felice del Benaco,2019-12,1595,3198,2.00
017171,San Felice del Benaco,2020-01,761,2021,2.70
017171,San Felice del Benaco,2020-02,1171,1971,1.70
017171,San Felice del Benaco,2020-03,73,150,2.10
017171,San Felice del Benaco,2020-04,1,2173,31.00
017171,San Felice del Benaco,2020-05,563,1160,2.10
017171,San Felice del Benaco,2020-06,3900,12937,3.30
017171,San Felice del Benaco,2020-07,14567,74361,5.10
017171,San Felice del Benaco,2020-08,23857,139581,5.90
017171,San Felice del Benaco,2020-09,14998,85276,5.70
017171,San Felice del Benaco,2020-10,3301,15103,4.60
017171,San Felice del Benaco,2020-11,76,378,5.00
017171,San Felice del Benaco,2020-12,106,2697,25.40
017171,San Felice del Benaco,2021-01,70,927,13.20
017171,San Felice del Benaco,2021-02,287,1095,3.80
017171,San Felice del Benaco,2021-03,71,772,10.90
017171,San Felice del Benaco,2021-04,115,825,7.20
017171,San Felice del Benaco,2021-05,7143,28130,3.90
017171,San Felice del Benaco,2021-06,14514,73499,5.10
017171,San Felice del Benaco,2021-07,24882,145010,5.80
017171,San Felice del Benaco,2021-08,22385,173562,7.80
017171,San Felice del Benaco,2021-09,16253,110349,6.80
017171,San Felice del Benaco,2021-10,8751,47838,5.50
017171,San Felice del Benaco,2021-11,662,8727,13.20
017171,San Felice del Benaco,2021-12,527,7843,14.90
017171,San Felice del Benaco,2022-01,160,883,5.50
017171,San Felice del Benaco,2022-02,606,1598,2.60
017171,San Felice del Benaco,2022-03,1024,2868,2.80
017171,San Felice del Benaco,2022-04,11885,46087,3.90
017171,San Felice del Benaco,2022-05,14421,64412,4.50
017171,San Felice del Benaco,2022-06,24795,135551,5.50
017171,San Felice del Benaco,2022-07,27490,170550,6.20
017171,San Felice del Benaco,2022-08,24655,182997,7.40
017171,San Felice del Benaco,2022-09,17764,108098,6.10
017171,San Felice del Benaco,2022-10,9116,40414,4.40
017171,San Felice del Benaco,2022-11,1502,4058,2.70
017171,San Felice del Benaco,2022-12,1246,2980,2.40
017171,San Felice del Benaco,2023-01,330,1475,4.50
017171,San Felice del Benaco,2023-02,523,1421,2.70
017171,San Felice del Benaco,2023-03,1784,4455,2.50
017171,San Felice del Benaco,2023-04,16691,66904,4.00
017171,San Felice del Benaco,2023-05,17109,82489,4.80
017171,San Felice del Benaco,2023-06,21591,125120,5.80
017171,San Felice del Benaco,2023-07,27863,165926,6.00
017171,San Felice del Benaco,2023-08,25738,178790,6.90
017171,San Felice del Benaco,2023-09,20744,111679,5.40
017171,San Felice del Benaco,2023-10,9185,47424,5.20
017171,San Felice del Benaco,2023-11,715,2178,3.00
017171,San Felice del Benaco,2023-12,907,2063,2.30
017171,San Felice del Benaco,2024-01,258,1354,5.20
017171,San Felice del Benaco,2024-02,613,1760,2.90
017171,San Felice del Benaco,2024-03,6258,20851,3.30
017171,San Felice del Benaco,2024-04,12678,50612,4.00
017171,San Felice del Benaco,2024-05,22016,109870,5.00
017171,San Felice del Benaco,2024-06,21904,110884,5.10
017171,San Felice del Benaco,2024-07,28062,172179,6.10
017171,San Felice del Benaco,2024-08,27999,179813,6.40
017171,San Felice del Benaco,2024-09,19690,112290,5.70
017171,San Felice del Benaco,2024-10,9505,49859,5.20
017171,San Felice del Benaco,2024-11,3060,8694,2.80
017171,San Felice del Benaco,2024-12,1066,2534,2.40
017174,Sarezzo,2021-01,6,9,1.50
017174,Sarezzo,2021-02,3,6,2.00
017174,Sarezzo,2021-03,0,0,0.00
017174,Sarezzo,2021-04,0,0,0.00
017174,Sarezzo,2021-05,1,4,4.00
017174,Sarezzo,2021-06,10,24,2.40
017174,Sarezzo,2021-07,15,33,2.20
017174,Sarezzo,2021-08,31,60,1.90
017174,Sarezzo,2021-09,48,106,2.20
017174,Sarezzo,2021-10,43,115,2.70
017174,Sarezzo,2021-11,39,95,2.40
017174,Sarezzo,2021-12,40,83,2.10
017174,Sarezzo,2022-01,27,72,2.70
017174,Sarezzo,2022-02,25,52,2.10
017174,Sarezzo,2022-03,25,74,3.00
017174,Sarezzo,2022-04,27,90,3.30
017174,Sarezzo,2022-05,45,102,2.30
017174,Sarezzo,2022-06,30,109,3.60
017174,Sarezzo,2022-07,16,71,4.40
017174,Sarezzo,2022-08,13,30,2.30
017174,Sarezzo,2022-09,35,86,2.50
017174,Sarezzo,2022-10,58,108,1.90
017174,Sarezzo,2022-11,51,96,1.90
017174,Sarezzo,2022-12,30,83,2.80
017175,Saviore dell'Adamello,2019-01,0,0,0.00
017175,Saviore dell'Adamello,2019-02,0,0,0.00
017175,Saviore dell'Adamello,2019-03,0,0,0.00
017175,Saviore dell'Adamello,2019-04,0,0,0.00
017175,Saviore dell'Adamello,2019-05,0,0,0.00
017175,Saviore dell'Adamello,2019-06,71,71,1.00
017175,Saviore dell'Adamello,2019-07,162,222,1.40
017175,Saviore dell'Adamello,2019-08,300,453,1.50
017175,Saviore dell'Adamello,2019-09,3,3,1.00
017175,Saviore dell'Adamello,2019-10,0,0,0.00
017175,Saviore dell'Adamello,2019-11,0,0,0.00
017175,Saviore dell'Adamello,2019-12,0,0,0.00
017175,Saviore dell'Adamello,2020-01,0,0,0.00
017175,Saviore dell'Adamello,2020-02,0,0,0.00
017175,Saviore dell'Adamello,2020-03,0,0,0.00
017175,Saviore dell'Adamello,2020-04,0,0,0.00
017175,Saviore dell'Adamello,2020-05,0,0,0.00
017175,Saviore dell'Adamello,2020-06,34,34,1.00
017175,Saviore dell'Adamello,2020-07,252,334,1.30
017175,Saviore dell'Adamello,2020-08,355,448,1.30
017175,Saviore dell'Adamello,2020-09,70,70,1.00
017175,Saviore dell'Adamello,2020-10,0,0,0.00
017175,Saviore dell'Adamello,2020-11,0,0,0.00
017175,Saviore dell'Adamello,2020-12,0,0,0.00
017175,Saviore dell'Adamello,2021-01,0,0,0.00
017175,Saviore dell'Adamello,2021-02,0,0,0.00
017175,Saviore dell'Adamello,2021-03,0,0,0.00
017175,Saviore dell'Adamello,2021-04,0,0,0.00
017175,Saviore dell'Adamello,2021-05,0,0,0.00
017175,Saviore dell'Adamello,2021-06,32,32,1.00
017175,Saviore dell'Adamello,2021-07,415,615,1.50
017175,Saviore dell'Adamello,2021-08,606,887,1.50
017175,Saviore dell'Adamello,2021-09,6,6,1.00
017175,Saviore dell'Adamello,2021-10,0,0,0.00
017175,Saviore dell'Adamello,2021-11,0,0,0.00
017175,Saviore dell'Adamello,2021-12,0,0,0.00
017175,Saviore dell'Adamello,2022-06,155,155,1.00
017175,Saviore dell'Adamello,2022-07,469,639,1.40
017175,Saviore dell'Adamello,2022-08,361,557,1.50
017175,Saviore dell'Adamello,2022-09,99,99,1.00
017175,Saviore dell'Adamello,2023-06,155,455,2.90
017175,Saviore dell'Adamello,2023-07,558,671,1.20
017175,Saviore dell'Adamello,2023-08,558,656,1.20
017175,Saviore dell'Adamello,2023-09,155,155,1.00
017175,Saviore dell'Adamello,2024-01,0,0,0.00
017175,Saviore dell'Adamello,2024-02,0,0,0.00
017175,Saviore dell'Adamello,2024-03,0,0,0.00
017175,Saviore dell'Adamello,2024-04,0,0,0.00
017175,Saviore dell'Adamello,2024-05,0,0,0.00
017175,Saviore dell'Adamello,2024-06,50,50,1.00
017175,Saviore dell'Adamello,2024-07,456,550,1.20
017175,Saviore dell'Adamello,2024-08,813,883,1.10
017175,Saviore dell'Adamello,2024-09,147,147,1.00
017175,Saviore dell'Adamello,2024-10,0,0,0.00
017175,Saviore dell'Adamello,2024-11,3,4,1.30
017175,Saviore dell'Adamello,2024-12,4,12,3.00
017176,Sellero,2024-01,0,0,0.00
017176,Sellero,2024-02,0,0,0.00
017176,Sellero,2024-03,0,0,0.00
017176,Sellero,2024-04,0,0,0.00
017176,Sellero,2024-05,0,0,0.00
017176,Sellero,2024-06,7,8,1.10
017176,Sellero,2024-07,29,52,1.80
017176,Sellero,2024-08,50,88,1.80
017176,Sellero,2024-09,7,9,1.30
017176,Sellero,2024-10,0,0,0.00
017176,Sellero,2024-11,0,0,0.00
017176,Sellero,2024-12,0,0,0.00
017179,Sirmione,2019-01,5415,14523,2.70
017179,Sirmione,2019-02,7979,13970,1.80
017179,Sirmione,2019-03,18647,36430,2.00
017179,Sirmione,2019-04,45720,118243,2.60
017179,Sirmione,2019-05,39981,115049,2.90
017179,Sirmione,2019-06,56272,189145,3.40
017179,Sirmione,2019-07,59050,230274,3.90
017179,Sirmione,2019-08,64780,260742,4.00
017179,Sirmione,2019-09,48867,171642,3.50
017179,Sirmione,2019-10,33833,95995,2.80
017179,Sirmione,2019-11,13317,27950,2.10
017179,Sirmione,2019-12,11338,23300,2.10
017179,Sirmione,2020-01,8896,19820,2.20
017179,Sirmione,2020-02,10441,19214,1.80
017179,Sirmione,2020-03,866,2697,3.10
017179,Sirmione,2020-04,15,2102,31.00
017179,Sirmione,2020-05,1588,4886,3.10
017179,Sirmione,2020-06,12454,27431,2.20
017179,Sirmione,2020-07,34985,98947,2.80
017179,Sirmione,2020-08,51241,179102,3.50
017179,Sirmione,2020-09,36164,117269,3.20
017179,Sirmione,2020-10,14143,37218,2.60
017179,Sirmione,2020-11,537,5873,10.90
017179,Sirmione,2020-12,987,5075,5.10
017179,Sirmione,2021-01,549,2452,4.50
017179,Sirmione,2021-02,2884,5238,1.80
017179,Sirmione,2021-03,724,2047,2.80
017179,Sirmione,2021-04,1775,3511,2.00
017179,Sirmione,2021-05,20027,38953,1.90
017179,Sirmione,2021-06,37780,98707,2.60
017179,Sirmione,2021-07,54156,184706,3.40
017179,Sirmione,2021-08,59257,255758,4.30
017179,Sirmione,2021-09,44139,184813,4.20
017179,Sirmione,2021-10,27619,99136,3.60
017179,Sirmione,2021-11,10039,62221,6.20
017179,Sirmione,2021-12,8366,59489,7.10
017179,Sirmione,2022-01,6225,13220,2.10
017179,Sirmione,2022-02,9931,16658,1.70
017179,Sirmione,2022-03,15358,30916,2.00
017179,Sirmione,2022-04,44259,109900,2.50
017179,Sirmione,2022-05,40875,121995,3.00
017179,Sirmione,2022-06,55584,201120,3.60
017179,Sirmione,2022-07,58203,246057,4.20
017179,Sirmione,2022-08,57036,273035,4.80
017179,Sirmione,2022-09,51702,199453,3.90
017179,Sirmione,2022-10,37002,122640,3.30
017179,Sirmione,2022-11,9327,46925,5.00
017179,Sirmione,2022-12,8757,47200,5.40
017179,Sirmione,2023-01,7113,17517,2.50
017179,Sirmione,2023-02,9251,19175,2.10
017179,Sirmione,2023-03,17759,35816,2.00
017179,Sirmione,2023-04,54832,134739,2.50
017179,Sirmione,2023-05,46981,132081,2.80
017179,Sirmione,2023-06,55780,183924,3.30
017179,Sirmione,2023-07,64961,238139,3.70
017179,Sirmione,2023-08,62129,259100,4.20
017179,Sirmione,2023-09,56332,186831,3.30
017179,Sirmione,2023-10,38895,109907,2.80
017179,Sirmione,2023-11,12064,27944,2.30
017179,Sirmione,2023-12,11309,24061,2.10
017179,Sirmione,2024-01,8176,19483,2.40
017179,Sirmione,2024-02,10283,20203,2.00
017179,Sirmione,2024-03,24481,53090,2.20
017179,Sirmione,2024-04,47862,111340,2.30
017179,Sirmione,2024-05,54673,155025,2.80
017179,Sirmione,2024-06,58067,184133,3.20
017179,Sirmione,2024-07,64220,235646,3.70
017179,Sirmione,2024-08,68008,278642,4.10
017179,Sirmione,2024-09,52725,177176,3.40
017179,Sirmione,2024-10,38463,107912,2.80
017179,Sirmione,2024-11,15911,37699,2.40
017179,Sirmione,2024-12,11698,26241,2.20
017180,Soiano del Lago,2019-01,221,505,2.30
017180,Soiano del Lago,2019-02,230,423,1.80
017180,Soiano del Lago,2019-03,307,611,2.00
017180,Soiano del Lago,2019-04,716,2456,3.40
017180,Soiano del Lago,2019-05,768,2752,3.60
017180,Soiano del Lago,2019-06,1508,5613,3.70
017180,Soiano del Lago,2019-07,2288,9816,4.30
017180,Soiano del Lago,2019-08,2408,11099,4.60
017180,Soiano del Lago,2019-09,1187,5150,4.30
017180,Soiano del Lago,2019-10,821,2466,3.00
017180,Soiano del Lago,2019-11,451,870,1.90
017180,Soiano del Lago,2019-12,273,443,1.60
017180,Soiano del Lago,2020-01,53,216,4.10
017180,Soiano del Lago,2020-02,15,166,11.10
017180,Soiano del Lago,2020-03,0,2,0.00
017180,Soiano del Lago,2020-04,1,11,11.00
017180,Soiano del Lago,2020-05,116,219,1.90
017180,Soiano del Lago,2020-06,290,1350,4.70
017180,Soiano del Lago,2020-07,839,4264,5.10
017180,Soiano del Lago,2020-08,1272,7010,5.50
017180,Soiano del Lago,2020-09,773,4000,5.20
017180,Soiano del Lago,2020-10,211,1058,5.00
017180,Soiano del Lago,2020-11,15,230,15.30
017180,Soiano del Lago,2020-12,11,2431,31.00
017180,Soiano del Lago,2021-01,4,2542,31.00
017180,Soiano del Lago,2021-02,16,186,11.60
017180,Soiano del Lago,2021-03,5,114,22.80
017180,Soiano del Lago,2021-04,13,164,12.60
017180,Soiano del Lago,2021-05,343,1236,3.60
017180,Soiano del Lago,2021-06,625,3079,4.90
017180,Soiano del Lago,2021-07,1133,5791,5.10
017180,Soiano del Lago,2021-08,1208,9692,8.00
017180,Soiano del Lago,2021-09,786,7266,9.20
017180,Soiano del Lago,2021-10,395,5776,14.60
017180,Soiano del Lago,2021-11,6,3688,31.00
017180,Soiano del Lago,2021-12,19,3812,31.00
017180,Soiano del Lago,2022-01,51,158,3.10
017180,Soiano del Lago,2022-02,32,93,2.90
017180,Soiano del Lago,2022-03,201,457,2.30
017180,Soiano del Lago,2022-04,736,2442,3.30
017180,Soiano del Lago,2022-05,734,3205,4.40
017180,Soiano del Lago,2022-06,1370,5551,4.10
017180,Soiano del Lago,2022-07,1811,8109,4.50
017180,Soiano del Lago,2022-08,1874,9953,5.30
017180,Soiano del Lago,2022-09,995,5635,5.70
017180,Soiano del Lago,2022-10,545,2995,5.50
017180,Soiano del Lago,2022-11,72,1239,17.20
017180,Soiano del Lago,2022-12,106,1486,14.00
017180,Soiano del Lago,2023-01,17,236,13.90
017180,Soiano del Lago,2023-02,58,286,4.90
017180,Soiano del Lago,2023-03,154,583,3.80
017180,Soiano del Lago,2023-04,825,3032,3.70
017180,Soiano del Lago,2023-05,700,3317,4.70
017180,Soiano del Lago,2023-06,1179,5671,4.80
017180,Soiano del Lago,2023-07,1977,9188,4.60
017180,Soiano del Lago,2023-08,2027,10780,5.30
017180,Soiano del Lago,2023-09,1029,6091,5.90
017180,Soiano del Lago,2023-10,343,3612,10.50
017180,Soiano del Lago,2023-11,46,2082,31.00
017180,Soiano del Lago,2023-12,110,2291,20.80
017180,Soiano del Lago,2024-01,25,294,11.80
017180,Soiano del Lago,2024-02,56,304,5.40
017180,Soiano del Lago,2024-03,339,1341,4.00
017180,Soiano del Lago,2024-04,721,2674,3.70
017180,Soiano del Lago,2024-05,1680,6029,3.60
017180,Soiano del Lago,2024-06,1963,7423,3.80
017180,Soiano del Lago,2024-07,2481,11390,4.60
017180,Soiano del Lago,2024-08,2674,12906,4.80
017180,Soiano del Lago,2024-09,1468,6565,4.50
017180,Soiano del Lago,2024-10,904,3695,4.10
017180,Soiano del Lago,2024-11,146,544,3.70
017180,Soiano del Lago,2024-12,151,561,3.70
017181,Sonico,2019-01,31,70,2.30
017181,Sonico,2019-02,0,0,0.00
017181,Sonico,2019-03,8,17,2.10
017181,Sonico,2019-04,18,25,1.40
017181,Sonico,2019-05,23,44,1.90
017181,Sonico,2019-06,66,78,1.20
017181,Sonico,2019-07,586,1532,2.60
017181,Sonico,2019-08,601,1668,2.80
017181,Sonico,2019-09,132,224,1.70
017181,Sonico,2019-10,79,136,1.70
017181,Sonico,2019-11,3,3,1.00
017181,Sonico,2019-12,86,201,2.30
017181,Sonico,2020-01,14,41,2.90
017181,Sonico,2020-02,12,50,4.20
017181,Sonico,2020-03,4,17,4.30
017181,Sonico,2020-04,14,45,3.20
017181,Sonico,2020-05,42,157,3.70
017181,Sonico,2020-06,67,87,1.30
017181,Sonico,2020-07,381,592,1.60
017181,Sonico,2020-08,875,1209,1.40
017181,Sonico,2020-09,272,337,1.20
017181,Sonico,2020-10,85,206,2.40
017181,Sonico,2020-11,30,99,3.30
017181,Sonico,2020-12,11,83,7.50
017181,Sonico,2021-01,4,16,4.00
017181,Sonico,2021-02,45,138,3.10
017181,Sonico,2021-03,48,189,3.90
017181,Sonico,2021-04,48,268,5.60
017181,Sonico,2021-05,38,187,4.90
017181,Sonico,2021-06,137,562,4.10
017181,Sonico,2021-07,328,1155,3.50
017181,Sonico,2021-08,365,1087,3.00
017181,Sonico,2021-09,83,280,3.40
017181,Sonico,2021-10,232,621,2.70
017181,Sonico,2021-11,94,197,2.10
017181,Sonico,2021-12,20,88,4.40
017181,Sonico,2022-01,25,78,3.10
017181,Sonico,2022-02,22,60,2.70
017181,Sonico,2022-03,111,311,2.80
017181,Sonico,2022-04,27,166,6.10
017181,Sonico,2022-05,108,224,2.10
017181,Sonico,2022-06,251,444,1.80
017181,Sonico,2022-07,872,1995,2.30
017181,Sonico,2022-08,1117,2017,1.80
017181,Sonico,2022-09,355,501,1.40
017181,Sonico,2022-10,78,253,3.20
017181,Sonico,2022-11,19,124,6.50
017181,Sonico,2022-12,142,395,2.80
017181,Sonico,2023-01,111,472,4.30
017181,Sonico,2023-02,144,392,2.70
017181,Sonico,2023-03,94,299,3.20
017181,Sonico,2023-04,131,477,3.60
017181,Sonico,2023-05,156,544,3.50
017181,Sonico,2023-06,207,916,4.40
017181,Sonico,2023-07,660,2034,3.10
017181,Sonico,2023-08,687,1832,2.70
017181,Sonico,2023-09,173,289,1.70
017181,Sonico,2023-10,105,303,2.90
017181,Sonico,2023-11,45,171,3.80
017181,Sonico,2023-12,155,486,3.10
017181,Sonico,2024-01,97,343,3.50
017181,Sonico,2024-02,34,195,5.70
017181,Sonico,2024-03,14,110,7.90
017181,Sonico,2024-04,103,204,2.00
017181,Sonico,2024-05,27,179,6.60
017181,Sonico,2024-06,196,398,2.00
017181,Sonico,2024-07,1043,2908,2.80
017181,Sonico,2024-08,1230,3015,2.50
017181,Sonico,2024-09,309,441,1.40
017181,Sonico,2024-10,106,220,2.10
017181,Sonico,2024-11,89,307,3.40
017181,Sonico,2024-12,188,585,3.10
017182,Sulzano,2019-01,11,92,8.40
017182,Sulzano,2019-02,6,15,2.50
017182,Sulzano,2019-03,33,78,2.40
017182,Sulzano,2019-04,919,2229,2.40
017182,Sulzano,2019-05,1138,2643,2.30
017182,Sulzano,2019-06,1413,3485,2.50
017182,Sulzano,2019-07,1451,5053,3.50
017182,Sulzano,2019-08,1532,5182,3.40
017182,Sulzano,2019-09,1454,3570,2.50
017182,Sulzano,2019-10,827,1840,2.20
017182,Sulzano,2019-11,110,360,3.30
017182,Sulzano,2019-12,101,286,2.80
017182,Sulzano,2020-01,30,158,5.30
017182,Sulzano,2020-02,30,47,1.60
017182,Sulzano,2020-03,0,0,0.00
017182,Sulzano,2020-04,0,0,0.00
017182,Sulzano,2020-05,37,73,2.00
017182,Sulzano,2020-06,237,462,1.90
017182,Sulzano,2020-07,795,2291,2.90
017182,Sulzano,2020-08,1180,4183,3.50
017182,Sulzano,2020-09,894,2527,2.80
017182,Sulzano,2020-10,72,219,3.00
017182,Sulzano,2020-11,0,152,0.00
017182,Sulzano,2020-12,3,89,29.70
017182,Sulzano,2021-01,4,18,4.50
017182,Sulzano,2021-02,61,164,2.70
017182,Sulzano,2021-03,13,70,5.40
017182,Sulzano,2021-04,67,201,3.00
017182,Sulzano,2021-05,724,1545,2.10
017182,Sulzano,2021-06,869,2323,2.70
017182,Sulzano,2021-07,1258,4070,3.20
017182,Sulzano,2021-08,1443,4766,3.30
017182,Sulzano,2021-09,1297,3560,2.70
017182,Sulzano,2021-10,978,2313,2.40
017182,Sulzano,2021-11,189,468,2.50
017182,Sulzano,2021-12,81,216,2.70
017182,Sulzano,2022-01,42,163,3.90
017182,Sulzano,2022-02,51,163,3.20
017182,Sulzano,2022-03,90,205,2.30
017182,Sulzano,2022-04,878,2252,2.60
017182,Sulzano,2022-05,1069,2803,2.60
017182,Sulzano,2022-06,1412,3984,2.80
017182,Sulzano,2022-07,1592,4704,3.00
017182,Sulzano,2022-08,1410,4501,3.20
017182,Sulzano,2022-09,1394,3803,2.70
017182,Sulzano,2022-10,889,2280,2.60
017182,Sulzano,2022-11,70,429,6.10
017182,Sulzano,2022-12,23,302,13.10
017182,Sulzano,2023-01,13,98,7.50
017182,Sulzano,2023-02,57,139,2.40
017182,Sulzano,2023-03,78,230,2.90
017182,Sulzano,2023-04,990,2218,2.20
017182,Sulzano,2023-05,1211,2978,2.50
017182,Sulzano,2023-06,1380,3717,2.70
017182,Sulzano,2023-07,1639,5148,3.10
017182,Sulzano,2023-08,1599,5385,3.40
017182,Sulzano,2023-09,1608,4246,2.60
017182,Sulzano,2023-10,974,2505,2.60
017182,Sulzano,2023-11,79,197,2.50
017182,Sulzano,2023-12,89,239,2.70
017182,Sulzano,2024-01,28,192,6.90
017182,Sulzano,2024-02,71,276,3.90
017182,Sulzano,2024-03,211,579,2.70
017182,Sulzano,2024-04,703,1621,2.30
017182,Sulzano,2024-05,1358,3786,2.80
017182,Sulzano,2024-06,1479,4190,2.80
017182,Sulzano,2024-07,1793,5978,3.30
017182,Sulzano,2024-08,1795,6250,3.50
017182,Sulzano,2024-09,1474,4187,2.80
017182,Sulzano,2024-10,931,2494,2.70
017182,Sulzano,2024-11,143,347,2.40
017182,Sulzano,2024-12,86,238,2.80
017183,Tavernole sul Mella,2022-01,23,36,1.60
