codice_istat,comune,anno,semestre,tipologia,mercato,base_superficie,zone,minimo,massimo,media
017122,Offlaga,2022,2,Box,affitto,netta,2,2.0,2.4,2.2
017122,Offlaga,2022,2,Box,vendita,lorda,2,530,660,595
017122,Offlaga,2022,2,Capannoni industriali,affitto,netta,2,1.5,2.1,1.8
017122,Offlaga,2022,2,Capannoni industriali,vendita,lorda,2,340,455,398
017122,Offlaga,2022,2,Capannoni tipici,affitto,netta,2,1.8,2.3,2.0
017122,Offlaga,2022,2,Capannoni tipici,vendita,lorda,2,390,490,440
017122,Offlaga,2022,2,Laboratori,affitto,netta,2,1.9,2.5,2.2
017122,Offlaga,2022,2,Laboratori,vendita,lorda,2,420,520,470
017122,Offlaga,2022,2,Magazzini,affitto,netta,3,1.5,2.4,2.0
017122,Offlaga,2022,2,Magazzini,vendita,lorda,3,260,400,343
017122,Offlaga,2022,2,Negozi,affitto,netta,2,5.2,6.4,5.8
017122,Offlaga,2022,2,Negozi,vendita,lorda,2,980,1200,1090
017122,Offlaga,2022,2,Posti auto coperti,affitto,netta,2,1.3,1.7,1.5
017122,Offlaga,2022,2,Posti auto coperti,vendita,lorda,2,370,460,415
017122,Offlaga,2022,2,Posti auto scoperti,affitto,netta,2,0.9,1.2,1.1
017122,Offlaga,2022,2,Posti auto scoperti,vendita,lorda,2,270,335,302
017122,Offlaga,2022,2,Uffici,affitto,netta,2,3.5,5.0,4.3
017122,Offlaga,2022,2,Uffici,vendita,lorda,2,880,1300,1100
017122,Offlaga,2022,2,Ville e Villini,affitto,netta,2,2.9,4.2,3.6
017122,Offlaga,2022,2,Ville e Villini,vendita,lorda,2,890,1300,1098
017122,Offlaga,2023,2,Abitazioni civili,affitto,netta,2,2.9,3.9,3.5
017122,Offlaga,2023,2,Abitazioni civili,vendita,lorda,2,840,1100,982
017122,Offlaga,2023,2,Autorimesse,affitto,netta,2,1.9,2.3,2.1
017122,Offlaga,2023,2,Autorimesse,vendita,lorda,2,465,600,532
017122,Offlaga,2023,2,Box,affitto,netta,2,2.0,2.4,2.2
017122,Offlaga,2023,2,Box,vendita,lorda,2,530,660,595
017122,Offlaga,2023,2,Capannoni industriali,affitto,netta,2,1.5,2.1,1.8
017122,Offlaga,2023,2,Capannoni industriali,vendita,lorda,2,350,470,410
017122,Offlaga,2023,2,Capannoni tipici,affitto,netta,2,1.8,2.3,2.0
017122,Offlaga,2023,2,Capannoni tipici,vendita,lorda,2,400,500,450
017122,Offlaga,2023,2,Laboratori,affitto,netta,2,1.9,2.5,2.2
017122,Offlaga,2023,2,Laboratori,vendita,lorda,2,430,540,485
017122,Offlaga,2023,2,Magazzini,affitto,netta,3,1.4,2.3,1.9
017122,Offlaga,2023,2,Magazzini,vendita,lorda,3,230,360,309
017122,Offlaga,2023,2,Negozi,affitto,netta,2,4.8,6.0,5.4
017122,Offlaga,2023,2,Negozi,vendita,lorda,2,880,1100,990
017122,Offlaga,2023,2,Posti auto coperti,affitto,netta,2,1.3,1.7,1.5
017122,Offlaga,2023,2,Posti auto coperti,vendita,lorda,2,370,460,415
017122,Offlaga,2023,2,Posti auto scoperti,affitto,netta,2,0.9,1.2,1.1
017122,Offlaga,2023,2,Posti auto scoperti,vendita,lorda,2,270,335,302
017122,Offlaga,2023,2,Uffici,affitto,netta,2,3.6,5.1,4.4
017122,Offlaga,2023,2,Uffici,vendita,lorda,2,820,1250,1045
017122,Offlaga,2023,2,Ville e Villini,affitto,netta,2,3.1,4.4,3.8
017122,Offlaga,2023,2,Ville e Villini,vendita,lorda,2,890,1300,1098
017122,Offlaga,2024,2,Abitazioni civili,affitto,netta,2,3.1,4.1,3.6
017122,Offlaga,2024,2,Abitazioni civili,vendita,lorda,2,840,1100,982
017122,Offlaga,2024,2,Autorimesse,affitto,netta,2,1.9,2.3,2.1
017122,Offlaga,2024,2,Autorimesse,vendita,lorda,2,465,600,532
017122,Offlaga,2024,2,Box,affitto,netta,2,2.0,2.4,2.2
017122,Offlaga,2024,2,Box,vendita,lorda,2,530,660,595
017122,Offlaga,2024,2,Capannoni industriali,affitto,netta,2,1.5,2.1,1.8
017122,Offlaga,2024,2,Capannoni industriali,vendita,lorda,2,350,470,410
017122,Offlaga,2024,2,Capannoni tipici,affitto,netta,2,1.8,2.3,2.0
017122,Offlaga,2024,2,Capannoni tipici,vendita,lorda,2,400,500,450
017122,Offlaga,2024,2,Laboratori,affitto,netta,2,1.9,2.5,2.2
017122,Offlaga,2024,2,Laboratori,vendita,lorda,2,430,540,485
017122,Offlaga,2024,2,Magazzini,affitto,netta,3,1.3,2.2,1.8
017122,Offlaga,2024,2,Magazzini,vendita,lorda,3,225,350,300
017122,Offlaga,2024,2,Negozi,affitto,netta,2,4.6,5.7,5.2
017122,Offlaga,2024,2,Negozi,vendita,lorda,2,850,1050,950
017122,Offlaga,2024,2,Posti auto coperti,affitto,netta,2,1.3,1.7,1.5
017122,Offlaga,2024,2,Posti auto coperti,vendita,lorda,2,370,460,415
017122,Offlaga,2024,2,Posti auto scoperti,affitto,netta,2,0.9,1.2,1.1
017122,Offlaga,2024,2,Posti auto scoperti,vendita,lorda,2,270,335,302
017122,Offlaga,2024,2,Uffici,affitto,netta,2,3.7,5.2,4.5
017122,Offlaga,2024,2,Uffici,vendita,lorda,2,800,1200,1008
017122,Offlaga,2024,2,Ville e Villini,affitto,netta,2,3.3,4.6,4.0
017122,Offlaga,2024,2,Ville e Villini,vendita,lorda,2,890,1300,1098
017122,Offlaga,2025,2,Abitazioni civili,affitto,lorda,2,3.0,4.0,3.5
017122,Offlaga,2025,2,Abitazioni civili,vendita,lorda,2,870,1150,1022
017122,Offlaga,2025,2,Autorimesse,affitto,lorda,2,1.8,2.2,2.0
017122,Offlaga,2025,2,Autorimesse,vendita,lorda,2,480,620,550
017122,Offlaga,2025,2,Box,affitto,lorda,2,1.9,2.3,2.1
017122,Offlaga,2025,2,Box,vendita,lorda,2,550,680,615
017122,Offlaga,2025,2,Capannoni industriali,affitto,lorda,2,1.5,2.0,1.8
017122,Offlaga,2025,2,Capannoni industriali,vendita,lorda,2,340,455,398
017122,Offlaga,2025,2,Capannoni tipici,affitto,lorda,2,1.7,2.2,2.0
017122,Offlaga,2025,2,Capannoni tipici,vendita,lorda,2,390,485,438
017122,Offlaga,2025,2,Laboratori,affitto,lorda,2,1.8,2.4,2.1
017122,Offlaga,2025,2,Laboratori,vendita,lorda,2,420,520,470
017122,Offlaga,2025,2,Magazzini,affitto,lorda,3,1.3,2.1,1.8
017122,Offlaga,2025,2,Magazzini,vendita,lorda,3,215,335,286
017122,Offlaga,2025,2,Negozi,affitto,lorda,2,4.5,5.5,5.0
017122,Offlaga,2025,2,Negozi,vendita,lorda,2,800,980,890
017122,Offlaga,2025,2,Posti auto coperti,affitto,lorda,2,1.3,1.6,1.5
017122,Offlaga,2025,2,Posti auto coperti,vendita,lorda,2,380,475,428
017122,Offlaga,2025,2,Posti auto scoperti,affitto,lorda,2,0.9,1.2,1.1
017122,Offlaga,2025,2,Posti auto scoperti,vendita,lorda,2,280,345,312
017122,Offlaga,2025,2,Uffici,affitto,lorda,2,3.7,5.2,4.5
017122,Offlaga,2025,2,Uffici,vendita,lorda,2,780,1150,972
017122,Offlaga,2025,2,Ville e Villini,affitto,lorda,2,3.2,4.5,3.9
017122,Offlaga,2025,2,Ville e Villini,vendita,lorda,2,920,1350,1142
017123,Ome,2004,2,Abitazioni civili,affitto,netta,3,4.2,5.5,4.8
017123,Ome,2004,2,Abitazioni civili,vendita,lorda,3,900,1220,1040
017123,Ome,2004,2,Autorimesse,affitto,netta,3,2.3,4.7,3.2
017123,Ome,2004,2,Autorimesse,vendita,lorda,3,460,770,578
017123,Ome,2004,2,Box,affitto,netta,3,2.7,5.2,3.6
017123,Ome,2004,2,Box,vendita,lorda,3,510,870,643
017123,Ome,2004,2,Capannoni industriali,affitto,netta,2,1.5,2.8,2.2
017123,Ome,2004,2,Capannoni industriali,vendita,lorda,2,250,440,352
017123,Ome,2004,2,Capannoni tipici,affitto,netta,2,1.6,3.4,2.6
017123,Ome,2004,2,Capannoni tipici,vendita,lorda,2,280,490,390
017123,Ome,2004,2,Laboratori,affitto,netta,2,1.9,3.7,2.8
017123,Ome,2004,2,Laboratori,vendita,lorda,2,290,540,412
017123,Ome,2004,2,Magazzini,affitto,netta,2,1.6,3.4,2.6
017123,Ome,2004,2,Magazzini,vendita,lorda,2,280,490,390
017123,Ome,2004,2,Negozi,affitto,netta,3,4.2,9.9,6.7
017123,Ome,2004,2,Negozi,vendita,lorda,3,820,1400,1095
017123,Ome,2004,2,Posti auto coperti,affitto,netta,3,1.8,3.7,2.4
017123,Ome,2004,2,Posti auto coperti,vendita,lorda,3,360,600,452
017123,Ome,2004,2,Posti auto scoperti,affitto,netta,3,1.3,2.7,1.8
017123,Ome,2004,2,Posti auto scoperti,vendita,lorda,3,270,430,332
017123,Ome,2004,2,Uffici,affitto,netta,3,3.1,6.2,4.7
017123,Ome,2004,2,Uffici,vendita,lorda,3,690,1230,958
017123,Ome,2004,2,Ville e Villini,affitto,netta,2,4.8,6.0,5.4
017123,Ome,2004,2,Ville e Villini,vendita,lorda,2,1060,1340,1200
017123,Ome,2005,2,Abitazioni civili,affitto,netta,3,4.4,5.8,5.0
017123,Ome,2005,2,Abitazioni civili,vendita,lorda,3,950,1280,1095
017123,Ome,2005,2,Autorimesse,affitto,netta,3,2.4,4.9,3.4
017123,Ome,2005,2,Autorimesse,vendita,lorda,3,480,810,607
017123,Ome,2005,2,Box,affitto,netta,3,2.8,5.5,3.8
017123,Ome,2005,2,Box,vendita,lorda,3,540,910,675
017123,Ome,2005,2,Capannoni industriali,affitto,netta,2,1.6,3.0,2.4
017123,Ome,2005,2,Capannoni industriali,vendita,lorda,2,270,470,375
017123,Ome,2005,2,Capannoni tipici,affitto,netta,2,1.7,3.6,2.8
017123,Ome,2005,2,Capannoni tipici,vendita,lorda,2,300,520,412
017123,Ome,2005,2,Laboratori,affitto,netta,2,2.0,3.9,3.0
017123,Ome,2005,2,Laboratori,vendita,lorda,2,310,570,438
017123,Ome,2005,2,Magazzini,affitto,netta,2,1.7,3.6,2.7
017123,Ome,2005,2,Magazzini,vendita,lorda,2,290,510,408
017123,Ome,2005,2,Negozi,affitto,netta,3,4.4,10.4,7.1
017123,Ome,2005,2,Negozi,vendita,lorda,3,860,1470,1150
017123,Ome,2005,2,Posti auto coperti,affitto,netta,3,1.9,3.9,2.6
017123,Ome,2005,2,Posti auto coperti,vendita,lorda,3,380,630,473
017123,Ome,2005,2,Posti auto scoperti,affitto,netta,3,1.4,2.8,1.8
017123,Ome,2005,2,Posti auto scoperti,vendita,lorda,3,280,450,348
017123,Ome,2005,2,Uffici,affitto,netta,3,3.3,6.5,4.9
017123,Ome,2005,2,Uffici,vendita,lorda,3,720,1290,1003
017123,Ome,2005,2,Ville e Villini,affitto,netta,2,5.0,6.3,5.7
017123,Ome,2005,2,Ville e Villini,vendita,lorda,2,1110,1410,1260
017123,Ome,2006,2,Abitazioni civili,affitto,netta,3,4.6,6.1,5.3
017123,Ome,2006,2,Abitazioni civili,vendita,lorda,3,1000,1350,1152
017123,Ome,2006,2,Capannoni industriali,affitto,netta,2,1.7,3.3,2.6
017123,Ome,2006,2,Capannoni industriali,vendita,lorda,2,290,500,402
017123,Ome,2006,2,Capannoni tipici,affitto,netta,2,1.9,3.9,3.0
017123,Ome,2006,2,Capannoni tipici,vendita,lorda,2,330,570,448
017123,Ome,2006,2,Laboratori,affitto,netta,2,2.2,4.2,3.2
017123,Ome,2006,2,Laboratori,vendita,lorda,2,340,620,472
017123,Ome,2006,2,Magazzini,affitto,netta,2,1.8,3.8,2.9
017123,Ome,2006,2,Magazzini,vendita,lorda,2,310,540,430
017123,Ome,2006,2,Negozi,affitto,netta,3,4.6,10.9,7.5
017123,Ome,2006,2,Negozi,vendita,lorda,3,910,1540,1208
017123,Ome,2006,2,Uffici,affitto,netta,3,3.5,6.8,5.2
017123,Ome,2006,2,Uffici,vendita,lorda,3,750,1360,1053
017123,Ome,2007,2,Abitazioni civili,affitto,netta,3,4.5,6.1,5.2
017123,Ome,2007,2,Abitazioni civili,vendita,lorda,3,1070,1450,1232
017123,Ome,2007,2,Autorimesse,affitto,netta,3,2.7,4.1,3.2
017123,Ome,2007,2,Autorimesse,vendita,lorda,3,600,830,697
017123,Ome,2007,2,Box,affitto,netta,3,3.0,4.6,3.6
017123,Ome,2007,2,Box,vendita,lorda,3,660,920,775
017123,Ome,2007,2,Capannoni industriali,affitto,netta,2,2.0,4.0,3.1
017123,Ome,2007,2,Capannoni industriali,vendita,lorda,2,335,580,464
017123,Ome,2007,2,Capannoni tipici,affitto,netta,2,2.2,4.5,3.5
017123,Ome,2007,2,Capannoni tipici,vendita,lorda,2,380,660,516
017123,Ome,2007,2,Laboratori,affitto,netta,2,2.5,4.9,3.7
017123,Ome,2007,2,Laboratori,vendita,lorda,2,390,710,542
017123,Ome,2007,2,Magazzini,affitto,netta,2,2.5,4.3,3.5
017123,Ome,2007,2,Magazzini,vendita,lorda,2,360,620,498
017123,Ome,2007,2,Negozi,affitto,netta,3,6.1,10.9,8.0
017123,Ome,2007,2,Negozi,vendita,lorda,3,1020,1540,1257
017123,Ome,2007,2,Posti auto coperti,affitto,netta,3,1.9,2.9,2.4
017123,Ome,2007,2,Posti auto coperti,vendita,lorda,3,460,640,545
017123,Ome,2007,2,Posti auto scoperti,affitto,netta,3,1.4,2.1,1.7
017123,Ome,2007,2,Posti auto scoperti,vendita,lorda,3,330,460,392
017123,Ome,2007,2,Uffici,affitto,netta,3,5.1,6.9,5.9
017123,Ome,2007,2,Uffici,vendita,lorda,3,1020,1390,1178
017123,Ome,2007,2,Ville e Villini,affitto,netta,2,4.8,6.1,5.4
017123,Ome,2007,2,Ville e Villini,vendita,lorda,2,1130,1430,1280
017123,Ome,2008,2,Abitazioni civili,affitto,netta,1,5.3,6.5,5.9
017123,Ome,2008,2,Abitazioni civili,vendita,lorda,1,1250,1540,1395
017123,Ome,2008,2,Autorimesse,affitto,netta,1,3.5,4.1,3.8
017123,Ome,2008,2,Autorimesse,vendita,lorda,1,710,830,770
017123,Ome,2008,2,Box,affitto,netta,1,3.9,4.6,4.2
017123,Ome,2008,2,Box,vendita,lorda,1,790,920,855
017123,Ome,2008,2,Capannoni industriali,affitto,netta,1,3.2,4.0,3.6
017123,Ome,2008,2,Capannoni industriali,vendita,lorda,1,470,580,525
017123,Ome,2008,2,Capannoni tipici,affitto,netta,1,3.6,4.5,4.0
017123,Ome,2008,2,Capannoni tipici,vendita,lorda,1,530,660,595
017123,Ome,2008,2,Laboratori,affitto,netta,1,3.8,4.9,4.3
017123,Ome,2008,2,Laboratori,vendita,lorda,1,550,710,630
017123,Ome,2008,2,Magazzini,affitto,netta,1,3.6,4.7,4.2
017123,Ome,2008,2,Magazzini,vendita,lorda,1,550,710,630
017123,Ome,2008,2,Negozi,affitto,netta,1,8.9,10.9,9.9
017123,Ome,2008,2,Negozi,vendita,lorda,1,1250,1540,1395
017123,Ome,2008,2,Posti auto coperti,affitto,netta,1,2.6,2.9,2.8
017123,Ome,2008,2,Posti auto coperti,vendita,lorda,1,570,640,605
017123,Ome,2008,2,Posti auto scoperti,affitto,netta,1,1.9,2.1,2.0
017123,Ome,2008,2,Posti auto scoperti,vendita,lorda,1,410,460,435
017123,Ome,2008,2,Uffici,affitto,netta,1,6.3,7.3,6.8
017123,Ome,2008,2,Uffici,vendita,lorda,1,1210,1470,1340
017123,Ome,2008,2,Ville e Villini,affitto,netta,1,5.7,7.2,6.5
017123,Ome,2008,2,Ville e Villini,vendita,lorda,1,1350,1700,1525
017123,Ome,2009,2,Abitazioni civili,affitto,netta,1,4.5,5.7,5.1
017123,Ome,2009,2,Abitazioni civili,vendita,lorda,1,1200,1500,1350
017123,Ome,2009,2,Autorimesse,affitto,netta,1,3.1,3.6,3.4
017123,Ome,2009,2,Autorimesse,vendita,lorda,1,690,810,750
017123,Ome,2009,2,Box,affitto,netta,1,3.2,3.8,3.5
017123,Ome,2009,2,Box,vendita,lorda,1,770,890,830
017123,Ome,2009,2,Capannoni industriali,affitto,netta,1,3.2,4.0,3.6
017123,Ome,2009,2,Capannoni industriali,vendita,lorda,1,540,670,605
017123,Ome,2009,2,Capannoni tipici,affitto,netta,1,3.6,4.5,4.0
017123,Ome,2009,2,Capannoni tipici,vendita,lorda,1,610,760,685
017123,Ome,2009,2,Laboratori,affitto,netta,1,3.8,4.9,4.3
017123,Ome,2009,2,Laboratori,vendita,lorda,1,630,820,725
017123,Ome,2009,2,Magazzini,affitto,netta,1,3.6,4.7,4.2
017123,Ome,2009,2,Magazzini,vendita,lorda,1,610,780,695
017123,Ome,2009,2,Negozi,affitto,netta,1,8.9,10.9,9.9
017123,Ome,2009,2,Negozi,vendita,lorda,1,1250,1550,1400
017123,Ome,2009,2,Posti auto coperti,affitto,netta,1,2.2,2.5,2.4
017123,Ome,2009,2,Posti auto coperti,vendita,lorda,1,550,620,585
017123,Ome,2009,2,Posti auto scoperti,affitto,netta,1,1.6,1.8,1.7
017123,Ome,2009,2,Posti auto scoperti,vendita,lorda,1,400,445,422
017123,Ome,2009,2,Uffici,affitto,netta,1,5.6,7.0,6.3
017123,Ome,2009,2,Uffici,vendita,lorda,1,1200,1500,1350
017123,Ome,2009,2,Ville e Villini,affitto,netta,1,5.0,6.3,5.7
017123,Ome,2009,2,Ville e Villini,vendita,lorda,1,1300,1650,1475
017123,Ome,2010,2,Abitazioni civili,affitto,netta,1,4.6,5.9,5.2
017123,Ome,2010,2,Abitazioni civili,vendita,lorda,1,1250,1550,1400
017123,Ome,2010,2,Autorimesse,affitto,netta,1,3.2,3.7,3.5
017123,Ome,2010,2,Autorimesse,vendita,lorda,1,710,830,770
017123,Ome,2010,2,Box,affitto,netta,1,3.3,3.9,3.6
017123,Ome,2010,2,Box,vendita,lorda,1,790,920,855
017123,Ome,2010,2,Capannoni industriali,affitto,netta,1,3.2,4.0,3.6
017123,Ome,2010,2,Capannoni industriali,vendita,lorda,1,540,670,605
017123,Ome,2010,2,Capannoni tipici,affitto,netta,1,3.6,4.5,4.0
017123,Ome,2010,2,Capannoni tipici,vendita,lorda,1,610,760,685
017123,Ome,2010,2,Laboratori,affitto,netta,1,3.8,4.9,4.3
017123,Ome,2010,2,Laboratori,vendita,lorda,1,630,820,725
017123,Ome,2010,2,Magazzini,affitto,netta,1,3.6,4.7,4.2
017123,Ome,2010,2,Magazzini,vendita,lorda,1,610,780,695
017123,Ome,2010,2,Negozi,affitto,netta,1,8.9,10.9,9.9
017123,Ome,2010,2,Negozi,vendita,lorda,1,1250,1550,1400
017123,Ome,2010,2,Posti auto coperti,affitto,netta,1,2.3,2.6,2.5
017123,Ome,2010,2,Posti auto coperti,vendita,lorda,1,570,640,605
017123,Ome,2010,2,Posti auto scoperti,affitto,netta,1,1.6,1.9,1.8
017123,Ome,2010,2,Posti auto scoperti,vendita,lorda,1,410,460,435
017123,Ome,2010,2,Uffici,affitto,netta,1,5.8,7.2,6.5
017123,Ome,2010,2,Uffici,vendita,lorda,1,1250,1550,1400
017123,Ome,2010,2,Ville e Villini,affitto,netta,1,5.2,6.5,5.8
017123,Ome,2010,2,Ville e Villini,vendita,lorda,1,1350,1700,1525
017123,Ome,2011,2,Abitazioni civili,affitto,netta,1,4.2,5.5,4.8
017123,Ome,2011,2,Abitazioni civili,vendita,lorda,1,1300,1600,1450
017123,Ome,2011,2,Autorimesse,affitto,netta,1,3.0,3.4,3.2
017123,Ome,2011,2,Autorimesse,vendita,lorda,1,730,850,790
017123,Ome,2011,2,Box,affitto,netta,1,3.1,3.6,3.4
017123,Ome,2011,2,Box,vendita,lorda,1,810,950,880
017123,Ome,2011,2,Capannoni industriali,affitto,netta,1,3.0,3.8,3.4
017123,Ome,2011,2,Capannoni industriali,vendita,lorda,1,540,670,605
017123,Ome,2011,2,Capannoni tipici,affitto,netta,1,3.4,4.3,3.8
017123,Ome,2011,2,Capannoni tipici,vendita,lorda,1,610,760,685
017123,Ome,2011,2,Laboratori,affitto,netta,1,3.6,4.7,4.2
017123,Ome,2011,2,Laboratori,vendita,lorda,1,630,820,725
017123,Ome,2011,2,Magazzini,affitto,netta,1,3.4,4.4,3.9
017123,Ome,2011,2,Magazzini,vendita,lorda,1,630,800,715
017123,Ome,2011,2,Negozi,affitto,netta,1,8.5,10.3,9.4
017123,Ome,2011,2,Negozi,vendita,lorda,1,1300,1600,1450
017123,Ome,2011,2,Posti auto coperti,affitto,netta,1,2.2,2.4,2.3
017123,Ome,2011,2,Posti auto coperti,vendita,lorda,1,590,660,625
017123,Ome,2011,2,Posti auto scoperti,affitto,netta,1,1.4,1.8,1.6
017123,Ome,2011,2,Posti auto scoperti,vendita,lorda,1,420,475,448
017123,Ome,2011,2,Uffici,affitto,netta,1,5.7,7.0,6.3
017123,Ome,2011,2,Uffici,vendita,lorda,1,1300,1600,1450
017123,Ome,2011,2,Ville e Villini,affitto,netta,1,4.9,6.0,5.5
017123,Ome,2011,2,Ville e Villini,vendita,lorda,1,1400,1750,1575
017123,Ome,2012,2,Abitazioni civili,affitto,netta,1,4.1,5.4,4.8
017123,Ome,2012,2,Abitazioni civili,vendita,lorda,1,1300,1550,1425
017123,Ome,2012,2,Autorimesse,affitto,netta,1,2.9,3.3,3.1
017123,Ome,2012,2,Autorimesse,vendita,lorda,1,720,830,775
017123,Ome,2012,2,Box,affitto,netta,1,3.0,3.5,3.2
017123,Ome,2012,2,Box,vendita,lorda,1,790,930,860
017123,Ome,2012,2,Capannoni industriali,affitto,netta,1,3.0,3.8,3.4
017123,Ome,2012,2,Capannoni industriali,vendita,lorda,1,540,670,605
017123,Ome,2012,2,Capannoni tipici,affitto,netta,1,3.4,4.3,3.8
017123,Ome,2012,2,Capannoni tipici,vendita,lorda,1,610,760,685
017123,Ome,2012,2,Laboratori,affitto,netta,1,3.6,4.7,4.2
017123,Ome,2012,2,Laboratori,vendita,lorda,1,630,820,725
017123,Ome,2012,2,Magazzini,affitto,netta,1,3.2,4.2,3.7
017123,Ome,2012,2,Magazzini,vendita,lorda,1,600,760,680
017123,Ome,2012,2,Negozi,affitto,netta,1,8.1,9.8,8.9
017123,Ome,2012,2,Negozi,vendita,lorda,1,1250,1500,1375
017123,Ome,2012,2,Posti auto coperti,affitto,netta,1,2.2,2.4,2.3
017123,Ome,2012,2,Posti auto coperti,vendita,lorda,1,580,650,615
017123,Ome,2012,2,Posti auto scoperti,affitto,netta,1,1.4,1.8,1.6
017123,Ome,2012,2,Posti auto scoperti,vendita,lorda,1,410,465,438
017123,Ome,2012,2,Uffici,affitto,netta,1,5.6,6.9,6.2
017123,Ome,2012,2,Uffici,vendita,lorda,1,1300,1550,1425
017123,Ome,2012,2,Ville e Villini,affitto,netta,1,4.8,5.9,5.3
017123,Ome,2012,2,Ville e Villini,vendita,lorda,1,1400,1700,1550
017123,Ome,2013,2,Abitazioni civili,affitto,netta,1,4.1,5.4,4.8
017123,Ome,2013,2,Abitazioni civili,vendita,lorda,1,1300,1550,1425
017123,Ome,2013,2,Autorimesse,affitto,netta,1,2.9,3.3,3.1
017123,Ome,2013,2,Autorimesse,vendita,lorda,1,720,830,775
017123,Ome,2013,2,Box,affitto,netta,1,3.0,3.5,3.2
017123,Ome,2013,2,Box,vendita,lorda,1,790,930,860
017123,Ome,2013,2,Capannoni industriali,affitto,netta,1,3.0,3.8,3.4
017123,Ome,2013,2,Capannoni industriali,vendita,lorda,1,540,670,605
017123,Ome,2013,2,Capannoni tipici,affitto,netta,1,3.4,4.3,3.8
017123,Ome,2013,2,Capannoni tipici,vendita,lorda,1,610,760,685
017123,Ome,2013,2,Laboratori,affitto,netta,1,3.6,4.7,4.2
017123,Ome,2013,2,Laboratori,vendita,lorda,1,630,820,725
017123,Ome,2013,2,Magazzini,affitto,netta,1,3.2,4.2,3.7
017123,Ome,2013,2,Magazzini,vendita,lorda,1,600,760,680
017123,Ome,2013,2,Negozi,affitto,netta,1,8.1,9.8,8.9
017123,Ome,2013,2,Negozi,vendita,lorda,1,1250,1500,1375
017123,Ome,2013,2,Posti auto coperti,affitto,netta,1,2.2,2.4,2.3
017123,Ome,2013,2,Posti auto coperti,vendita,lorda,1,580,650,615
017123,Ome,2013,2,Posti auto scoperti,affitto,netta,1,1.4,1.8,1.6
017123,Ome,2013,2,Posti auto scoperti,vendita,lorda,1,410,465,438
017123,Ome,2013,2,Uffici,affitto,netta,1,5.6,6.9,6.2
017123,Ome,2013,2,Uffici,vendita,lorda,1,1300,1550,1425
017123,Ome,2013,2,Ville e Villini,affitto,netta,1,4.8,5.9,5.3
017123,Ome,2013,2,Ville e Villini,vendita,lorda,1,1400,1700,1550
017123,Ome,2014,2,Abitazioni civili,affitto,netta,1,4.1,5.4,4.8
017123,Ome,2014,2,Abitazioni civili,vendita,lorda,1,1300,1550,1425
017123,Ome,2014,2,Autorimesse,affitto,netta,1,2.9,3.3,3.1
017123,Ome,2014,2,Autorimesse,vendita,lorda,1,720,830,775
017123,Ome,2014,2,Box,affitto,netta,1,3.0,3.5,3.2
017123,Ome,2014,2,Box,vendita,lorda,1,790,930,860
017123,Ome,2014,2,Capannoni industriali,affitto,netta,1,3.0,3.8,3.4
017123,Ome,2014,2,Capannoni industriali,vendita,lorda,1,540,670,605
017123,Ome,2014,2,Capannoni tipici,affitto,netta,1,3.4,4.3,3.8
017123,Ome,2014,2,Capannoni tipici,vendita,lorda,1,610,760,685
017123,Ome,2014,2,Laboratori,affitto,netta,1,3.6,4.7,4.2
017123,Ome,2014,2,Laboratori,vendita,lorda,1,630,820,725
017123,Ome,2014,2,Magazzini,affitto,netta,1,3.2,4.2,3.7
017123,Ome,2014,2,Magazzini,vendita,lorda,1,600,760,680
017123,Ome,2014,2,Negozi,affitto,netta,1,8.1,9.8,8.9
017123,Ome,2014,2,Negozi,vendita,lorda,1,1250,1500,1375
017123,Ome,2014,2,Posti auto coperti,affitto,netta,1,2.2,2.4,2.3
017123,Ome,2014,2,Posti auto coperti,vendita,lorda,1,580,650,615
017123,Ome,2014,2,Posti auto scoperti,affitto,netta,1,1.4,1.8,1.6
017123,Ome,2014,2,Posti auto scoperti,vendita,lorda,1,410,465,438
017123,Ome,2014,2,Uffici,affitto,netta,1,5.6,6.9,6.2
017123,Ome,2014,2,Uffici,vendita,lorda,1,1300,1550,1425
017123,Ome,2014,2,Ville e Villini,affitto,netta,1,4.8,5.9,5.3
017123,Ome,2014,2,Ville e Villini,vendita,lorda,1,1400,1700,1550
017123,Ome,2015,2,Abitazioni civili,affitto,netta,1,3.7,4.9,4.3
017123,Ome,2015,2,Abitazioni civili,vendita,lorda,1,1250,1500,1375
017123,Ome,2015,2,Autorimesse,affitto,netta,1,2.6,3.0,2.8
017123,Ome,2015,2,Autorimesse,vendita,lorda,1,700,810,755
017123,Ome,2015,2,Box,affitto,netta,1,2.7,3.2,3.0
017123,Ome,2015,2,Box,vendita,lorda,1,770,900,835
017123,Ome,2015,2,Capannoni industriali,affitto,netta,1,3.0,3.8,3.4
017123,Ome,2015,2,Capannoni industriali,vendita,lorda,1,540,670,605
017123,Ome,2015,2,Capannoni tipici,affitto,netta,1,3.4,4.3,3.8
017123,Ome,2015,2,Capannoni tipici,vendita,lorda,1,610,760,685
017123,Ome,2015,2,Laboratori,affitto,netta,1,3.6,4.7,4.2
017123,Ome,2015,2,Laboratori,vendita,lorda,1,630,820,725
017123,Ome,2015,2,Magazzini,affitto,netta,1,3.2,4.2,3.7
017123,Ome,2015,2,Magazzini,vendita,lorda,1,600,760,680
017123,Ome,2015,2,Negozi,affitto,netta,1,8.1,9.8,8.9
