codice_istat,comune,anno,tavola,indicatore,num_memb,num_fr_menb,valore
017002,Adro,2024,tutte,famiglie al 31 dicembre,1,totale,887
017002,Adro,2024,tutte,famiglie al 31 dicembre,2,totale,931
017002,Adro,2024,tutte,famiglie al 31 dicembre,3,totale,588
017002,Adro,2024,tutte,famiglie al 31 dicembre,4,totale,438
017002,Adro,2024,tutte,famiglie al 31 dicembre,5,totale,113
017002,Adro,2024,tutte,famiglie al 31 dicembre,6 e più,totale,40
017002,Adro,2024,tutte,famiglie al 31 dicembre,totale,totale,2997
017002,Adro,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,57
017002,Adro,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,16
017002,Adro,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,16
017002,Adro,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,37
017002,Adro,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,126
017002,Adro,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,51
017002,Adro,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,20
017002,Adro,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,17
017002,Adro,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,36
017002,Adro,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,124
017002,Adro,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,51
017002,Adro,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,18
017002,Adro,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,16
017002,Adro,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,30
017002,Adro,2022,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,115
017002,Adro,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,52
017002,Adro,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,22
017002,Adro,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,19
017002,Adro,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,26
017002,Adro,2023,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,119
017002,Adro,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,57
017002,Adro,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,19
017002,Adro,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,18
017002,Adro,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,34
017002,Adro,2024,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,128
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,14
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,14
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,7
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,4
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,11
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,1
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,2
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,3
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,6
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,7
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,1
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,1
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,6
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,15
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,29
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,7
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,4
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,6
017003,Agnosine,2020,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,46
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,11
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,11
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,8
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,3
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,11
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,1
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,1
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,4
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,6
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,6
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,1
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,1
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,6
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,14
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,26
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,5
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,5
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,6
017003,Agnosine,2021,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,42
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,10
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,10
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,9
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,4
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,13
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,3
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,2
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,3
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,8
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,6
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,2
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,1
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,10
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,19
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,28
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,8
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,4
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,10
017003,Agnosine,2022,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,50
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,15
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,15
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,7
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,4
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,11
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,6
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,1
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,3
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,10
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,4
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,4
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,3
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,7
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,18
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,32
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,9
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,6
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,7
017003,Agnosine,2023,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,54
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,1,20
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,1,totale,20
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,1,9
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,2,5
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,2,totale,14
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,1,4
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,2,2
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,3,4
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,3,totale,10
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,1,4
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,2,4
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,3,1
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,4 e più,7
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,4 e più,totale,16
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,1,37
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,2,11
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,3,5
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,4 e più,7
017003,Agnosine,2024,almeno_uno_straniero,famiglie con almeno uno straniero residente al 31 dicembre,totale,totale,60
017003,Agnosine,2020,tutte,famiglie al 31 dicembre,1,totale,228
017003,Agnosine,2020,tutte,famiglie al 31 dicembre,2,totale,226
017003,Agnosine,2020,tutte,famiglie al 31 dicembre,3,totale,131
017003,Agnosine,2020,tutte,famiglie al 31 dicembre,4,totale,112
017003,Agnosine,2020,tutte,famiglie al 31 dicembre,5,totale,18
017003,Agnosine,2020,tutte,famiglie al 31 dicembre,6 e più,totale,4
017003,Agnosine,2020,tutte,famiglie al 31 dicembre,totale,totale,719
017003,Agnosine,2021,tutte,famiglie al 31 dicembre,1,totale,222
017003,Agnosine,2021,tutte,famiglie al 31 dicembre,2,totale,231
017003,Agnosine,2021,tutte,famiglie al 31 dicembre,3,totale,129
017003,Agnosine,2021,tutte,famiglie al 31 dicembre,4,totale,108
017003,Agnosine,2021,tutte,famiglie al 31 dicembre,5,totale,20
017003,Agnosine,2021,tutte,famiglie al 31 dicembre,6 e più,totale,3
017003,Agnosine,2021,tutte,famiglie al 31 dicembre,totale,totale,713
017003,Agnosine,2022,tutte,famiglie al 31 dicembre,1,totale,214
017003,Agnosine,2022,tutte,famiglie al 31 dicembre,2,totale,237
017003,Agnosine,2022,tutte,famiglie al 31 dicembre,3,totale,136
017003,Agnosine,2022,tutte,famiglie al 31 dicembre,4,totale,102
017003,Agnosine,2022,tutte,famiglie al 31 dicembre,5,totale,22
017003,Agnosine,2022,tutte,famiglie al 31 dicembre,6 e più,totale,6
017003,Agnosine,2022,tutte,famiglie al 31 dicembre,totale,totale,717
017003,Agnosine,2023,tutte,famiglie al 31 dicembre,1,totale,226
017003,Agnosine,2023,tutte,famiglie al 31 dicembre,2,totale,239
017003,Agnosine,2023,tutte,famiglie al 31 dicembre,3,totale,132
017003,Agnosine,2023,tutte,famiglie al 31 dicembre,4,totale,95
017003,Agnosine,2023,tutte,famiglie al 31 dicembre,5,totale,23
017003,Agnosine,2023,tutte,famiglie al 31 dicembre,6 e più,totale,6
017003,Agnosine,2023,tutte,famiglie al 31 dicembre,totale,totale,721
017003,Agnosine,2024,tutte,famiglie al 31 dicembre,1,totale,231
017003,Agnosine,2024,tutte,famiglie al 31 dicembre,2,totale,240
017003,Agnosine,2024,tutte,famiglie al 31 dicembre,3,totale,141
017003,Agnosine,2024,tutte,famiglie al 31 dicembre,4,totale,83
017003,Agnosine,2024,tutte,famiglie al 31 dicembre,5,totale,24
017003,Agnosine,2024,tutte,famiglie al 31 dicembre,6 e più,totale,8
017003,Agnosine,2024,tutte,famiglie al 31 dicembre,totale,totale,727
017003,Agnosine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,14
017003,Agnosine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,4
017003,Agnosine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,3
017003,Agnosine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,5
017003,Agnosine,2020,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,totale,totale,26
017003,Agnosine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,1,totale,11
017003,Agnosine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,2,totale,3
017003,Agnosine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,3,totale,4
017003,Agnosine,2021,tutti_stranieri,famiglie con tutti i componenti stranieri al 31 dicembre,4 e più,totale,6
